,Cycle,Cell01
3805,1,4.02372778
7858,2,4.02433814
11912,3,4.02433814
15966,4,4.02403296
20020,5,4.02388037
24074,6,4.02388037
28128,7,4.02372778
32182,8,4.02372778
36236,9,4.02327001
40289,10,4.02357519
44343,11,4.02327001
48397,12,4.02281224
52450,13,4.02281224
56504,14,4.02281224
60558,15,4.02265965
64612,16,4.02265965
68666,17,4.02250706
72720,18,4.02265965
76774,19,4.02235447
80828,20,4.02220188
84881,21,4.02220188
88935,22,4.02204929
92989,23,4.0218967
97043,24,4.02204929
101097,25,4.0218967
106266,26,4.01777676
110290,27,4.01853971
114314,28,4.01899748
118338,29,4.01884489
122361,30,4.01884489
126385,31,4.01915007
130409,32,4.01915007
134433,33,4.01899748
138457,34,4.01915007
142481,35,4.01899748
146505,36,4.01930266
150529,37,4.01930266
154553,38,4.01930266
158577,39,4.01915007
162601,40,4.01960784
166625,41,4.01960784
170649,42,4.01915007
174673,43,4.01960784
178697,44,4.01915007
182721,45,4.01930266
186744,46,4.01945525
190768,47,4.01915007
194792,48,4.01915007
198816,49,4.01930266
202840,50,4.01945525
206864,51,4.01930266
210888,52,4.01915007
214912,53,4.01930266
218936,54,4.01945525
222960,55,4.01915007
226984,56,4.01915007
231008,57,4.01945525
235032,58,4.01930266
239056,59,4.01945525
243079,60,4.01945525
247103,61,4.01945525
251127,62,4.01930266
255151,63,4.01930266
259175,64,4.01930266
263198,65,4.01960784
267222,66,4.01960784
271246,67,4.01945525
275270,68,4.01945525
279293,69,4.01945525
283316,70,4.01960784
287340,71,4.01945525
291364,72,4.01945525
295388,73,4.01915007
299412,74,4.01930266
303435,75,4.01930266
307842,76,4.01701381
311865,77,4.01792935
315888,78,4.01808194
319911,79,4.01838712
323933,80,4.01853971
327956,81,4.01884489
331979,82,4.0186923
336002,83,4.01884489
340025,84,4.01899748
344047,85,4.01915007
348070,86,4.01899748
352092,87,4.01915007
356114,88,4.01930266
360137,89,4.01930266
364159,90,4.01915007
368182,91,4.01930266
372204,92,4.01960784
376227,93,4.01945525
380250,94,4.01945525
384273,95,4.01960784
388296,96,4.01930266
392319,97,4.01945525
396341,98,4.01930266
400364,99,4.01960784
404387,100,4.01976043
408410,101,4.02006561
412433,102,4.01976043
416456,103,4.01976043
420479,104,4.01976043
424502,105,4.01976043
428525,106,4.01991302
432548,107,4.01991302
436571,108,4.0202182
440594,109,4.02006561
444617,110,4.02006561
448640,111,4.0202182
452662,112,4.0202182
456685,113,4.02037079
460708,114,4.02037079
464731,115,4.02037079
468754,116,4.02052338
472776,117,4.02006561
476799,118,4.0202182
480822,119,4.02037079
484845,120,4.02037079
488867,121,4.02037079
492889,122,4.02037079
496911,123,4.02067597
500933,124,4.02067597
504955,125,4.02067597
509460,126,4.02128634
513482,127,4.02113375
517504,128,4.02098116
521526,129,4.02098116
525548,130,4.02113375
529570,131,4.02113375
533592,132,4.02143893
537614,133,4.02128634
