,Cycle,Cell01
4209,1,3.39673457
8263,2,3.39337758
12317,3,3.39063096
16371,4,3.38803693
20425,5,3.38605325
24479,6,3.3837644
28533,7,3.38208591
32587,8,3.38040742
36641,9,3.37857633
40694,10,3.37644007
44748,11,3.37552453
48802,12,3.37384604
52855,13,3.37232013
56909,14,3.37094682
60963,15,3.36957351
65017,16,3.36835279
69071,17,3.36743725
73125,18,3.36606394
77179,19,3.36484321
81233,20,3.36316472
85286,21,3.36270695
89340,22,3.36133364
93394,23,3.36011292
97448,24,3.35919738
101502,25,3.35797665
106656,26,3.35141527
110680,27,3.35004196
114704,28,3.34851606
118728,29,3.34714275
122751,30,3.34668498
126775,31,3.34576944
130799,32,3.3447013
134823,33,3.34393835
138847,34,3.3431754
142871,35,3.34210727
146895,36,3.34134432
150919,37,3.34088655
154943,38,3.33966583
158967,39,3.33875029
162991,40,3.33829252
167015,41,3.33752956
171039,42,3.33707179
175063,43,3.33615625
179087,44,3.3353933
183111,45,3.33493553
187134,46,3.33417258
191158,47,3.33356222
195182,48,3.33310445
199206,49,3.33218891
203230,50,3.33218891
207254,51,3.33142596
211278,52,3.33096818
215302,53,3.33051041
219326,54,3.33005264
223350,55,3.32974746
227374,56,3.32928969
231398,57,3.32867933
235422,58,3.32806897
239446,59,3.32776379
243469,60,3.32730602
247493,61,3.32684825
251517,62,3.32654307
255541,63,3.32593271
259565,64,3.32562753
263588,65,3.32516976
267612,66,3.32471199
271636,67,3.32440681
275660,68,3.32410163
279683,69,3.32364385
283706,70,3.32349126
287730,71,3.32303349
291754,72,3.32227054
295778,73,3.32211795
299802,74,3.32166018
303825,75,3.32150759
308231,76,3.32059205
312254,77,3.32013428
316277,78,3.31998169
320300,79,3.3198291
324322,80,3.31921874
328345,81,3.31860838
332368,82,3.31876097
336391,83,3.3183032
340414,84,3.31799802
344436,85,3.31754025
348459,86,3.31738766
352481,87,3.31723507
356503,88,3.31677729
360526,89,3.31616693
364548,90,3.31631952
368571,91,3.31586175
372593,92,3.31570916
376616,93,3.31555657
380639,94,3.31525139
384662,95,3.31479362
388685,96,3.31464103
392708,97,3.31433585
396730,98,3.31403067
400753,99,3.31387808
404776,100,3.3135729
408799,101,3.31372549
