,Cycle,CE
0,1,99.88215104302756
1,2,99.95971648436598
2,3,99.95981056690316
3,4,99.96730915779669
4,5,99.9559224674634
5,6,99.96279274050602
6,7,99.96875431353604
7,8,99.96439463667159
8,9,99.96383057148009
9,10,99.966340866329
10,11,99.96402038196742
11,12,99.96518225989091
12,13,99.96806881577963
13,14,99.9610432748993
14,15,99.96502689322129
15,16,99.9614523282292
16,17,99.96399278601113
17,18,99.96769452444146
18,19,99.96571927884403
19,20,99.97004778554339
20,21,99.96158111434214
21,22,99.96383868226025
22,23,99.96703787476774
23,24,99.96572152581548
24,25,99.96710255003846
25,26,99.837868462251
26,27,99.93511628759848
27,28,99.95686596097372
28,29,99.95329213637066
29,30,99.94463743318323
30,31,99.95106113627202
31,32,99.95754926980982
32,33,99.95598057501785
33,34,99.95670095787764
34,35,99.96036839831265
35,36,99.96137113652577
36,37,99.95694904497742
37,38,99.9582966992308
38,39,99.95873509909065
39,40,99.9597063107443
40,41,99.96017614061648
41,42,99.95979949921842
42,43,99.95788590372526
43,44,99.96014335847553
44,45,99.95553216830541
45,46,99.96001618168647
46,47,99.95913766998791
47,48,99.96559794503386
48,49,99.95973377881238
49,50,99.95866682639628
50,51,99.96192712714144
51,52,99.96064176194444
52,53,99.96023300698054
53,54,99.9553395573598
54,55,99.96183148648326
55,56,99.96060733700894
56,57,99.95960247328212
57,58,99.9629890077353
58,59,99.96148281139094
59,60,99.96176441989503
60,61,99.96333210479678
61,62,99.95963101429665
62,63,99.96195142454745
63,64,99.95837396864215
64,65,99.96141597717332
65,66,99.96028630250734
66,67,99.9623878418934
67,68,99.9600979983123
68,69,99.960190895479
69,70,99.96069246512516
70,71,99.95975025709014
71,72,99.96125519368638
72,73,99.95833698041619
73,74,99.96103463399851
74,75,99.95798974497986
75,76,99.79537615977031
76,77,99.93822766415552
77,78,99.93900665561635
78,79,99.94122970181212
79,80,99.95048248200126
80,81,99.94922389125755
81,82,99.94517278888166
82,83,99.95251359388608
83,84,99.95138140830076
84,85,99.95329298575531
85,86,99.95561376061316
86,87,99.94770061647978
87,88,99.95306589579624
88,89,99.95708302723203
89,90,99.95098991886807
90,91,99.95434794962952
91,92,99.95434628686797
92,93,99.95704499724937
93,94,99.95214469635118
94,95,99.95509431450057
95,96,99.95499826964735
96,97,99.95490247188471
97,98,99.95081784954031
98,99,99.96001770151094
99,100,99.95546159284797
100,101,99.95341801224639
101,102,99.95140634192786
102,103,99.95743467085848
103,104,99.94942241020752
104,105,99.95133613566819
105,106,99.95566960883065
106,107,99.95397042041816
107,108,99.956325675978
108,109,99.95858584811187
109,110,99.95534840343048
110,111,99.95537719001365
111,112,99.95531224859211
112,113,99.95307877705629
113,114,99.9557493059901
114,115,99.95735013932708
115,116,99.95495860780923
116,117,99.95511387496761
117,118,99.95495526646177
118,119,99.95407334245161
119,120,99.95712028106965
120,121,99.95799884622578
121,122,99.95271567343381
122,123,99.95485111557987
123,124,99.95852734664
124,125,99.95189186044865
125,126,100.00550826491543
126,127,99.97274569784861
127,128,99.94753398724386
128,129,99.95952214730286
129,130,99.93641718385412
130,131,99.94824583605642
131,132,99.95441087388815
132,133,99.94225471715045
133,134,99.95411890666331
134,135,99.96236700515368
135,136,99.95471326853992
136,137,100.0006299109432
137,138,100.07050325278519
138,139,100.05897775871297
139,140,100.01645326705884
140,141,99.9985531588317
141,142,99.9719157661681
142,143,99.96798514611416
143,144,99.98084791229664
144,145,99.92395834250571
145,146,99.95294569096076
146,147,99.93903787421482
147,148,99.9447548749261
148,149,99.97076962721992
149,150,100.00751939784409
150,151,99.94960493984837
151,152,99.9389986849639
152,153,99.93219223297427
153,154,99.96695801307519
154,155,99.91408915783143
155,156,99.93062096128372
156,157,99.96448716059739
157,158,99.93287462226233
158,159,99.95178801590524
159,160,99.9617052742167
160,161,99.96964043440634
161,162,99.95414667144516
162,163,99.9319064340231
163,164,99.96686173721358
164,165,99.94018140249568
165,166,99.96443085108562
166,167,99.963769029136
167,168,99.95031255513827
168,169,99.95922745158337
169,170,99.94665381064465
170,171,99.94302401909452
171,172,99.9637244266663
172,173,99.93513556446399
173,174,99.97002144837698
174,175,99.96973824527846
175,176,99.94644213764906
176,177,99.96380800334933
177,178,99.96459711644616
178,179,99.94712719708251
179,180,99.96815441263179
180,181,99.95213671117406
181,182,99.95616881376414
182,183,99.94617062492846
183,184,99.92840943746532
