,Cycle,Cell03
4201,1,3.39383536
8253,2,3.39108873
12304,3,3.3884947
16355,4,3.38620584
20407,5,3.38406958
24459,6,3.38239109
28511,7,3.38025483
32563,8,3.37888151
36615,9,3.37705043
40667,10,3.37521935
44718,11,3.37415122
48770,12,3.37262531
52822,13,3.371252
56874,14,3.36987869
60926,15,3.36881056
64978,16,3.36743725
69030,17,3.36621653
73082,18,3.36484321
77134,19,3.36362249
81186,20,3.36224918
85238,21,3.36133364
89290,22,3.3604181
93341,23,3.35904479
97393,24,3.35797665
101445,25,3.35690852
106536,26,3.34439612
110558,27,3.34409094
114580,28,3.3431754
118602,29,3.3416495
122624,30,3.34149691
126645,31,3.34103914
130667,32,3.34027619
134689,33,3.33951324
138711,34,3.33890288
142733,35,3.33813993
146755,36,3.33722438
150777,37,3.33630884
154798,38,3.33585107
158820,39,3.33493553
162842,40,3.33432517
166864,41,3.33371481
170886,42,3.33310445
174908,43,3.33249409
178930,44,3.33203632
182951,45,3.33112078
186973,46,3.33051041
190994,47,3.32944228
195016,48,3.32944228
199037,49,3.32867933
203059,50,3.32822156
207081,51,3.32730602
211102,52,3.32684825
215123,53,3.32669566
219145,54,3.32578012
223167,55,3.32562753
227189,56,3.32501717
231211,57,3.32471199
235233,58,3.32425422
239255,59,3.32349126
243277,60,3.32333867
247298,61,3.32272831
251319,62,3.32227054
255341,63,3.32181277
259363,64,3.321355
263385,65,3.32089723
267407,66,3.32059205
271429,67,3.3198291
275451,68,3.31937133
279473,69,3.31906615
283495,70,3.31876097
287516,71,3.3183032
291538,72,3.31799802
295560,73,3.31769284
299582,74,3.31708248
303604,75,3.31692988
307993,76,3.31326772
312014,77,3.31311513
316035,78,3.31265736
320056,79,3.31250477
324076,80,3.31219959
328097,81,3.31189441
332118,82,3.31158923
336139,83,3.31143664
340160,84,3.31113146
344180,85,3.31097887
348200,86,3.31067369
352221,87,3.31036851
356242,88,3.31006332
360263,89,3.30975814
364284,90,3.30960555
368305,91,3.30930037
372325,92,3.3088426
376346,93,3.30869001
380367,94,3.30823224
384388,95,3.30792706
388409,96,3.30762188
392430,97,3.30762188
396451,98,3.30716411
400472,99,3.30716411
404493,100,3.30685893
408513,101,3.30655375
412534,102,3.30655375
416555,103,3.30655375
420576,104,3.30655375
424597,105,3.30609598
428618,106,3.3057908
432639,107,3.30563821
436660,108,3.30563821
440681,109,3.30563821
444702,110,3.30518044
448723,111,3.30502785
452743,112,3.30487526
456764,113,3.30472267
460784,114,3.30472267
464803,115,3.30441749
468822,116,3.3042649
472842,117,3.30395972
476861,118,3.30380713
480881,119,3.30365454
484900,120,3.30350195
488920,121,3.30319677
492940,122,3.30319677
496960,123,3.30304417
500979,124,3.30304417
504998,125,3.3025864
509486,126,3.29388876
513506,127,3.2948043
517526,128,3.29602502
521546,129,3.2964828
525566,130,3.29755093
529585,131,3.29816129
533603,132,3.29861906
537622,133,3.29907683
541641,134,3.2995346
545660,135,3.2995346
549679,136,3.29938201
553698,137,3.2980087
557718,138,3.29465171
561737,139,3.29083696
565756,140,3.28900587
569775,141,3.28763256
573795,142,3.28686961
577815,143,3.2870222
581835,144,3.28610666
585855,145,3.28686961
589875,146,3.2870222
593895,147,3.28793774
597915,148,3.2885481
601935,149,3.28793774
605955,150,3.28580148
609975,151,3.28625925
613995,152,3.28656443
618015,153,3.28763256
622035,154,3.2870222
626054,155,3.28839551
630073,156,3.28976883
634092,157,3.28931106
638111,158,3.28992142
642130,159,3.2902266
646149,160,3.28946365
650168,161,3.28931106
654187,162,3.28900587
658206,163,3.29007401
662225,164,3.28992142
666244,165,3.28946365
670263,166,3.28961624
674282,167,3.28900587
678300,168,3.28976883
682319,169,3.28931106
686338,170,3.28931106
690357,171,3.28992142
694376,172,3.28961624
698394,173,3.28976883
702413,174,3.28976883
706432,175,3.28946365
710451,176,3.28915846
714470,177,3.28931106
718489,178,3.2885481
722508,179,3.28900587
726526,180,3.28885328
730544,181,3.28839551
734563,182,3.28839551
738581,183,3.28839551
742599,184,3.28900587
746616,185,3.28946365
750634,186,3.28961624
754652,187,3.29037919
758670,188,3.28976883
762688,189,3.29053178
766706,190,3.2902266
770724,191,3.28992142
774742,192,3.29068437
778759,193,3.29053178
782777,194,3.28976883
786795,195,3.28900587
790813,196,3.28915846
794831,197,3.28946365
798849,198,3.29068437
802867,199,3.29144732
806884,200,3.29098955
810901,201,3.29251545
814918,202,3.29373617
818935,203,3.29449912
822952,204,3.29465171
826969,205,3.29449912
830986,206,3.29587243
835003,207,3.29770352
839019,208,3.29938201
843036,209,3.29938201
847052,210,3.30014496
851068,211,3.30045014
855084,212,3.30060273
859100,213,3.30029755
863116,214,3.30060273
867132,215,3.3010605
871148,216,3.3010605
875164,217,3.30090791
879180,218,3.30167086
883196,219,3.30136568
887212,220,3.3010605
891228,221,3.30136568
895244,222,3.30121309
899259,223,3.30151827
903275,224,3.30167086
907291,225,3.30182345
911756,226,3.28442817
915772,227,3.28595407
919787,228,3.28686961
923803,229,3.28763256
927818,230,3.28763256
931833,231,3.28793774
935848,232,3.28839551
939864,233,3.2885481
943880,234,3.2885481
947896,235,3.28870069
951912,236,3.28885328
955927,237,3.28915846
959943,238,3.28961624
963959,239,3.28976883
967975,240,3.28976883
971989,241,3.29007401
976004,242,3.2902266
980019,243,3.29083696
984033,244,3.29068437
988048,245,3.29098955
992063,246,3.29144732
996078,247,3.29159991
1000093,248,3.2917525
1004108,249,3.2917525
1008123,250,3.29083696
1012138,251,3.29159991
1016153,252,3.29159991
1020167,253,3.29129473
1024182,254,3.29159991
1028197,255,3.29159991
1032212,256,3.29144732
1036227,257,3.29159991
1040242,258,3.29144732
1044257,259,3.2917525
1048271,260,3.29159991
1052284,261,3.29221027
1056298,262,3.29159991
1060311,263,3.29144732
1064325,264,3.29205768
1068338,265,3.29190509
1072351,266,3.29205768
1076365,267,3.29251545
1080379,268,3.29236286
1084393,269,3.29266804
1088407,270,3.29343099
1092421,271,3.29312581
1096435,272,3.29373617
1100448,273,3.29388876
1104462,274,3.2932784
1108476,275,3.29343099
1112490,276,3.29343099
1116503,277,3.29404135
1120516,278,3.29419394
1124529,279,3.29419394
1128542,280,3.29465171
1132555,281,3.29434653
1136568,282,3.29465171
1140580,283,3.29465171
1144593,284,3.29434653
1148606,285,3.29510948
1152619,286,3.29495689
1156631,287,3.29526207
1160644,288,3.29556725
1164657,289,3.29556725
1168670,290,3.29571984
1172683,291,3.29571984
1176696,292,3.29571984
1180709,293,3.29571984
1184721,294,3.29587243
1188732,295,3.2964828
1192744,296,3.29678798
1196755,297,3.29694057
1200767,298,3.29694057
1204779,299,3.29678798
1208791,300,3.29709316
1212803,301,3.29694057
1216815,302,3.29678798
1220827,303,3.29617762
1224839,304,3.29663539
1228851,305,3.2964828
1232863,306,3.29724575
1236875,307,3.29709316
1240886,308,3.29785611
1244897,309,3.29831388
1248908,310,3.29755093
1252919,311,3.2980087
1256930,312,3.29861906
1260941,313,3.29861906
1264951,314,3.29922942
1268962,315,3.29938201
1272973,316,3.29922942
1276984,317,3.30014496
1280995,318,3.29999237
1285006,319,3.30014496
1289017,320,3.30029755
1293028,321,3.30090791
1297038,322,3.30136568
1301048,323,3.30167086
1305058,324,3.30136568
1309067,325,3.30197604
1313077,326,3.30182345
1317087,327,3.30197604
1321097,328,3.30243381
1325107,329,3.30243381
1329117,330,3.30304417
1333127,331,3.3025864
1337137,332,3.30289158
1341147,333,3.30319677
1345157,334,3.30289158
1349167,335,3.30319677
1353179,336,3.30334936
1357187,337,3.30334936
1361196,338,3.30319677
1365204,339,3.30319677
1369213,340,3.30395972
1373222,341,3.3042649
1377231,342,3.30457008
1381240,343,3.30502785
1385249,344,3.30487526
1389258,345,3.30533303
1393267,346,3.30609598
1397276,347,3.30609598
1401284,348,3.30685893
1405292,349,3.30716411
1409300,350,3.30701152
1413308,351,3.30746929
1417316,352,3.30716411
1421324,353,3.30762188
1425332,354,3.30807965
1429339,355,3.30792706
1433346,356,3.3088426
1437354,357,3.30899519
1441362,358,3.3088426
1445369,359,3.30853742
1449377,360,3.30853742
1453385,361,3.30869001
1457392,362,3.30914778
1461399,363,3.30914778
1465406,364,3.30960555
1469412,365,3.30960555
1473419,366,3.30945296
1477426,367,3.31006332
1481432,368,3.31006332
1485439,369,3.3105211
1489446,370,3.31097887
1493453,371,3.31082628
1497460,372,3.31189441
1501466,373,3.31235218
1505472,374,3.31342031
1509478,375,3.31372549
1513484,376,3.31433585
