Speed (linear);Time;Acceleration (linear);;;;;;;;;;;;;;;;;;;;;;;;
62,93143372;0,538781244;8,923249168;;;;;;;;;;;;;;;;;;;;;;;;
63,11447845;0,544501756;8,8883232;;;;;;;;;;;;;;;;;;;;;;;;
63,29627949;0,550205677;8,853609493;;;;;;;;;;;;;;;;;;;;;;;;
63,47685189;0,555893215;8,819105678;;;;;;;;;;;;;;;;;;;;;;;;
63,65621039;0,561564574;8,784809428;;;;;;;;;;;;;;;;;;;;;;;;
63,83436945;0,567219953;8,750718459;;;;;;;;;;;;;;;;;;;;;;;;
64,01134328;0,572859548;8,716830533;;;;;;;;;;;;;;;;;;;;;;;;
64,18714577;0,578483551;8,683143448;;;;;;;;;;;;;;;;;;;;;;;;
64,3617906;0,584092151;8,649655045;;;;;;;;;;;;;;;;;;;;;;;;
64,53529116;0,589685532;8,616363203;;;;;;;;;;;;;;;;;;;;;;;;
64,70766061;0,595263875;8,583265841;;;;;;;;;;;;;;;;;;;;;;;;
64,87891186;0,600827358;8,550360911;;;;;;;;;;;;;;;;;;;;;;;;
64,78979686;0,606413853;-17,33683061;;;;;;;;;;;;;;;;;;;;;;;;
64,44112928;0,612031183;-17,49298323;;;;;;;;;;;;;;;;;;;;;;;;
64,08737935;0,61768012;-17,63202254;;;;;;;;;;;;;;;;;;;;;;;;
63,72881152;0,623361332;-17,70217416;;;;;;;;;;;;;;;;;;;;;;;;
63,36676023;0,629075362;-17,69236579;;;;;;;;;;;;;;;;;;;;;;;;
63,00281927;0,634822766;-17,68182198;;;;;;;;;;;;;;;;;;;;;;;;
62,63697078;0,640604116;-17,67054547;;;;;;;;;;;;;;;;;;;;;;;;
62,26919621;0,646419997;-17,65853906;;;;;;;;;;;;;;;;;;;;;;;;
61,89947634;0,652271011;-17,64580552;;;;;;;;;;;;;;;;;;;;;;;;
61,52779122;0,658157778;-17,63234766;;;;;;;;;;;;;;;;;;;;;;;;
61,1541202;0,66408093;-17,61816827;;;;;;;;;;;;;;;;;;;;;;;;
60,77844183;0,670041123;-17,60327018;;;;;;;;;;;;;;;;;;;;;;;;
60,40073387;0,676039026;-17,5876562;;;;;;;;;;;;;;;;;;;;;;;;
60,02097324;0,682075331;-17,57132919;;;;;;;;;;;;;;;;;;;;;;;;
59,63913601;0,688150747;-17,55429198;;;;;;;;;;;;;;;;;;;;;;;;
59,25519733;0,694266007;-17,53654743;;;;;;;;;;;;;;;;;;;;;;;;
58,8691314;0,700421862;-17,51809841;;;;;;;;;;;;;;;;;;;;;;;;
58,48091147;0,706619087;-17,4989478;;;;;;;;;;;;;;;;;;;;;;;;
58,09050973;0,712858483;-17,47909848;;;;;;;;;;;;;;;;;;;;;;;;
57,6978973;0,719140871;-17,45855336;;;;;;;;;;;;;;;;;;;;;;;;
57,30304419;0,725467103;-17,43731534;;;;;;;;;;;;;;;;;;;;;;;;
56,90591923;0,731838052;-17,41538734;;;;;;;;;;;;;;;;;;;;;;;;
56,50649003;0,738254624;-17,39277229;;;;;;;;;;;;;;;;;;;;;;;;
56,10472291;0,744717752;-17,36947313;;;;;;;;;;;;;;;;;;;;;;;;
55,70058285;0,751228401;-17,34549281;;;;;;;;;;;;;;;;;;;;;;;;
55,2940334;0,757787565;-17,32083429;;;;;;;;;;;;;;;;;;;;;;;;
54,88503666;0,764396277;-17,29550053;;;;;;;;;;;;;;;;;;;;;;;;
54,47355315;0,771031464;-9,099462699;;;;;;;;;;;;;;;;;;;;;;;;
54,25619727;0,777693238;-9,029273758;;;;;;;;;;;;;;;;;;;;;;;;
54,03965371;0,784381708;-8,957476938;;;;;;;;;;;;;;;;;;;;;;;;
53,82397119;0,791096973;-8,883947405;;;;;;;;;;;;;;;;;;;;;;;;
53,60920217;0,797839127;-8,808548366;;;;;;;;;;;;;;;;;;;;;;;;
53,39540326;0,804608253;-8,731129538;;;;;;;;;;;;;;;;;;;;;;;;
53,18263562;0,811404429;-8,651525371;;;;;;;;;;;;;;;;;;;;;;;;
52,97096538;0,81822772;-8,569552971;;;;;;;;;;;;;;;;;;;;;;;;
52,76046419;0,825078181;-8,485009646;;;;;;;;;;;;;;;;;;;;;;;;
52,55120978;0,831955854;-8,397670012;;;;;;;;;;;;;;;;;;;;;;;;
52,34328664;0,838860767;-8,307282544;;;;;;;;;;;;;;;;;;;;;;;;
52,1367868;0,845792935;-8,213565442;;;;;;;;;;;;;;;;;;;;;;;;
51,93181069;0,852752352;-8,116201638;;;;;;;;;;;;;;;;;;;;;;;;
51,72846816;0,859738997;-8,01483272;;;;;;;;;;;;;;;;;;;;;;;;
51,52687972;0,866752825;-7,909051472;;;;;;;;;;;;;;;;;;;;;;;;
51,32717791;0,873793768;-7,798392623;;;;;;;;;;;;;;;;;;;;;;;;
51,12950895;0,880861734;-7,682321269;;;;;;;;;;;;;;;;;;;;;;;;
50,93403477;0,887956597;-7,56021818;;;;;;;;;;;;;;;;;;;;;;;;
50,7409354;0,895078201;-7,431360953;;;;;;;;;;;;;;;;;;;;;;;;
50,55041185;0,90222635;-7,294899439;;;;;;;;;;;;;;;;;;;;;;;;
50,36268976;0,909400805;-7,149823203;;;;;;;;;;;;;;;;;;;;;;;;
50,17802384;0,91660128;-6,994917602;;;;;;;;;;;;;;;;;;;;;;;;
49,99670362;0,92382743;-6,828703221;;;;;;;;;;;;;;;;;;;;;;;;
49,81906078;0,931079155;-6,730375899;;;;;;;;;;;;;;;;;;;;;;;;
49,64335616;0,938356446;-6,656783441;;;;;;;;;;;;;;;;;;;;;;;;
49,46896011;0,945659272;-6,579562001;;;;;;;;;;;;;;;;;;;;;;;;
49,29598227;0,952987585;-6,49831817;;;;;;;;;;;;;;;;;;;;;;;;
49,12454413;0,96034131;-6,412598731;;;;;;;;;;;;;;;;;;;;;;;;
48,95478078;0,967720349;-6,321877915;;;;;;;;;;;;;;;;;;;;;;;;
48,786843;0,975124572;-6,225541006;;;;;;;;;;;;;;;;;;;;;;;;
48,62089994;0,982553817;-6,122862923;;;;;;;;;;;;;;;;;;;;;;;;
48,45714223;0,990007884;-6,01297979;;;;;;;;;;;;;;;;;;;;;;;;
48,29578609;0,997486526;-5,894850441;;;;;;;;;;;;;;;;;;;;;;;;
48,13707837;1,004989449;-5,767203183;;;;;;;;;;;;;;;;;;;;;;;;
47,9813032;1,012516296;-5,62846025;;;;;;;;;;;;;;;;;;;;;;;;
47,82879079;1,020066643;-5,476627388;;;;;;;;;;;;;;;;;;;;;;;;
47,67992922;1,027639981;-5,309126613;;;;;;;;;;;;;;;;;;;;;;;;
47,5351811;1,035235702;-5,122531765;;;;;;;;;;;;;;;;;;;;;;;;
47,39510754;1,042853072;-4,912127366;;;;;;;;;;;;;;;;;;;;;;;;
47,26040457;1,050491201;-4,671120687;;;;;;;;;;;;;;;;;;;;;;;;
47,13196153;1,058148989;-4,389100804;;;;;;;;;;;;;;;;;;;;;;;;
47,01096263;1,065825045;-4,048616623;;;;;;;;;;;;;;;;;;;;;;;;
46,89908396;1,073517526;-3,615948311;;;;;;;;;;;;;;;;;;;;;;;;
46,79894776;1,081223737;-3,005765189;;;;;;;;;;;;;;;;;;;;;;;;
46,71556073;1,088934668;-1,029930302;;;;;;;;;;;;;;;;;;;;;;;;
46,68697053;1,096645599;0;;;;;;;;;;;;;;;;;;;;;;;;
46,65838034;1,10435653;-1,029930302;;;;;;;;;;;;;;;;;;;;;;;;
46,64628467;1,112072186;-0,435466102;;;;;;;;;;;;;;;;;;;;;;;;
46,62941885;1,119789842;-0,607043198;;;;;;;;;;;;;;;;;;;;;;;;
46,60951499;1,12751029;-0,716130687;;;;;;;;;;;;;;;;;;;;;;;;
46,58865939;1,135234035;-0,750053429;;;;;;;;;;;;;;;;;;;;;;;;
46,56773399;1,142961237;-0,752227384;;;;;;;;;;;;;;;;;;;;;;;;
46,54680587;1,150691912;-0,751986863;;;;;;;;;;;;;;;;;;;;;;;;
46,52587516;1,158426062;-0,751742155;;;;;;;;;;;;;;;;;;;;;;;;
46,50494184;1,166163692;-0,751497589;;;;;;;;;;;;;;;;;;;;;;;;
46,48400591;1,173904805;-0,75125314;;;;;;;;;;;;;;;;;;;;;;;;
46,46306737;1,181649404;-0,751008809;;;;;;;;;;;;;;;;;;;;;;;;
46,4421262;1,189397494;-0,750764597;;;;;;;;;;;;;;;;;;;;;;;;
46,4211824;1,197149077;-0,750520501;;;;;;;;;;;;;;;;;;;;;;;;
46,40023596;1,204904157;-0,750276524;;;;;;;;;;;;;;;;;;;;;;;;
46,37928688;1,212662738;-0,750032664;;;;;;;;;;;;;;;;;;;;;;;;
46,35833515;1,220424824;-0,749788922;;;;;;;;;;;;;;;;;;;;;;;;
46,33738076;1,228190418;-0,749545297;;;;;;;;;;;;;;;;;;;;;;;;
46,3164237;1,235959523;-0,74930179;;;;;;;;;;;;;;;;;;;;;;;;
46,29546397;1,243732144;-0,7490584;;;;;;;;;;;;;;;;;;;;;;;;
46,27450156;1,251508284;-0,748815127;;;;;;;;;;;;;;;;;;;;;;;;
46,25353647;1,259287946;-0,748571972;;;;;;;;;;;;;;;;;;;;;;;;
46,23256868;1,267071135;-0,748328933;;;;;;;;;;;;;;;;;;;;;;;;
46,2115982;1,274857854;-0,748086012;;;;;;;;;;;;;;;;;;;;;;;;
46,26344018;1,282648106;1,848534566;;;;;;;;;;;;;;;;;;;;;;;;
46,3417166;1,290429628;2,794241251;;;;;;;;;;;;;;;;;;;;;;;;
46,43870458;1,298198007;3,468047485;;;;;;;;;;;;;;;;;;;;;;;;
46,55033659;1,305950161;4,000035494;;;;;;;;;;;;;;;;;;;;;;;;
46,67399541;1,313683725;4,44163552;;;;;;;;;;;;;;;;;;;;;;;;
46,80781988;1,321396799;4,81953906;;;;;;;;;;;;;;;;;;;;;;;;
46,95040375;1,329087822;5,149722276;;;;;;;;;;;;;;;;;;;;;;;;
47,10064028;1,336755488;5,44264317;;;;;;;;;;;;;;;;;;;;;;;;
47,25763255;1,344398696;5,705583799;;;;;;;;;;;;;;;;;;;;;;;;
47,42063752;1,352016513;5,943849724;;;;;;;;;;;;;;;;;;;;;;;;
47,58902897;1,359608144;6,161442806;;;;;;;;;;;;;;;;;;;;;;;;
47,76227183;1,367172913;6,361465365;;;;;;;;;;;;;;;;;;;;;;;;
47,93990374;1,374710243;6,54637633;;;;;;;;;;;;;;;;;;;;;;;;
48,12152147;1,382219645;6,718160747;;;;;;;;;;;;;;;;;;;;;;;;
48,30677051;1,389700705;6,878445989;;;;;;;;;;;;;;;;;;;;;;;;
48,49533714;1,397153076;7,028583852;;;;;;;;;;;;;;;;;;;;;;;;
48,68694204;1,404576471;7,169710013;;;;;;;;;;;;;;;;;;;;;;;;
48,8813353;1,41197065;7,302788052;;;;;;;;;;;;;;;;;;;;;;;;
49,07829229;1,419335425;7,428642662;;;;;;;;;;;;;;;;;;;;;;;;
49,27761032;1,426670643;7,547985127;;;;;;;;;;;;;;;;;;;;;;;;
49,47910584;1,433976192;7,661433146;;;;;;;;;;;;;;;;;;;;;;;;
49,68261207;1,441251991;7,769526475;;;;;;;;;;;;;;;;;;;;;;;;
49,9647006;1,448497986;10,81396227;;;;;;;;;;;;;;;;;;;;;;;;
50,28463763;1,455703073;12,33453548;;;;;;;;;;;;;;;;;;;;;;;;
50,6004324;1,462862317;12,25279736;;;;;;;;;;;;;;;;;;;;;;;;
50,91218788;1,469976881;12,17203892;;;;;;;;;;;;;;;;;;;;;;;;
51,22000296;1,477047879;12,09223686;;;;;;;;;;;;;;;;;;;;;;;;
51,5239726;1,484076384;12,01336878;;;;;;;;;;;;;;;;;;;;;;;;
51,82418811;1,491063422;11,93541317;;;;;;;;;;;;;;;;;;;;;;;;
52,12073729;1,498009986;11,85834932;;;;;;;;;;;;;;;;;;;;;;;;
52,41370467;1,504917025;11,78215732;;;;;;;;;;;;;;;;;;;;;;;;
52,70317164;1,511785458;11,70681797;;;;;;;;;;;;;;;;;;;;;;;;
52,98921661;1,518616166;11,63231278;;;;;;;;;;;;;;;;;;;;;;;;
53,2719152;1,525410002;11,55862392;;;;;;;;;;;;;;;;;;;;;;;;
53,55134032;1,532167784;11,48573418;;;;;;;;;;;;;;;;;;;;;;;;
53,82756236;1,538890305;11,41362696;;;;;;;;;;;;;;;;;;;;;;;;
54,10064928;1,545578328;11,34228623;;;;;;;;;;;;;;;;;;;;;;;;
54,37066671;1,552232592;11,27169649;;;;;;;;;;;;;;;;;;;;;;;;
54,63767812;1,558853809;11,20184275;;;;;;;;;;;;;;;;;;;;;;;;
54,90164577;1,565442669;11,12853333;;;;;;;;;;;;;;;;;;;;;;;;
55,16262352;1,57199985;11,05563885;;;;;;;;;;;;;;;;;;;;;;;;
55,42067211;1,578526008;10,98351639;;;;;;;;;;;;;;;;;;;;;;;;
55,67585031;1,585021779;10,91215099;;;;;;;;;;;;;;;;;;;;;;;;
55,92821503;1,591487778;10,84152813;;;;;;;;;;;;;;;;;;;;;;;;
56,17782138;1,5979246;10,77163379;;;;;;;;;;;;;;;;;;;;;;;;
56,42472275;1,604332823;10,70245435;;;;;;;;;;;;;;;;;;;;;;;;
56,66897089;1,610713005;10,63397661;;;;;;;;;;;;;;;;;;;;;;;;
56,91061599;1,617065688;10,56618778;;;;;;;;;;;;;;;;;;;;;;;;
57,14970674;1,623391397;10,49907542;;;;;;;;;;;;;;;;;;;;;;;;
57,38629037;1,629690642;10,43262749;;;;;;;;;;;;;;;;;;;;;;;;
57,62041275;1,635963918;10,36683228;;;;;;;;;;;;;;;;;;;;;;;;
57,8521184;1,642211703;10,30167841;;;;;;;;;;;;;;;;;;;;;;;;
58,08145058;1,648434466;10,23715483;;;;;;;;;;;;;;;;;;;;;;;;
58,30845134;1,654632658;10,1732508;;;;;;;;;;;;;;;;;;;;;;;;
58,53316152;1,66080672;10,10995588;;;;;;;;;;;;;;;;;;;;;;;;
58,75562087;1,66695708;10,0472599;;;;;;;;;;;;;;;;;;;;;;;;
58,97586802;1,673084154;9,985152982;;;;;;;;;;;;;;;;;;;;;;;;
59,19393425;1,679188345;9,92333728;;;;;;;;;;;;;;;;;;;;;;;;
59,40983546;1,685270049;9,861143712;;;;;;;;;;;;;;;;;;;;;;;;
59,62360801;1,691329652;9,799530936;;;;;;;;;;;;;;;;;;;;;;;;
59,8352873;1,697367529;9,738489665;;;;;;;;;;;;;;;;;;;;;;;;
60,04490778;1,703384045;9,678010854;;;;;;;;;;;;;;;;;;;;;;;;
60,25250306;1,709379558;9,618085686;;;;;;;;;;;;;;;;;;;;;;;;
60,45810584;1,715354414;9,558705567;;;;;;;;;;;;;;;;;;;;;;;;
60,66174803;1,72130895;9,499862114;;;;;;;;;;;;;;;;;;;;;;;;
60,86346074;1,727243497;9,441547154;;;;;;;;;;;;;;;;;;;;;;;;
61,06327428;1,733158376;9,383752712;;;;;;;;;;;;;;;;;;;;;;;;
61,26121824;1,7390539;9,326471005;;;;;;;;;;;;;;;;;;;;;;;;
61,45732149;1,744930375;9,269694436;;;;;;;;;;;;;;;;;;;;;;;;
61,6516122;1,750788098;9,213415588;;;;;;;;;;;;;;;;;;;;;;;;
61,84411787;1,756627362;9,157627218;;;;;;;;;;;;;;;;;;;;;;;;
62,03486535;1,762448449;9,102322251;;;;;;;;;;;;;;;;;;;;;;;;
62,22388086;1,768251637;9,047493773;;;;;;;;;;;;;;;;;;;;;;;;
62,41155899;1,774037197;9,010849803;;;;;;;;;;;;;;;;;;;;;;;;
62,59817277;1,779805359;8,986772317;;;;;;;;;;;;;;;;;;;;;;;;
62,78349908;1,785556326;8,951457456;;;;;;;;;;;;;;;;;;;;;;;;
62,96755384;1,791290317;8,916359249;;;;;;;;;;;;;;;;;;;;;;;;
63,15035262;1,797007547;8,881475241;;;;;;;;;;;;;;;;;;;;;;;;
63,3319107;1,802708228;8,846803024;;;;;;;;;;;;;;;;;;;;;;;;
63,51224306;1,808392566;8,812340238;;;;;;;;;;;;;;;;;;;;;;;;
63,69136439;1,814060764;8,778084564;;;;;;;;;;;;;;;;;;;;;;;;
63,8692891;1,819713022;8,744033727;;;;;;;;;;;;;;;;;;;;;;;;
64,04603133;1,825349534;8,710185496;;;;;;;;;;;;;;;;;;;;;;;;
64,22160494;1,830970491;8,676537679;;;;;;;;;;;;;;;;;;;;;;;;
64,39602354;1,836576081;8,643088124;;;;;;;;;;;;;;;;;;;;;;;;
64,56930047;1,842166489;8,609834717;;;;;;;;;;;;;;;;;;;;;;;;
64,74144886;1,847741893;8,576775384;;;;;;;;;;;;;;;;;;;;;;;;
64,91248156;1,853302473;8,543908085;;;;;;;;;;;;;;;;;;;;;;;;
65,08241121;1,858848402;8,511230818;;;;;;;;;;;;;;;;;;;;;;;;
65,25125021;1,864379851;8,478741615;;;;;;;;;;;;;;;;;;;;;;;;
65,41901074;1,869896986;8,446438543;;;;;;;;;;;;;;;;;;;;;;;;
65,58570476;1,875399974;8,414319701;;;;;;;;;;;;;;;;;;;;;;;;
65,75134404;1,880888975;8,382383222;;;;;;;;;;;;;;;;;;;;;;;;
65,91594011;1,886364148;8,350627267;;;;;;;;;;;;;;;;;;;;;;;;
66,07950433;1,891825649;8,319050033;;;;;;;;;;;;;;;;;;;;;;;;
66,24204783;1,897273632;8,287649744;;;;;;;;;;;;;;;;;;;;;;;;
66,40358158;1,902708247;8,256424654;;;;;;;;;;;;;;;;;;;;;;;;
66,56411634;1,908129641;8,225373045;;;;;;;;;;;;;;;;;;;;;;;;
66,72366271;1,913537961;8,194493229;;;;;;;;;;;;;;;;;;;;;;;;
66,8822311;1,918933348;8,163783543;;;;;;;;;;;;;;;;;;;;;;;;
67,03983174;1,924315943;8,133242352;;;;;;;;;;;;;;;;;;;;;;;;
67,19647469;1,929685885;8,102868048;;;;;;;;;;;;;;;;;;;;;;;;
67,35216985;1,935043309;8,072659047;;;;;;;;;;;;;;;;;;;;;;;;
67,50692696;1,940388349;8,04261379;;;;;;;;;;;;;;;;;;;;;;;;
67,66075561;1,945721135;8,012730743;;;;;;;;;;;;;;;;;;;;;;;;
67,8136652;1,951041796;7,983008396;;;;;;;;;;;;;;;;;;;;;;;;
67,96566503;1,956350461;7,953445262;;;;;;;;;;;;;;;;;;;;;;;;
68,1167642;1,961647253;7,924039877;;;;;;;;;;;;;;;;;;;;;;;;
68,2669717;1,966932296;7,894790799;;;;;;;;;;;;;;;;;;;;;;;;
68,41629637;1,97220571;7,865696607;;;;;;;;;;;;;;;;;;;;;;;;
68,5647469;1,977467614;7,836755903;;;;;;;;;;;;;;;;;;;;;;;;
68,71233186;1,982718125;7,80796731;;;;;;;;;;;;;;;;;;;;;;;;
68,85910283;1,98795736;7,781617077;;;;;;;;;;;;;;;;;;;;;;;;
69,00509687;1,993185427;7,756958735;;;;;;;;;;;;;;;;;;;;;;;;
69,15032105;1,998402433;7,732414189;;;;;;;;;;;;;;;;;;;;;;;;
69,29456978;2,003608482;7,696640138;;;;;;;;;;;;;;;;;;;;;;;;
69,43785327;2,008803694;7,661086055;;;;;;;;;;;;;;;;;;;;;;;;
69,58018603;2,013988187;7,625989068;;;;;;;;;;;;;;;;;;;;;;;;
69,72158244;2,019162073;7,591349125;;;;;;;;;;;;;;;;;;;;;;;;
69,86205669;2,024325467;7,557166024;;;;;;;;;;;;;;;;;;;;;;;;
70,00162283;2,029478479;7,523439419;;;;;;;;;;;;;;;;;;;;;;;;
70,14029474;2,034621217;7,49016882;;;;;;;;;;;;;;;;;;;;;;;;
