,Cycle,Cell05
2003,1,3.88288701
6718,2,3.88868544
11462,3,3.88715953
16196,4,3.88654917
20925,5,3.88685435
25651,6,3.88639658
30374,7,3.88624399
35093,8,3.88624399
39809,9,3.88624399
44523,10,3.88639658
49234,11,3.88624399
53944,12,3.88639658
58655,13,3.88639658
63364,14,3.88654917
68073,15,3.88639658
72781,16,3.88685435
77488,17,3.88670176
82194,18,3.88670176
86900,19,3.88654917
91605,20,3.88670176
96309,21,3.88670176
101013,22,3.88685435
105717,23,3.88685435
110420,24,3.88670176
115122,25,3.88700694
123649,26,3.88822766
128384,27,3.88517586
133100,28,3.88364996
137805,29,3.88426032
142507,30,3.88441291
147208,31,3.88471809
151908,32,3.88487068
156606,33,3.88502327
161302,34,3.88532845
165997,35,3.88532845
170691,36,3.88532845
175384,37,3.88532845
180076,38,3.88548104
184766,39,3.88563363
189455,40,3.88578622
194143,41,3.88548104
198829,42,3.88563363
203515,43,3.88548104
208200,44,3.8860914
212886,45,3.88624399
217571,46,3.88593881
222255,47,3.88593881
226938,48,3.88624399
231620,49,3.88639658
236302,50,3.88639658
240984,51,3.88639658
245666,52,3.88654917
250347,53,3.88654917
255028,54,3.88654917
259708,55,3.88685435
264389,56,3.88685435
269070,57,3.88700694
273750,58,3.88685435
278430,59,3.88715953
283110,60,3.88700694
287790,61,3.88731212
292470,62,3.88715953
297149,63,3.88700694
301828,64,3.88715953
306506,65,3.88715953
311183,66,3.88715953
315860,67,3.88715953
320537,68,3.88715953
325213,69,3.88746471
329889,70,3.88746471
334563,71,3.88731212
339237,72,3.88731212
343912,73,3.88746471
348586,74,3.8876173
353260,75,3.88746471
361114,76,3.89051652
365828,77,3.88532845
370515,78,3.8845655
375193,79,3.8845655
379868,80,3.88487068
384543,81,3.88532845
389217,82,3.88532845
393889,83,3.88548104
398560,84,3.88578622
403230,85,3.88548104
407899,86,3.88578622
412567,87,3.8860914
417234,88,3.8860914
421901,89,3.88654917
426567,90,3.88639658
431232,91,3.88654917
435896,92,3.88670176
440560,93,3.88685435
445223,94,3.88700694
449886,95,3.88731212
454549,96,3.8876173
459212,97,3.88792248
463875,98,3.88792248
468537,99,3.88807507
473198,100,3.88822766
477859,101,3.88822766
482519,102,3.88853285
487180,103,3.88868544
491841,104,3.88883803
496501,105,3.88883803
501161,106,3.88853285
505820,107,3.88853285
510478,108,3.88883803
515137,109,3.88899062
519796,110,3.88914321
524454,111,3.88914321
529112,112,3.88914321
533770,113,3.88944839
538428,114,3.8892958
543085,115,3.88944839
547743,116,3.88944839
552401,117,3.88960098
557058,118,3.88960098
561715,119,3.88944839
566372,120,3.88960098
571028,121,3.88975357
575684,122,3.88975357
580340,123,3.88975357
584996,124,3.88975357
589651,125,3.88975357
598149,126,3.89265278
602832,127,3.88868544
607492,128,3.88685435
612143,129,3.88731212
616793,130,3.88746471
621443,131,3.88746471
626092,132,3.8876173
630740,133,3.88776989
635387,134,3.88807507
640034,135,3.88822766
644680,136,3.88822766
649326,137,3.88853285
653971,138,3.88883803
658615,139,3.88853285
663258,140,3.88853285
667900,141,3.88853285
672542,142,3.88838025
677183,143,3.88883803
681824,144,3.88868544
686464,145,3.88899062
691104,146,3.88883803
695743,147,3.88914321
700382,148,3.88914321
705021,149,3.8892958
709660,150,3.8892958
714298,151,3.88960098
718936,152,3.88944839
723574,153,3.88960098
728211,154,3.88960098
732848,155,3.88975357
737484,156,3.88990616
742121,157,3.88990616
746758,158,3.88990616
751395,159,3.89036393
756032,160,3.88990616
760668,161,3.89021134
765303,162,3.89021134
769939,163,3.89021134
774575,164,3.89021134
779211,165,3.89036393
783846,166,3.89021134
788481,167,3.89036393
793116,168,3.89051652
797751,169,3.89051652
802386,170,3.89066911
807021,171,3.89066911
811656,172,3.8908217
816291,173,3.8908217
820925,174,3.89097429
825559,175,3.89097429
830193,176,3.89127947
834828,177,3.89158465
839462,178,3.89143206
844096,179,3.89143206
848731,180,3.89173724
853366,181,3.89173724
858001,182,3.89188983
862637,183,3.89173724
867272,184,3.89219501
871907,185,3.89204242
876542,186,3.89204242
881177,187,3.8923476
885812,188,3.8923476
890446,189,3.8923476
895080,190,3.8923476
899714,191,3.8923476
904348,192,3.8923476
908982,193,3.89219501
913616,194,3.89265278
918250,195,3.89265278
922884,196,3.89265278
927518,197,3.89295796
932151,198,3.89280537
936784,199,3.89280537
941417,200,3.89295796
946050,201,3.89280537
950683,202,3.89265278
955315,203,3.89311055
959948,204,3.89280537
964580,205,3.89311055
969212,206,3.89295796
973844,207,3.89311055
978475,208,3.89295796
983106,209,3.89311055
987737,210,3.89295796
992368,211,3.89326314
996998,212,3.89295796
1001628,213,3.89326314
1006259,214,3.89280537
1010889,215,3.89295796
1015520,216,3.89280537
1020147,217,3.89280537
1024775,218,3.89311055
1029404,219,3.89326314
1034033,220,3.89311055
1038661,221,3.89295796
1043289,222,3.89311055
1047917,223,3.89341573
1052545,224,3.89341573
1057173,225,3.89311055
1065593,226,3.89662013
1070245,227,3.89280537
1074881,228,3.89158465
1079508,229,3.89112688
1084134,230,3.89143206
1088759,231,3.89158465
1093384,232,3.89173724
1098009,233,3.89158465
1102633,234,3.89173724
1107256,235,3.89188983
1111877,236,3.89219501
1116498,237,3.89219501
1121119,238,3.89204242
1125738,239,3.89219501
1130357,240,3.89219501
1134975,241,3.89250019
1139593,242,3.89250019
1144209,243,3.89250019
1148825,244,3.89250019
1153441,245,3.8923476
1158056,246,3.89250019
1162671,247,3.89265278
1167285,248,3.8923476
1171898,249,3.89280537
1176511,250,3.89265278
1181124,251,3.89265278
1185736,252,3.89295796
1190348,253,3.89295796
1194959,254,3.89280537
1199569,255,3.89311055
1204179,256,3.89295796
1208788,257,3.89311055
1213397,258,3.89295796
1218005,259,3.89311055
1222612,260,3.89326314
1227220,261,3.89341573
1231827,262,3.89356832
1236433,263,3.89341573
1241039,264,3.89341573
1245644,265,3.89341573
1250248,266,3.89341573
1254852,267,3.89372091
1259455,268,3.8938735
1264058,269,3.8938735
1268661,270,3.89402609
1273265,271,3.89402609
1277868,272,3.89402609
1282471,273,3.89417868
1287073,274,3.89417868
1291674,275,3.89433127
1296275,276,3.89433127
1300876,277,3.89417868
1305476,278,3.89463645
1310076,279,3.89417868
1314675,280,3.89478904
1319274,281,3.89433127
1323872,282,3.89463645
1328470,283,3.89448386
1333067,284,3.89463645
1337664,285,3.89494163
1342262,286,3.89463645
1346859,287,3.89478904
1351456,288,3.89478904
1356053,289,3.89494163
1360649,290,3.89524681
1365245,291,3.89494163
1369841,292,3.89494163
1374437,293,3.89524681
1379033,294,3.89524681
1383629,295,3.89524681
1388225,296,3.89524681
1392821,297,3.89524681
1397416,298,3.8953994
1402011,299,3.8953994
1406606,300,3.8953994
1411201,301,3.89524681
1415796,302,3.89341573
1420381,303,3.89433127
1424968,304,3.89417868
1429555,305,3.89402609
1434141,306,3.8938735
1438724,307,3.8938735
1443307,308,3.89402609
1447890,309,3.89417868
1452473,310,3.89448386
1457057,311,3.89448386
1461641,312,3.89448386
1466224,313,3.89433127
1470808,314,3.89478904
1475393,315,3.89494163
1479978,316,3.89494163
1484564,317,3.89509422
1489149,318,3.89524681
1493734,319,3.89509422
1498318,320,3.89524681
1502902,321,3.895552
1507486,322,3.895552
1512069,323,3.8953994
1516652,324,3.8953994
1521233,325,3.89570459
1529540,326,3.90135042
1534154,327,3.89799344
1538754,328,3.89616236
