,Cycle,Cell10
5605,1,0.03045584
11169,2,0.0308087
16733,3,0.03080953
22297,4,0.03080307
27861,5,0.03080621
33424,6,0.030801
38987,7,0.03080035
44550,8,0.0308004
50113,9,0.03079889
55676,10,0.03079627
61239,11,0.03079462
66801,12,0.03079119
72363,13,0.03078925
77925,14,0.03079148
83487,15,0.03078856
89049,16,0.03078808
94611,17,0.03078649
100173,18,0.03078391
105735,19,0.03078524
111297,20,0.03078283
116859,21,0.03078343
122421,22,0.03078335
127983,23,0.0307824
133544,24,0.03078158
139105,25,0.03077874
148610,26,0.03080169
154173,27,0.03079621
159735,28,0.03079058
165297,29,0.03078929
170859,30,0.0307889
176421,31,0.03078558
181983,32,0.03078869
187544,33,0.03078403
193105,34,0.03078468
198666,35,0.030783
204226,36,0.03078046
209787,37,0.03078223
215348,38,0.03077852
220909,39,0.03077999
226470,40,0.03078167
232031,41,0.03078197
237592,42,0.0307759
243153,43,0.03077697
248714,44,0.03077938
254274,45,0.03077258
259835,46,0.03077814
265396,47,0.03077508
270957,48,0.03077685
276518,49,0.03077603
282078,50,0.03077422
287639,51,0.03077792
293200,52,0.03077491
298761,53,0.03077609
304321,54,0.03077388
309881,55,0.03077357
315441,56,0.03077435
321001,57,0.03076996
326561,58,0.03077104
332122,59,0.03077538
337683,60,0.03077512
343244,61,0.03077383
348805,62,0.03077457
354365,63,0.0307734
359926,64,0.03077607
365487,65,0.03077387
371048,66,0.03077495
376609,67,0.03077702
382170,68,0.03077499
387731,69,0.0307756
393292,70,0.03077663
398853,71,0.03077542
404414,72,0.03077573
409975,73,0.03077624
415536,74,0.03077555
421097,75,0.03078046
429894,76,0.03082989
435458,77,0.0308032
441022,78,0.03080268
446585,79,0.03079769
452148,80,0.03079635
457711,81,0.03079467
463274,82,0.03079587
468837,83,0.03079505
474400,84,0.03079437
479963,85,0.03079204
485525,86,0.03079166
491087,87,0.03078989
496649,88,0.03079114
502211,89,0.03079135
507773,90,0.03078825
513335,91,0.03078946
518897,92,0.0307886
524459,93,0.03078756
530021,94,0.03078649
535583,95,0.0307867
541145,96,0.03078795
546707,97,0.03078572
552269,98,0.03078782
557831,99,0.03078644
563393,100,0.03078438
568955,101,0.03078636
574517,102,0.03078546
580079,103,0.03078361
585641,104,0.03078546
591202,105,0.0307824
596764,106,0.03078335
602325,107,0.03078016
607886,108,0.03078025
613448,109,0.03078546
619010,110,0.03078231
624572,111,0.03078305
630133,112,0.03078081
635695,113,0.03078421
641256,114,0.03078175
646818,115,0.03078335
652379,116,0.03078064
657941,117,0.03078438
663502,118,0.03078003
669064,119,0.03078339
674625,120,0.03078076
680186,121,0.03078068
685747,122,0.03078037
691308,123,0.03078072
696869,124,0.03078167
702430,125,0.03078158
711941,126,0.03079575
717504,127,0.03079334
723066,128,0.03078838
728628,129,0.03078692
734190,130,0.03078843
739752,131,0.03078657
745314,132,0.0307883
750875,133,0.03077887
756436,134,0.03078274
761997,135,0.03078024
767558,136,0.03077831
773119,137,0.03078085
778679,138,0.03077637
784240,139,0.03077973
789799,140,0.03077323
795359,141,0.03077431
800919,142,0.03077301
806479,143,0.030774
812039,144,0.03077306
817599,145,0.03077228
823159,146,0.03077232
828719,147,0.03077267
834279,148,0.03077121
839839,149,0.03077219
845399,150,0.03076686
850959,151,0.03076978
856519,152,0.03076939
862079,153,0.03076737
867638,154,0.03076608
873198,155,0.03076776
878757,156,0.03076509
884317,157,0.03076742
889876,158,0.03076371
895435,159,0.03076384
900994,160,0.03076359
906553,161,0.03076169
912112,162,0.03076741
917671,163,0.03076061
923230,164,0.03076178
928789,165,0.03076109
934348,166,0.03076027
939907,167,0.0307644
945465,168,0.03075863
951024,169,0.03076208
956582,170,0.03075743
962141,171,0.0307604
967700,172,0.0307573
973258,173,0.03075669
978817,174,0.03076001
984375,175,0.03075447
989933,176,0.03075532
995491,177,0.0307573
1001049,178,0.03075571
1006607,179,0.03075222
1012165,180,0.03075334
1017723,181,0.03073373
1023283,182,0.03076879
1028841,183,0.03075248
1034399,184,0.03075179
1039956,185,0.03074873
1045513,186,0.03074847
1051071,187,0.03075032
1056629,188,0.03074774
1062187,189,0.03074839
1067744,190,0.0307477
1073301,191,0.03074684
1078858,192,0.03074744
1084415,193,0.03074489
