,Cycle,CE
0,1,97.84808273241778
1,2,99.98927576785502
2,3,99.91745285939167
3,4,99.92220973940675
4,5,99.87578636578537
5,6,99.89203006260765
6,7,99.90025165107149
7,8,99.88173613510702
8,9,99.87184594953519
9,10,99.88338177890132
10,11,99.91040685096702
11,12,99.88300374886744
12,13,99.90296253347232
13,14,99.91725126078458
14,15,99.87743859136754
15,16,99.8923726503339
16,17,99.89389953547226
17,18,99.87985107528291
18,19,99.89173261954592
19,20,99.89825013556928
20,21,99.90820101478698
21,22,99.9269914305515
22,23,99.91409478472477
23,24,99.92719339275875
24,25,99.91793808509708
25,26,99.86413234079387
26,27,99.87527739170528
27,28,99.8837809380794
28,29,99.8434876379364
29,30,99.8297510374481
30,31,99.86418794020601
31,32,99.8450765813204
32,33,99.8613564517274
33,34,99.85763586957657
34,35,99.87657429466246
35,36,99.9029353781502
36,37,99.86987831717109
37,38,99.89231960914827
38,39,99.8841839370417
39,40,99.86793386369615
40,41,99.86273512750434
41,42,99.84941170143348
42,43,99.87721568914377
43,44,99.86989554615259
44,45,99.85010052231192
45,46,99.88314623396103
46,47,99.89193446157797
47,48,99.88987405872652
48,49,99.91471720511882
49,50,99.92029084367911
50,51,99.85854782777987
51,52,99.89799818280358
52,53,99.89689092959507
53,54,99.90624035151465
54,55,99.91706259653284
55,56,99.9148288475407
56,57,99.91177679108434
57,58,99.92689012324178
58,59,99.9194038316954
59,60,99.91459437782675
60,61,99.92068871221285
61,62,99.89520712004509
62,63,99.91670375013474
63,64,99.89800570111225
64,65,99.91066436770714
65,66,99.92598565924972
66,67,99.92118087814562
67,68,99.92131994696535
68,69,99.91006870147754
69,70,99.92808462880186
70,71,99.91218993116796
71,72,99.91367629658328
72,73,99.91538923256776
73,74,99.9022185705988
74,75,99.91837616734854
75,76,99.94802169493212
76,77,99.86480146856019
77,78,99.85364476724715
78,79,99.84667741178103
79,80,99.844575211229
80,81,99.8475615485909
81,82,99.87999931499783
82,83,99.8709639701338
83,84,99.87870492771148
84,85,99.89041448299567
85,86,99.89359636356802
86,87,99.89634869268642
87,88,99.89788660777641
88,89,99.90394281339805
89,90,99.89328229818554
90,91,99.88592328413957
91,92,99.8977888217645
92,93,99.87721452376776
93,94,99.88841131455814
94,95,99.88818480541359
95,96,99.89921952560087
96,97,99.92119970217078
97,98,99.91201561086096
98,99,99.91181543705848
99,100,99.90965788141052
100,101,99.90680506726571
101,102,99.89308576767424
102,103,99.88553982249906
103,104,99.89355387301103
104,105,99.8970960204756
105,106,99.90908999797885
106,107,99.89097461015385
107,108,99.9227468062068
108,109,99.90229286086503
109,110,99.89235827242126
110,111,99.91464737129354
111,112,99.89766846084346
112,113,99.9000773742689
113,114,99.87658372391495
114,115,99.88193486545252
115,116,99.90368606416253
116,117,99.9259942332301
117,118,99.89817380841646
118,119,99.92104061042998
119,120,99.90725677138313
120,121,99.91382438127032
121,122,99.90480079566493
122,123,99.9000072228603
123,124,99.91066006300157
124,125,99.89848932404998
125,126,99.95501229663893
126,127,99.90290466425587
127,128,99.8940168291728
128,129,99.86016045980512
129,130,99.87116679382673
130,131,99.88438842144184
131,132,99.89830524073126
132,133,99.90060569450726
133,134,99.90417860772773
134,135,99.90128360604835
135,136,99.91936408517363
136,137,99.91998694347612
137,138,99.89649189995752
