,Cycle,Cell06
4791,1,0.02399189
9533,2,0.02424156
14271,3,0.02420858
19005,4,0.02417444
23736,5,0.02414606
28463,6,0.02411954
33188,7,0.02409664
37911,8,0.0240786
42632,9,0.02406512
47351,10,0.02405049
52069,11,0.02404278
56786,12,0.02403245
61502,13,0.02401893
66218,14,0.02401673
70933,15,0.02400747
75647,16,0.02400149
80361,17,0.02399891
85074,18,0.02399133
89786,19,0.02398862
94498,20,0.02398543
99210,21,0.02398694
103923,22,0.02399335
108636,23,0.02399421
113349,24,0.02399133
118062,25,0.02399874
126704,26,0.02420389
131428,27,0.02408744
136146,28,0.02403865
140860,29,0.02399882
145570,30,0.02396515
150278,31,0.0239491
154984,32,0.02392955
159688,33,0.0239131
164390,34,0.02389752
169090,35,0.02387961
173788,36,0.02386811
178484,37,0.02384658
183178,38,0.02383195
187871,39,0.02382054
192561,40,0.0237975
197250,41,0.02378258
201936,42,0.02376415
206621,43,0.02375234
211304,44,0.0237346
215985,45,0.02372031
220666,46,0.02371988
225347,47,0.02371919
230027,48,0.02371032
234706,49,0.02370085
239387,50,0.02372991
244072,51,0.02374825
248758,52,0.02375963
253446,53,0.0237755
258135,54,0.02378323
262825,55,0.02379339
267516,56,0.02380233
272207,57,0.02380491
276899,58,0.02380973
281591,59,0.02381567
286284,60,0.02381882
290977,61,0.02382385
295670,62,0.02382205
300363,63,0.02382275
305056,64,0.02382015
309749,65,0.02382137
314443,66,0.02382908
319136,67,0.02383328
323830,68,0.02383734
328525,69,0.0238412
333221,70,0.02384422
337917,71,0.02384874
342614,72,0.02385464
347311,73,0.02385383
352008,74,0.02385644
356705,75,0.02385834
364646,76,0.02411291
369356,77,0.02396929
374060,78,0.02391353
378762,79,0.02389976
383465,80,0.02390363
388168,81,0.02390759
392871,82,0.0239128
397575,83,0.0239159
402279,84,0.02392081
406983,85,0.02391853
411687,86,0.02392107
416391,87,0.02392085
421095,88,0.02391952
425799,89,0.02392107
430503,90,0.02391612
435207,91,0.02391272
439911,92,0.02391616
444615,93,0.0239148
449319,94,0.02391836
454023,95,0.02391452
458727,96,0.023919
463432,97,0.02392774
468137,98,0.02392636
472842,99,0.02392865
477548,100,0.02393175
482253,101,0.02392748
486958,102,0.02392817
491664,103,0.02392851
496370,104,0.02393028
501076,105,0.02392972
505781,106,0.02392499
510486,107,0.02392244
515191,108,0.02392873
519896,109,0.02392572
524601,110,0.02392404
529306,111,0.02392727
534011,112,0.02392705
538716,113,0.0239246
543421,114,0.0239219
548126,115,0.0239246
552832,116,0.02392985
557537,117,0.02392636
562242,118,0.02392819
566948,119,0.02393011
571653,120,0.02392563
576359,121,0.02393045
581064,122,0.02392698
585769,123,0.02392778
590474,124,0.02392087
595179,125,0.02392391
603807,126,0.02399576
608508,127,0.02389142
613205,128,0.02385584
617903,129,0.0238654
622602,130,0.02387608
627302,131,0.02388
632002,132,0.02388056
636702,133,0.02388103
641401,134,0.02387573
646100,135,0.02387315
650799,136,0.02387827
655498,137,0.02387698
660196,138,0.02386712
664893,139,0.02385713
669590,140,0.02385446
674286,141,0.02384663
678982,142,0.02384286
683677,143,0.02383971
688372,144,0.02383988
693067,145,0.02383593
697762,146,0.02383595
702457,147,0.0238397
707151,148,0.02383362
711845,149,0.0238344
716539,150,0.02382988
721233,151,0.02383178
725927,152,0.02382885
730621,153,0.02382549
735315,154,0.02383018
740009,155,0.02382915
744703,156,0.02383126
749397,157,0.02382743
754091,158,0.02382829
758784,159,0.02382282
763478,160,0.02382751
768171,161,0.02382183
772865,162,0.02382897
777559,163,0.02382545
782253,164,0.02382932
786947,165,0.02382798
791641,166,0.02383264
796335,167,0.02383117
801029,168,0.02383061
805724,169,0.02383543
810419,170,0.0238347
815114,171,0.02383772
819809,172,0.02383639
824504,173,0.02384108
829200,174,0.02384508
833896,175,0.02384482
838592,176,0.02384684
843287,177,0.02384495
847983,178,0.02384715
852678,179,0.02384689
857374,180,0.02384749
862070,181,0.02384865
866766,182,0.02384998
871461,183,0.02385022
876157,184,0.02384783
880854,185,0.02385158
885550,186,0.02385072
890245,187,0.02384771
894941,188,0.023849
899636,189,0.02384865
904331,190,0.02384693
909026,191,0.02385175
913721,192,0.02385085
918418,193,0.02385291
923114,194,0.02385016
927810,195,0.02384827
932505,196,0.02384573
937200,197,0.02384516
941894,198,0.02384259
946590,199,0.02384331
951285,200,0.02384491
955979,201,0.0238434
960674,202,0.02384591
965370,203,0.02384628
970065,204,0.02384238
974759,205,0.02384237
979453,206,0.02383769
984148,207,0.02383948
988843,208,0.02383716
993537,209,0.02383767
998230,210,0.0238333
