,Cycle,Cell04
5732,1,3.31876097
10514,2,3.31265736
15287,3,3.30762188
20059,4,3.30365454
24831,5,3.30045014
29601,6,3.29739834
34369,7,3.29465171
39135,8,3.29205768
43899,9,3.28946365
48662,10,3.28717479
53424,11,3.28473335
58186,12,3.28290227
62948,13,3.28091859
67710,14,3.27878233
72471,15,3.27695125
77232,16,3.27512016
81994,17,3.27359426
86755,18,3.27191577
91516,19,3.27069505
96277,20,3.26932174
101039,21,3.26749065
105801,22,3.26611734
110562,23,3.26504921
115324,24,3.26382849
120087,25,3.26215
128737,26,3.24750134
133500,27,3.24902724
138253,28,3.24994278
143004,29,3.25040055
147754,30,3.25009537
152504,31,3.24933242
157253,32,3.24887465
162003,33,3.24826429
166752,34,3.24689097
171501,35,3.2464332
176251,36,3.24521248
181000,37,3.24429694
185749,38,3.2433814
190498,39,3.24200809
195247,40,3.24124514
199996,41,3.24032959
204745,42,3.23910887
209494,43,3.23834592
214243,44,3.23758297
218992,45,3.23682002
223741,46,3.23575189
228490,47,3.23529412
233240,48,3.23422599
237991,49,3.23315785
242742,50,3.2323949
247492,51,3.23178454
252242,52,3.23056382
256992,53,3.23010605
261742,54,3.2293431
266492,55,3.22827497
271241,56,3.22751202
275991,57,3.22644388
280741,58,3.22583352
285490,59,3.22522316
290240,60,3.22415503
294990,61,3.22354467
299739,62,3.22278172
304488,63,3.22232395
309237,64,3.22171359
313987,65,3.22095064
318736,66,3.22018769
323485,67,3.21942473
328234,68,3.21866178
332983,69,3.21789883
337732,70,3.2168307
342481,71,3.21652552
347231,72,3.21606775
351982,73,3.21515221
356732,74,3.21454185
361481,75,3.21393149
369498,76,3.19028
374249,77,3.19211109
378996,78,3.19439994
383743,79,3.19592584
388490,80,3.19699397
393237,81,3.19729915
397983,82,3.19775692
402727,83,3.19775692
407472,84,3.19760433
412216,85,3.19760433
416961,86,3.19760433
421705,87,3.19729915
426449,88,3.19714656
431192,89,3.19668879
435935,90,3.1965362
440677,91,3.19638361
445418,92,3.19638361
450159,93,3.19607843
454899,94,3.19562066
459638,95,3.19516289
464377,96,3.19470512
469116,97,3.19485771
473855,98,3.19455253
478594,99,3.19470512
483332,100,3.19409476
488070,101,3.19378958
492807,102,3.1934844
497544,103,3.19317922
502281,104,3.19272145
507017,105,3.19272145
511753,106,3.19180591
516490,107,3.19150072
521226,108,3.19119554
525962,109,3.19073777
530698,110,3.19043259
535434,111,3.18982223
540170,112,3.18966964
544905,113,3.18905928
549640,114,3.18890669
554375,115,3.18844892
559109,116,3.18814374
563844,117,3.18783856
568579,118,3.1872282
573313,119,3.18692302
578047,120,3.18661784
582781,121,3.18661784
587515,122,3.18616007
592248,123,3.18585489
596982,124,3.18539712
601715,125,3.18493935
610396,126,3.16128786
615130,127,3.16403449
619860,128,3.16617075
624589,129,3.16815442
629319,130,3.16968032
634048,131,3.17074846
638776,132,3.17135882
643503,133,3.17227436
648230,134,3.17257954
652956,135,3.17288472
657683,136,3.17303731
662409,137,3.1731899
667133,138,3.17380026
671857,139,3.17349508
676581,140,3.17364767
681305,141,3.17349508
686028,142,3.17349508
690751,143,3.17349508
695474,144,3.17364767
700196,145,3.17303731
704918,146,3.1731899
709640,147,3.1731899
714362,148,3.1731899
719083,149,3.17303731
723804,150,3.17303731
728525,151,3.17288472
733245,152,3.17273213
737965,153,3.17242695
742685,154,3.17242695
747404,155,3.17227436
752124,156,3.17196918
756844,157,3.17181659
761564,158,3.17181659
766284,159,3.17151141
771004,160,3.17151141
775723,161,3.17135882
780442,162,3.17090105
785160,163,3.17105364
789878,164,3.17074846
794596,165,3.17059586
799314,166,3.17059586
804031,167,3.17029068
808749,168,3.16983291
813466,169,3.16952773
818184,170,3.16952773
822902,171,3.16968032
827619,172,3.16922255
832336,173,3.16891737
837052,174,3.16891737
841769,175,3.1684596
846486,176,3.1684596
851202,177,3.16830701
855919,178,3.16800183
860636,179,3.16769665
865353,180,3.16754406
870069,181,3.16723888
874786,182,3.16708629
879502,183,3.1669337
884218,184,3.16678111
888934,185,3.16632334
893650,186,3.16632334
898366,187,3.16632334
903081,188,3.16601816
907796,189,3.16601816
912511,190,3.16571298
917226,191,3.1654078
921941,192,3.16510262
926656,193,3.16495003
931370,194,3.16464485
936083,195,3.16464485
940796,196,3.16449226
945510,197,3.16433967
950223,198,3.16433967
954937,199,3.16403449
959649,200,3.16357671
964362,201,3.16296635
969075,202,3.16296635
973788,203,3.16266117
978501,204,3.16266117
983214,205,3.16266117
987927,206,3.16189822
992640,207,3.1622034
997352,208,3.16189822
1002065,209,3.16189822
1006778,210,3.16128786
1011491,211,3.16128786
1016203,212,3.16113527
1020916,213,3.16159304
1025628,214,3.16052491
1030339,215,3.16021973
1035052,216,3.16021973
1039764,217,3.15991455
1044477,218,3.15960937
1049190,219,3.15930419
1053901,220,3.1591516
1058612,221,3.1591516
1063324,222,3.15899901
1068035,223,3.15869383
1072746,224,3.15854124
1077458,225,3.15808347
1086075,226,3.13778897
1090784,227,3.13900969
1095490,228,3.14114595
1100197,229,3.14297704
1104904,230,3.14450294
1109610,231,3.14587625
1114315,232,3.1466392
1119020,233,3.14770733
1123724,234,3.14847028
1128428,235,3.14908064
1133132,236,3.14953841
1137835,237,3.14999619
1142537,238,3.15014878
1147239,239,3.15060655
1151940,240,3.15106432
1156641,241,3.15091173
1161342,242,3.15091173
1166042,243,3.1513695
1170743,244,3.15121691
1175443,245,3.1513695
1180143,246,3.15152209
1184843,247,3.15152209
1189544,248,3.15182727
1194244,249,3.15182727
1198944,250,3.15182727
1203643,251,3.15197986
1208342,252,3.15213245
1213041,253,3.15182727
1217740,254,3.15213245
1222439,255,3.15197986
1227138,256,3.15182727
1231837,257,3.15197986
1236536,258,3.15167468
1241235,259,3.15182727
1245933,260,3.15182727
1250631,261,3.15182727
1255329,262,3.15167468
1260027,263,3.15197986
1264725,264,3.15167468
1269423,265,3.15167468
1274121,266,3.15182727
1278819,267,3.1513695
1283517,268,3.15167468
1288215,269,3.1513695
1292913,270,3.15167468
1297611,271,3.15152209
1302308,272,3.1513695
1307005,273,3.15121691
1311702,274,3.15152209
1316399,275,3.15106432
1321096,276,3.1513695
1325793,277,3.15121691
1330490,278,3.15091173
1335186,279,3.15121691
1339882,280,3.1513695
1344579,281,3.15106432
1349276,282,3.15091173
1353972,283,3.15091173
1358668,284,3.15060655
1363364,285,3.15075914
1368060,286,3.15091173
1372756,287,3.15060655
1377452,288,3.15045396
1382148,289,3.15030137
1386844,290,3.15030137
1391539,291,3.14999619
1396234,292,3.15030137
1400930,293,3.15030137
1405625,294,3.15014878
1410320,295,3.15014878
1415015,296,3.1498436
1419709,297,3.14999619
1424404,298,3.14999619
1429101,299,3.16495003
1433787,300,3.14602884
1438483,301,3.14648661
1443179,302,3.14709697
1447875,303,3.14785992
1452572,304,3.1481651
1457268,305,3.1481651
1461964,306,3.1481651
1466659,307,3.1481651
1471354,308,3.1481651
1476048,309,3.14847028
1480742,310,3.14847028
1485436,311,3.14862287
1490131,312,3.14862287
1494825,313,3.14847028
1499519,314,3.14847028
1504213,315,3.14862287
1508907,316,3.14877546
1513600,317,3.14831769
1518293,318,3.14831769
1522986,319,3.14862287
1527679,320,3.14847028
1532371,321,3.14892805
1537063,322,3.14862287
1541755,323,3.14862287
1546447,324,3.14831769
1551139,325,3.14847028
1559694,326,3.12985428
1564382,327,3.13076982
1569068,328,3.13305867
1573752,329,3.13504234
1578435,330,3.13702602
1583118,331,3.13824674
1587801,332,3.13916228
1592484,333,3.140383
1597166,334,3.14084077
1601848,335,3.1419089
1606531,336,3.14236667
1611213,337,3.14282444
1615895,338,3.14312963
1620576,339,3.1435874
1625257,340,3.14389258
1629938,341,3.14419776
1634618,342,3.14465553
1639298,343,3.14465553
1643978,344,3.14480812
1648658,345,3.14496071
1653338,346,3.1451133
1658019,347,3.1451133
1662700,348,3.14526589
1667380,349,3.14557107
1672060,350,3.14557107
1676740,351,3.14587625
1681419,352,3.14572366
1686098,353,3.14618143
1690776,354,3.14633402
1695454,355,3.14618143
1700132,356,3.14618143
1704810,357,3.14648661
1709489,358,3.14618143
1714168,359,3.14648661
1718847,360,3.14648661
1723525,361,3.1466392
1728203,362,3.14679179
1732880,363,3.14694438
1737557,364,3.14679179
1742235,365,3.14724956
1746911,366,3.14724956
1751587,367,3.14724956
1756263,368,3.14679179
1760939,369,3.14709697
1765615,370,3.14724956
1770292,371,3.14740215
1774968,372,3.14724956
1779644,373,3.14740215
1784319,374,3.14709697
1788994,375,3.14785992
1790592,376,3.12985428
1791083,377,3.13153277
1791574,378,3.13366903
1792064,379,3.13580529
1792555,380,3.13809415
1793046,381,3.13916228
1793537,382,3.14023041
1794028,383,3.14129854
1794519,384,3.14160372
1795010,385,3.14297704
1795501,386,3.14312963
1795992,387,3.14373999
1796483,388,3.14404517
1796973,389,3.14450294
1797463,390,3.14480812
1797953,391,3.14496071
1798443,392,3.1451133
1798933,393,3.14541848
1799423,394,3.14557107
1799913,395,3.14557107
1800403,396,3.14572366
1800893,397,3.14602884
1801383,398,3.14587625
1801873,399,3.14633402
1802363,400,3.14648661
1802853,401,3.14648661
1803343,402,3.1466392
1803833,403,3.1466392
1804323,404,3.14694438
1804813,405,3.14694438
1805303,406,3.14679179
1805793,407,3.14724956
1806283,408,3.14724956
1806773,409,3.14755474
1807263,410,3.14755474
1807753,411,3.14770733
1808243,412,3.14755474
1808733,413,3.14724956
1809223,414,3.14755474
1809713,415,3.14770733
1810203,416,3.14785992
1810693,417,3.14755474
1811183,418,3.14770733
1811673,419,3.14770733
1812163,420,3.14770733
1812653,421,3.14785992
1813143,422,3.14801251
1813633,423,3.14770733
1814123,424,3.14801251
1814613,425,3.14755474
1815103,426,3.14785992
1815593,427,3.14847028
1816083,428,3.14801251
1816573,429,3.14831769
1817063,430,3.14877546
1817553,431,3.14847028
1818043,432,3.14862287
1818533,433,3.14892805
1819023,434,3.14908064
1819513,435,3.14938582
1820003,436,3.14923323
1820493,437,3.14938582
1820983,438,3.14923323
1821472,439,3.14953841
1821961,440,3.149691
1822450,441,3.1498436
1822938,442,3.15014878
1823427,443,3.14999619
1823915,444,3.14999619
1824404,445,3.14999619
1824893,446,3.15030137
1825382,447,3.15030137
1825871,448,3.15060655
1826360,449,3.15060655
1826849,450,3.15060655
