,Cycle,Cell10
6506,1,3.31692988
12070,2,3.31296254
17634,3,3.31021592
23198,4,3.30838483
28762,5,3.30655375
34325,6,3.3057908
39888,7,3.30441749
45451,8,3.30365454
51014,9,3.3025864
56577,10,3.30167086
62140,11,3.30060273
67702,12,3.30014496
73264,13,3.2995346
78826,14,3.29877165
84388,15,3.29785611
89950,16,3.29709316
95512,17,3.2964828
101074,18,3.29602502
106636,19,3.29541466
112198,20,3.29465171
117760,21,3.29419394
123322,22,3.29373617
128884,23,3.29266804
134445,24,3.29236286
140006,25,3.29190509
149511,26,3.28091859
155074,27,3.28122377
160636,28,3.28107118
166198,29,3.28091859
171760,30,3.28091859
177322,31,3.280766
182884,32,3.28015564
188445,33,3.27969787
194006,34,3.2792401
199566,35,3.27862974
205127,36,3.27817197
210688,37,3.27786679
216249,38,3.27756161
221810,39,3.27710384
227371,40,3.2761883
232932,41,3.27573053
238493,42,3.27542535
244054,43,3.27527276
249615,44,3.2745098
255175,45,3.27435721
260736,46,3.27359426
266297,47,3.2729839
271858,48,3.27237354
277419,49,3.27206836
282979,50,3.27161059
288540,51,3.27115282
294101,52,3.27054246
299662,53,3.27008469
305222,54,3.26947433
310782,55,3.26932174
316342,56,3.2684062
321902,57,3.2684062
327462,58,3.26794842
333023,59,3.26703288
338584,60,3.26657511
344145,61,3.26626993
349706,62,3.26550698
355266,63,3.2652018
360827,64,3.26443885
366388,65,3.26413367
371949,66,3.26352331
377510,67,3.26276036
383071,68,3.26245518
388632,69,3.26184482
394193,70,3.26108186
399754,71,3.26077668
405315,72,3.2604715
410876,73,3.26001373
416437,74,3.25940337
421998,75,3.25833524
430795,76,3.25085832
436359,77,3.25070573
441923,78,3.25040055
447486,79,3.25024796
453049,80,3.25024796
458612,81,3.24994278
464175,82,3.24948501
469738,83,3.24887465
475301,84,3.24872206
480864,85,3.2481117
486426,86,3.24780652
491988,87,3.24750134
497550,88,3.24704356
503112,89,3.24658579
508674,90,3.24628061
514236,91,3.24567025
519798,92,3.24521248
525360,93,3.2449073
530922,94,3.24429694
536484,95,3.24414435
542046,96,3.24353399
547608,97,3.24307622
553170,98,3.24277104
558732,99,3.24216068
564294,100,3.24200809
569856,101,3.24124514
575418,102,3.24093996
580980,103,3.24078737
586542,104,3.24002441
592103,105,3.23971923
597665,106,3.23926146
603226,107,3.23880369
608787,108,3.23880369
614349,109,3.23819333
619911,110,3.23773556
625473,111,3.23727779
631034,112,3.23697261
636596,113,3.23666743
642157,114,3.23605707
647719,115,3.23575189
653280,116,3.23529412
658842,117,3.23483635
664403,118,3.23437858
669965,119,3.23422599
675526,120,3.23361563
681087,121,3.23361563
686648,122,3.23346304
692209,123,3.23285267
697770,124,3.2323949
703331,125,3.23178454
712842,126,3.22034028
718405,127,3.22095064
723967,128,3.22217136
729529,129,3.22247654
735091,130,3.22278172
740653,131,3.22293431
746215,132,3.2230869
751776,133,3.22339208
757337,134,3.22369726
762898,135,3.22369726
768459,136,3.22354467
774020,137,3.22339208
779580,138,3.22354467
785141,139,3.2230869
790700,140,3.2230869
796260,141,3.22262913
801820,142,3.22247654
807380,143,3.22232395
812940,144,3.22217136
818500,145,3.22186618
824060,146,3.22171359
829620,147,3.22140841
835180,148,3.22125582
840740,149,3.22064546
846300,150,3.22079805
851860,151,3.22034028
857420,152,3.22034028
862980,153,3.22018769
868539,154,3.2200351
874099,155,3.21942473
879658,156,3.21927214
885218,157,3.21896696
890777,158,3.21881437
896336,159,3.2183566
901895,160,3.21850919
907454,161,3.21805142
913013,162,3.21774624
918572,163,3.21759365
924131,164,3.21744106
929690,165,3.21713588
935249,166,3.21698329
940808,167,3.21667811
946366,168,3.21667811
951925,169,3.21622034
957483,170,3.21606775
963042,171,3.21560998
968601,172,3.21576257
974159,173,3.21545739
979718,174,3.21515221
985276,175,3.21499962
990834,176,3.21469444
996392,177,3.21438926
1001950,178,3.21423667
1007508,179,3.21408408
1013066,180,3.2137789
1018624,181,3.21606775
1024184,182,3.21316854
1029742,183,3.21286336
1035300,184,3.21286336
1040857,185,3.21286336
1046414,186,3.21225299
1051972,187,3.21225299
1057530,188,3.21164263
1063088,189,3.21164263
1068645,190,3.21133745
1074202,191,3.21149004
1079759,192,3.21118486
1085316,193,3.21103227
1090873,194,3.21087968
1096424,195,3.21744106
1101985,196,3.21026932
1107542,197,3.20996414
1113099,198,3.20996414
1118656,199,3.20981155
1124213,200,3.21026932
1129770,201,3.20996414
1135327,202,3.20950637
1140884,203,3.20950637
1146441,204,3.20920119
1151998,205,3.20889601
1157554,206,3.20859083
1163110,207,3.20874342
1168666,208,3.20843824
1174222,209,3.20828565
1179778,210,3.20813306
1185334,211,3.20798047
1190890,212,3.20782788
1196446,213,3.20767529
1202002,214,3.20767529
1207558,215,3.2075227
1213114,216,3.20721752
1218670,217,3.20691234
1224226,218,3.20706493
1229782,219,3.20706493
1235358,220,3.19104295
1240903,221,3.20737011
1246459,222,3.20675975
1252014,223,3.20645457
1257569,224,3.2059968
1263124,225,3.20614939
1272613,226,3.19775692
1278167,227,3.1980621
1283721,228,3.19958801
1289275,229,3.20004578
1294829,230,3.20050355
1300383,231,3.20111391
1305936,232,3.2012665
1311489,233,3.2012665
1317042,234,3.20157168
1322595,235,3.20172427
1328148,236,3.20218204
1333701,237,3.20202945
1339253,238,3.20233463
1344805,239,3.20248722
1350357,240,3.20263981
1355909,241,3.20233463
1361461,242,3.20233463
1367013,243,3.20218204
1372564,244,3.20248722
1378115,245,3.20263981
1383666,246,3.20218204
1389217,247,3.20218204
1394768,248,3.20202945
1400319,249,3.20202945
1405870,250,3.20202945
1411421,251,3.20202945
1416972,252,3.20187686
1422523,253,3.20172427
1428073,254,3.20172427
1433623,255,3.20157168
1439173,256,3.20187686
1444723,257,3.20157168
1450273,258,3.20187686
1455822,259,3.20202945
1461372,260,3.2012665
1466921,261,3.20172427
1472471,262,3.20141909
1478020,263,3.2012665
1483569,264,3.20157168
1489118,265,3.2012665
1494667,266,3.20141909
1500215,267,3.2012665
1505764,268,3.2012665
1511312,269,3.20141909
1516860,270,3.20111391
1522408,271,3.2012665
1527961,272,3.20325017
1533505,273,3.20370794
1539050,274,3.20401312
1544594,275,3.20492866
1550140,276,3.20401312
1555686,277,3.20401312
1561231,278,3.20355535
1566777,279,3.20309758
1572322,280,3.20294499
1577868,281,3.20202945
1583413,282,3.20218204
1588958,283,3.20233463
1594504,284,3.20218204
1600049,285,3.20172427
1605594,286,3.20218204
1611139,287,3.20187686
1616684,288,3.20202945
1622228,289,3.20187686
1627772,290,3.20157168
1633316,291,3.20172427
1638860,292,3.20172427
1644404,293,3.20141909
1649948,294,3.2012665
1655492,295,3.2012665
1661036,296,3.20096132
1666579,297,3.20141909
1672122,298,3.20111391
1677665,299,3.20096132
1683208,300,3.2012665
1688751,301,3.20111391
1694294,302,3.20065614
1699837,303,3.20035096
1705379,304,3.20050355
1710921,305,3.20035096
1716463,306,3.20035096
1722005,307,3.20050355
1727547,308,3.20050355
1733089,309,3.20004578
1738630,310,3.20004578
1744171,311,3.20019837
1749712,312,3.20035096
1755253,313,3.20035096
1760794,314,3.20035096
1766334,315,3.20050355
1771874,316,3.20050355
1777414,317,3.20019837
1782954,318,3.19989319
1788494,319,3.20004578
1794033,320,3.20019837
1799572,321,3.20035096
1805111,322,3.20004578
1810650,323,3.1997406
1816189,324,3.19958801
1821728,325,3.19943542
1831160,326,3.19256886
1836697,327,3.1934844
1842233,328,3.19455253
1847769,329,3.19516289
1853305,330,3.19592584
1858841,331,3.19607843
1864377,332,3.19577325
1869912,333,3.19623102
1875447,334,3.19668879
1880981,335,3.19684138
1886515,336,3.19714656
1892049,337,3.19775692
1897583,338,3.19760433
1903117,339,3.19760433
1908650,340,3.19745174
1914183,341,3.1980621
1919715,342,3.19836728
1925247,343,3.19851987
1930779,344,3.19867247
1936311,345,3.19790951
1941843,346,3.19790951
1947374,347,3.1980621
1952905,348,3.1980621
1958435,349,3.19836728
1963968,350,3.19882506
1969498,351,3.19851987
1975028,352,3.19867247
1980558,353,3.19821469
1986087,354,3.19836728
1991616,355,3.1980621
1997145,356,3.19836728
2002674,357,3.1980621
2008202,358,3.19836728
2013730,359,3.1980621
2019258,360,3.19790951
2024786,361,3.19775692
2030314,362,3.1980621
2035841,363,3.19775692
2041369,364,3.19775692
2046896,365,3.19790951
2052423,366,3.19775692
2057951,367,3.19745174
2063478,368,3.19775692
2069004,369,3.19714656
2074530,370,3.19745174
2080056,371,3.19760433
2085582,372,3.19714656
2091108,373,3.19729915
2096634,374,3.1965362
2102159,375,3.19638361
2103896,376,3.19226368
2104526,377,3.19317922
2105156,378,3.19363699
2105786,379,3.19439994
2106416,380,3.19485771
