,Cycle,Cell09
6010,1,3.32715343
11068,2,3.32059205
16121,3,3.31677729
21173,4,3.31342031
26224,5,3.31113146
31274,6,3.30914778
36325,7,3.3073167
41375,8,3.30533303
46425,9,3.30395972
51474,10,3.30243381
56523,11,3.30136568
61571,12,3.30014496
66619,13,3.29861906
71667,14,3.29724575
76714,15,3.2964828
81761,16,3.29526207
86808,17,3.29465171
91854,18,3.29312581
96901,19,3.29266804
101948,20,3.29159991
106994,21,3.29068437
112040,22,3.28992142
117086,23,3.28900587
122131,24,3.28824292
127176,25,3.28717479
136176,26,3.28122377
141228,27,3.28030823
146272,28,3.27969787
151311,29,3.27969787
156349,30,3.27939269
161386,31,3.27878233
166422,32,3.27801938
171458,33,3.27740902
176493,34,3.27710384
181530,35,3.27634089
186566,36,3.27603571
191602,37,3.27496757
196638,38,3.27420462
201673,39,3.27389944
206708,40,3.27328908
211742,41,3.27237354
216776,42,3.27191577
221809,43,3.27161059
226843,44,3.27054246
231877,45,3.27038987
236911,46,3.26962692
241945,47,3.26886397
246980,48,3.26794842
252013,49,3.26764324
257047,50,3.26718547
262081,51,3.2667277
267115,52,3.26611734
272149,53,3.26565957
277183,54,3.26504921
282217,55,3.26443885
287251,56,3.26413367
292285,57,3.26321813
297319,58,3.26260777
302353,59,3.26245518
307387,60,3.26169223
312420,61,3.26123445
317454,62,3.26062409
322488,63,3.26031891
327522,64,3.25940337
332556,65,3.25909819
337590,66,3.25864042
342623,67,3.25787747
347656,68,3.2574197
352690,69,3.25696193
357723,70,3.25665675
362756,71,3.25635157
367790,72,3.25558862
372824,73,3.25497826
377858,74,3.2542153
382892,75,3.25391012
391195,76,3.24719615
396248,77,3.24612802
401294,78,3.24628061
406336,79,3.24582284
411378,80,3.24567025
416418,81,3.24536507
421457,82,3.24536507
426495,83,3.24521248
431532,84,3.24505989
436569,85,3.24429694
441605,86,3.24383917
446641,87,3.24368658
451675,88,3.24322881
456709,89,3.24322881
461742,90,3.24246586
466775,91,3.24277104
471808,92,3.24200809
476840,93,3.24216068
481872,94,3.24155032
486904,95,3.24139773
491936,96,3.24109255
496967,97,3.24078737
501998,98,3.24002441
507029,99,3.24002441
512060,100,3.23941405
517090,101,3.23941405
522120,102,3.23895628
527150,103,3.2386511
532180,104,3.23804074
537210,105,3.23788815
542240,106,3.23743038
547270,107,3.2371252
552300,108,3.23666743
557330,109,3.23636225
562360,110,3.23605707
567390,111,3.2355993
572421,112,3.2355993
577451,113,3.23514153
582481,114,3.23483635
587510,115,3.23453117
592540,116,3.2340734
597570,117,3.23392081
602600,118,3.23346304
607630,119,3.23331044
612660,120,3.23270008
617690,121,3.23254749
622720,122,3.23224231
627749,123,3.23224231
632779,124,3.23178454
637808,125,3.23132677
646824,126,3.21774624
651872,127,3.21881437
656912,128,3.21972992
661947,129,3.22079805
666981,130,3.221561
672014,131,3.221561
677046,132,3.221561
682077,133,3.22171359
687107,134,3.22201877
692136,135,3.22186618
697164,136,3.22186618
702191,137,3.22262913
707216,138,3.22247654
712241,139,3.22201877
717264,140,3.22217136
722288,141,3.22201877
727311,142,3.22217136
732333,143,3.22171359
737355,144,3.221561
742377,145,3.22140841
747399,146,3.22140841
752421,147,3.22140841
757443,148,3.22110323
762465,149,3.22095064
767486,150,3.22095064
772507,151,3.22095064
777528,152,3.22095064
782549,153,3.22034028
787569,154,3.22064546
792590,155,3.22049287
797610,156,3.22034028
802630,157,3.21988251
807651,158,3.21988251
812671,159,3.21972992
817692,160,3.21957733
822712,161,3.21942473
827732,162,3.21927214
832752,163,3.21911955
837772,164,3.21911955
842792,165,3.21881437
847812,166,3.21866178
852831,167,3.21850919
857851,168,3.2183566
862871,169,3.21805142
867891,170,3.21789883
872911,171,3.21774624
877931,172,3.21805142
882950,173,3.21759365
887969,174,3.21759365
892988,175,3.21728847
898007,176,3.21728847
903026,177,3.21713588
908046,178,3.2168307
913066,179,3.21667811
918085,180,3.21591516
923104,181,3.21606775
928123,182,3.21591516
933142,183,3.21560998
938161,184,3.21576257
943180,185,3.21560998
948199,186,3.2153048
953218,187,3.2153048
958238,188,3.21499962
963258,189,3.21484703
968277,190,3.21469444
973297,191,3.21469444
978317,192,3.21454185
983337,193,3.21454185
988357,194,3.21438926
993377,195,3.21423667
998398,196,3.21423667
1003419,197,3.21393149
1008440,198,3.2137789
1013461,199,3.21347372
1018482,200,3.21347372
1023503,201,3.21332113
1028523,202,3.21332113
1033542,203,3.21316854
1038562,204,3.21286336
1043583,205,3.21301595
1048616,206,3.21286336
1053638,207,3.21225299
1058661,208,3.21194781
1063684,209,3.21194781
1068707,210,3.21179522
1073729,211,3.21149004
1078751,212,3.21133745
1083774,213,3.21133745
1088796,214,3.21164263
1093818,215,3.21133745
1098840,216,3.21087968
1103862,217,3.2105745
1108884,218,3.21042191
1113906,219,3.2105745
1118928,220,3.21042191
1123950,221,3.21026932
1128972,222,3.21026932
1133994,223,3.21011673
1139016,224,3.21011673
1144038,225,3.20996414
1153036,226,3.19424735
1158074,227,3.19531548
1163105,228,3.19668879
1168133,229,3.19790951
1173159,230,3.19867247
1178184,231,3.19928283
1183207,232,3.20004578
1188228,233,3.20019837
1193248,234,3.20035096
1198268,235,3.20080873
1203287,236,3.20111391
1208305,237,3.20096132
1213323,238,3.2012665
1218340,239,3.20141909
1223356,240,3.20202945
1228372,241,3.20202945
1233387,242,3.20202945
1238402,243,3.20233463
1243416,244,3.20248722
1248430,245,3.20263981
1253444,246,3.2027924
1258457,247,3.2027924
1263470,248,3.2027924
1268483,249,3.20325017
1273496,250,3.20325017
1278508,251,3.20325017
1283520,252,3.20355535
1288532,253,3.20340276
1293544,254,3.20340276
1298556,255,3.20340276
1303568,256,3.20340276
1308580,257,3.20355535
1313592,258,3.20325017
1318603,259,3.20355535
1323614,260,3.20370794
1328625,261,3.20355535
1333636,262,3.20370794
1338647,263,3.20386053
1343658,264,3.20325017
1348669,265,3.20355535
1353680,266,3.20370794
1358691,267,3.20370794
1363702,268,3.20370794
1368712,269,3.20355535
1373722,270,3.20340276
1378732,271,3.20386053
1383742,272,3.20386053
1388751,273,3.20370794
1393760,274,3.20370794
1398769,275,3.20401312
1403778,276,3.20355535
1408787,277,3.20386053
1413796,278,3.20386053
1418805,279,3.20370794
1423814,280,3.20370794
1428823,281,3.20370794
1433831,282,3.20370794
1438839,283,3.20355535
1443847,284,3.20370794
1448855,285,3.20370794
1453862,286,3.20370794
1458869,287,3.20355535
1463876,288,3.20355535
1468883,289,3.20370794
1473890,290,3.20370794
1478896,291,3.20370794
1483902,292,3.20386053
1488904,293,3.20889601
1493900,294,3.20584421
1498899,295,3.20630198
1503897,296,3.20660716
1508894,297,3.20675975
1513891,298,3.20691234
1518888,299,3.20645457
1523886,300,3.2059968
1528885,301,3.20569162
1533884,302,3.20538643
1538884,303,3.20523384
1543884,304,3.20523384
1548884,305,3.20462348
1553885,306,3.20462348
1558885,307,3.20477607
1563885,308,3.20462348
1568885,309,3.20447089
1573885,310,3.2043183
1578885,311,3.2043183
1583885,312,3.20416571
1588885,313,3.2043183
1593884,314,3.20447089
1598883,315,3.20462348
1603882,316,3.20401312
1608881,317,3.20416571
