,Cycle,Cell04
2002,1,3.88410773
6756,2,3.8892958
11538,3,3.88792248
16311,4,3.88822766
21083,5,3.88838025
25855,6,3.88868544
30625,7,3.88883803
35393,8,3.88868544
40159,9,3.88868544
44923,10,3.88868544
49686,11,3.88883803
54448,12,3.88914321
59210,13,3.8892958
63972,14,3.88960098
68734,15,3.88960098
73495,16,3.88990616
78256,17,3.88990616
83018,18,3.88990616
87779,19,3.88990616
92540,20,3.89005875
97301,21,3.89005875
102063,22,3.89021134
106825,23,3.89036393
111586,24,3.89036393
116348,25,3.89066911
124980,26,3.88899062
129761,27,3.88624399
134524,28,3.88517586
139277,29,3.88563363
144028,30,3.88578622
148778,31,3.88624399
153528,32,3.88670176
158277,33,3.88685435
163027,34,3.88731212
167776,35,3.88715953
172525,36,3.88746471
177275,37,3.88792248
182024,38,3.88792248
186773,39,3.88792248
191522,40,3.88807507
196271,41,3.88792248
201020,42,3.88838025
205769,43,3.88868544
210518,44,3.88838025
215267,45,3.88853285
220016,46,3.88868544
224765,47,3.88883803
229514,48,3.88868544
234264,49,3.88914321
239015,50,3.88914321
243766,51,3.8892958
248516,52,3.8892958
253266,53,3.8892958
258016,54,3.88914321
262766,55,3.8892958
267516,56,3.88899062
272265,57,3.8892958
277015,58,3.88914321
281765,59,3.88944839
286514,60,3.88960098
291264,61,3.88944839
296014,62,3.8892958
300763,63,3.8892958
305512,64,3.8892958
310261,65,3.88960098
315011,66,3.88975357
319760,67,3.88960098
324509,68,3.88960098
329258,69,3.88960098
334007,70,3.88960098
338756,71,3.88975357
343505,72,3.88990616
348255,73,3.89005875
353006,74,3.88975357
357756,75,3.88990616
365753,76,3.88807507
370522,77,3.88517586
375273,78,3.88502327
380020,79,3.88563363
384767,80,3.8860914
389514,81,3.88654917
394261,82,3.88639658
399006,83,3.88670176
403751,84,3.88715953
408495,85,3.88715953
413240,86,3.8876173
417984,87,3.88776989
422729,88,3.88731212
427473,89,3.88746471
432216,90,3.88746471
436959,91,3.8876173
441701,92,3.88746471
446442,93,3.88776989
451183,94,3.8876173
455923,95,3.8876173
460662,96,3.88776989
465401,97,3.8876173
470140,98,3.88792248
474879,99,3.88792248
479618,100,3.88807507
484356,101,3.88807507
489094,102,3.88776989
493831,103,3.88807507
498568,104,3.88776989
503305,105,3.88792248
508041,106,3.88776989
512777,107,3.88822766
517514,108,3.88822766
522250,109,3.88838025
526986,110,3.88838025
531722,111,3.88807507
536458,112,3.88838025
541194,113,3.88807507
545929,114,3.88822766
550664,115,3.88838025
555399,116,3.88822766
560133,117,3.88822766
564868,118,3.88838025
569603,119,3.88822766
574337,120,3.88838025
579071,121,3.88868544
583805,122,3.88853285
588539,123,3.88838025
593272,124,3.88853285
598006,125,3.88868544
606670,126,3.88838025
611420,127,3.88548104
616154,128,3.88532845
620883,129,3.88563363
625613,130,3.88578622
630343,131,3.88578622
635072,132,3.8860914
639800,133,3.88639658
644527,134,3.88639658
649254,135,3.88654917
653980,136,3.88670176
658707,137,3.88685435
663433,138,3.88670176
668157,139,3.88670176
672881,140,3.88685435
677605,141,3.88654917
682329,142,3.88670176
687052,143,3.88685435
691775,144,3.88700694
696498,145,3.88700694
701220,146,3.88700694
705942,147,3.88731212
710664,148,3.8876173
715386,149,3.88731212
720107,150,3.88746471
724828,151,3.88715953
729549,152,3.88746471
734269,153,3.88731212
738989,154,3.88746471
743709,155,3.88731212
748428,156,3.88731212
753148,157,3.88731212
757868,158,3.88746471
762588,159,3.88776989
767308,160,3.88776989
772028,161,3.88746471
776747,162,3.88746471
781466,163,3.88776989
786184,164,3.88776989
790902,165,3.88746471
795620,166,3.88776989
800338,167,3.8876173
805055,168,3.8876173
809773,169,3.88792248
814490,170,3.88807507
819208,171,3.88807507
823926,172,3.88792248
828643,173,3.88822766
833360,174,3.88792248
838076,175,3.88807507
842793,176,3.88822766
847510,177,3.88838025
852226,178,3.88838025
856943,179,3.88853285
861660,180,3.88822766
866377,181,3.88822766
871093,182,3.88822766
875810,183,3.88853285
880526,184,3.88838025
885242,185,3.88838025
889958,186,3.88868544
894674,187,3.88838025
899390,188,3.88868544
904105,189,3.88868544
908820,190,3.88868544
913535,191,3.88853285
918250,192,3.88883803
922965,193,3.88868544
927680,194,3.88899062
932393,195,3.88853285
937106,196,3.88868544
941820,197,3.88868544
946534,198,3.88868544
951247,199,3.88868544
955960,200,3.88883803
960673,201,3.88883803
965385,202,3.88899062
970099,203,3.88899062
974812,204,3.88899062
979525,205,3.88944839
984238,206,3.88914321
988951,207,3.88914321
993663,208,3.88914321
998376,209,3.88944839
1003089,210,3.88899062
1007802,211,3.88960098
1012515,212,3.88914321
1017227,213,3.88914321
1021940,214,3.88914321
1026651,215,3.8892958
1031363,216,3.8892958
1036075,217,3.88960098
1040788,218,3.88944839
1045501,219,3.88960098
1050213,220,3.88960098
1054924,221,3.88944839
1059636,222,3.88960098
1064347,223,3.88944839
1069058,224,3.88960098
1073770,225,3.88960098
1082377,226,3.88914321
1087098,227,3.88654917
1091808,228,3.88639658
1096514,229,3.88700694
1101221,230,3.88715953
1105928,231,3.88731212
1110634,232,3.88746471
1115339,233,3.88746471
1120044,234,3.88776989
1124748,235,3.88776989
1129452,236,3.88807507
1134156,237,3.88792248
1138859,238,3.88792248
1143561,239,3.88822766
1148263,240,3.88792248
1152964,241,3.88807507
1157665,242,3.88807507
1162366,243,3.88838025
1167066,244,3.88838025
1171767,245,3.88838025
1176467,246,3.88868544
1181167,247,3.88883803
1185867,248,3.88868544
1190568,249,3.88899062
1195268,250,3.88899062
1199968,251,3.88853285
1204667,252,3.88883803
1209366,253,3.88883803
1214065,254,3.88914321
1218764,255,3.88899062
1223463,256,3.8892958
1228162,257,3.88899062
1232861,258,3.88914321
1237560,259,3.8892958
1242259,260,3.88944839
1246957,261,3.88944839
1251655,262,3.88944839
1256353,263,3.88944839
1261051,264,3.88960098
1265749,265,3.88960098
1270447,266,3.88944839
1275145,267,3.88944839
1279843,268,3.88960098
1284541,269,3.88990616
1289239,270,3.88960098
1293937,271,3.89005875
1298635,272,3.88990616
1303332,273,3.88975357
1308029,274,3.89005875
1312726,275,3.89021134
1317423,276,3.89005875
1322120,277,3.89021134
1326817,278,3.89021134
1331514,279,3.89005875
1336210,280,3.89005875
1340906,281,3.89005875
1345603,282,3.89021134
1350300,283,3.89021134
1354996,284,3.89005875
1359692,285,3.89021134
1364388,286,3.89005875
1369084,287,3.89036393
1373780,288,3.89051652
1378476,289,3.89036393
1383172,290,3.89036393
1387868,291,3.89036393
1392563,292,3.89051652
1397258,293,3.89051652
1401954,294,3.89051652
1406649,295,3.89036393
1411344,296,3.8908217
1416039,297,3.89051652
1420733,298,3.89051652
1425428,299,3.89066911
1430125,300,3.88838025
1434811,301,3.89036393
1439507,302,3.89051652
1444203,303,3.8908217
1448899,304,3.89127947
1453596,305,3.89112688
1458292,306,3.89097429
1462988,307,3.89112688
1467683,308,3.89127947
1472378,309,3.89097429
1477072,310,3.89097429
1481766,311,3.89127947
1486460,312,3.89127947
1491155,313,3.89112688
1495849,314,3.89127947
1500543,315,3.89127947
1505237,316,3.89158465
1509931,317,3.89143206
1514624,318,3.89112688
1519317,319,3.89127947
1524010,320,3.89143206
1528703,321,3.89127947
1533395,322,3.89127947
1538087,323,3.89143206
1542779,324,3.89143206
1547471,325,3.89143206
1556021,326,3.89066911
1560718,327,3.8892958
1565406,328,3.88883803
1570092,329,3.88868544
1574776,330,3.88883803
1579459,331,3.88944839
1584142,332,3.88960098
1588825,333,3.88960098
1593508,334,3.88990616
1598190,335,3.88975357
1602872,336,3.89005875
1607555,337,3.89005875
1612237,338,3.89036393
1616919,339,3.89005875
1621600,340,3.89021134
1626281,341,3.89051652
1630962,342,3.89036393
1635642,343,3.89051652
1640322,344,3.89036393
1645002,345,3.89051652
1649682,346,3.89036393
1654362,347,3.8908217
1659043,348,3.89097429
1663724,349,3.89066911
1668404,350,3.89112688
1673084,351,3.89051652
1677764,352,3.89097429
1682443,353,3.89097429
1687122,354,3.89097429
1691800,355,3.8908217
1696478,356,3.89097429
1701156,357,3.89112688
1705834,358,3.89127947
1710513,359,3.89127947
1715192,360,3.89127947
1719871,361,3.89143206
1724549,362,3.89127947
1729227,363,3.89112688
1733904,364,3.89127947
1738581,365,3.89112688
1743259,366,3.89097429
1747935,367,3.89127947
1752611,368,3.89143206
1757287,369,3.89127947
1761963,370,3.89143206
1766639,371,3.89143206
1771316,372,3.89158465
1775992,373,3.89143206
1780668,374,3.89143206
1785343,375,3.89158465
1790269,376,3.89127947
1790761,377,3.88975357
1791252,378,3.88914321
1791742,379,3.8892958
1792233,380,3.88944839
1792724,381,3.88975357
1793215,382,3.88990616
1793706,383,3.89005875
1794197,384,3.89021134
1794688,385,3.89021134
1795179,386,3.89051652
1795670,387,3.89036393
1796161,388,3.89066911
1796652,389,3.89051652
1797142,390,3.89036393
1797632,391,3.89051652
1798122,392,3.89051652
1798612,393,3.89066911
1799102,394,3.89066911
1799592,395,3.89097429
1800082,396,3.89097429
1800572,397,3.89097429
1801062,398,3.89127947
1801552,399,3.8908217
1802042,400,3.89112688
1802532,401,3.89097429
1803022,402,3.89097429
1803512,403,3.89127947
1804002,404,3.89127947
1804492,405,3.89112688
1804982,406,3.89112688
1805472,407,3.89112688
1805962,408,3.89127947
1806452,409,3.89127947
1806942,410,3.89158465
1807432,411,3.89127947
1807922,412,3.89158465
1808412,413,3.89127947
1808902,414,3.89127947
1809392,415,3.89143206
1809882,416,3.89127947
1810372,417,3.89127947
1810862,418,3.89173724
1811352,419,3.89127947
1811842,420,3.89158465
1812332,421,3.89173724
1812822,422,3.89173724
1813312,423,3.89143206
1813802,424,3.89173724
1814292,425,3.89158465
1814782,426,3.89173724
1815272,427,3.89158465
1815762,428,3.89143206
1816252,429,3.89173724
1816742,430,3.89188983
1817232,431,3.89173724
1817722,432,3.89204242
1818212,433,3.89188983
1818702,434,3.89188983
1819192,435,3.89158465
1819682,436,3.89188983
1820172,437,3.89204242
1820662,438,3.89204242
1821152,439,3.89173724
1821641,440,3.89188983
1822130,441,3.89188983
1822618,442,3.89204242
1823107,443,3.89204242
1823595,444,3.89204242
1824084,445,3.89188983
1824573,446,3.89204242
1825062,447,3.89188983
1825551,448,3.89219501
1826040,449,3.89204242
1826529,450,3.89219501
