,Cycle,Cell09
5109,1,0.02639444
10167,2,0.02661767
15220,3,0.02657531
20272,4,0.02656592
25323,5,0.02656502
30373,6,0.02656144
35424,7,0.02655822
40474,8,0.02655589
45524,9,0.02654814
50573,10,0.02654737
55622,11,0.02654388
60670,12,0.02653983
65718,13,0.02654031
70766,14,0.02653553
75813,15,0.02652833
80860,16,0.02652365
85907,17,0.02652434
90953,18,0.02652149
96000,19,0.02652326
101047,20,0.02652459
106093,21,0.026518
111139,22,0.02651611
116185,23,0.02651555
121230,24,0.02650776
126275,25,0.02650457
135275,26,0.0266485
140327,27,0.02656592
145371,28,0.0265001
150410,29,0.02646785
155448,30,0.02645829
160485,31,0.02645132
165521,32,0.02644296
170557,33,0.02643866
175592,34,0.02643508
180629,35,0.02644098
185665,36,0.02643121
190701,37,0.02642991
195737,38,0.0264285
200772,39,0.02642204
205807,40,0.02641743
210841,41,0.02641485
215875,42,0.02641433
220908,43,0.02640809
225942,44,0.02640987
230976,45,0.02641248
236010,46,0.02641071
241044,47,0.02641607
246079,48,0.02642131
251112,49,0.02641373
256146,50,0.02641098
261180,51,0.02640994
266214,52,0.02641067
271248,53,0.02641072
276282,54,0.02640981
281316,55,0.02641222
286350,56,0.02641321
291384,57,0.02641317
296418,58,0.02641618
301452,59,0.02641121
306486,60,0.02641119
311519,61,0.02640869
316553,62,0.02641256
321587,63,0.02641209
326621,64,0.02641235
331655,65,0.02641511
336689,66,0.02641519
341722,67,0.02641683
346755,68,0.02641666
351789,69,0.02641859
356822,70,0.02641687
361855,71,0.02641313
366889,72,0.02641252
371923,73,0.02641373
376957,74,0.0264142
381991,75,0.02641519
390294,76,0.0266758
395347,77,0.02658818
400393,78,0.02652692
405435,79,0.02649118
410477,80,0.02647809
415517,81,0.0264666
420556,82,0.02645484
425594,83,0.02644761
430631,84,0.02644262
435668,85,0.0264381
440704,86,0.02643297
445740,87,0.02642867
450774,88,0.0264257
455808,89,0.02641747
460841,90,0.02641631
465874,91,0.02641214
470907,92,0.02641089
475939,93,0.02640546
480971,94,0.0264046
486003,95,0.02640632
491035,96,0.02640116
496066,97,0.02639962
501097,98,0.02639879
506128,99,0.02639381
511159,100,0.02639247
516189,101,0.02639048
521219,102,0.02639123
526249,103,0.0263842
531279,104,0.02638626
536309,105,0.02638858
541339,106,0.02638971
546369,107,0.02638884
551399,108,0.02639108
556429,109,0.02638915
561459,110,0.02638627
566489,111,0.02638867
571520,112,0.02639272
576550,113,0.02638613
581580,114,0.02638717
586609,115,0.02638062
591639,116,0.02638742
596669,117,0.02638747
601699,118,0.02638979
606729,119,0.02638579
611759,120,0.02638678
616789,121,0.02638454
621819,122,0.02638221
626848,123,0.02638131
631878,124,0.02638312
636907,125,0.02638148
645923,126,0.02662202
650971,127,0.02653703
656011,128,0.02646927
661046,129,0.02642785
666080,130,0.02640959
671113,131,0.02640572
676145,132,0.02639793
681176,133,0.02638475
686206,134,0.02637817
691235,135,0.02637485
696263,136,0.02636555
701290,137,0.02635401
706315,138,0.02634432
711340,139,0.0263408
716363,140,0.02633059
721387,141,0.02633193
726410,142,0.0263274
731432,143,0.02632241
736454,144,0.02632095
741476,145,0.02632026
746498,146,0.02631692
751520,147,0.02631733
756542,148,0.02631717
761564,149,0.02631501
766585,150,0.02630894
771606,151,0.02630773
776627,152,0.02630714
781648,153,0.02630906
786668,154,0.02630364
791689,155,0.02630627
796709,156,0.02630321
801729,157,0.02630538
806750,158,0.02630597
811770,159,0.0263051
816791,160,0.02630623
821811,161,0.02630507
826831,162,0.02630256
831851,163,0.02630003
836871,164,0.0263002
841891,165,0.02629955
846911,166,0.02630016
851930,167,0.02629633
856950,168,0.02629873
861970,169,0.02630166
866990,170,0.02630002
872010,171,0.02630278
877030,172,0.02630045
882049,173,0.0262937
887068,174,0.02629615
892087,175,0.02629383
897106,176,0.02629602
902125,177,0.02629391
907145,178,0.02630037
912165,179,0.02629878
917184,180,0.02629563
922203,181,0.02629533
927222,182,0.02629439
932241,183,0.02629094
937260,184,0.02629301
942279,185,0.02629159
947298,186,0.02629391
952317,187,0.02629602
957337,188,0.02630171
962357,189,0.02629835
967376,190,0.02629677
972396,191,0.02630343
977416,192,0.02629916
982436,193,0.02629989
987456,194,0.02629959
992476,195,0.02630149
997497,196,0.02630304
1002518,197,0.02630188
1007539,198,0.0263005
1012560,199,0.0263008
1017581,200,0.02629908
1022602,201,0.02629952
1027622,202,0.02629611
1032641,203,0.02629662
1037661,204,0.02629783
1042682,205,0.02630119
1047715,206,0.02639549
1052737,207,0.02631204
1057760,208,0.0263172
1062783,209,0.02631511
1067806,210,0.02631873
1072828,211,0.0263126
1077850,212,0.02631257
1082873,213,0.02631613
1087895,214,0.02631136
1092917,215,0.02631148
1097939,216,0.02631105
1102961,217,0.02631311
1107983,218,0.02631247
1113005,219,0.02631182
1118027,220,0.02630786
1123049,221,0.02631109
