,Cycle,CE
0,1,98.25348290650062
1,2,99.93527966067587
2,3,99.93504526867595
3,4,99.92062932988107
4,5,99.93857491863287
5,6,99.9312946414366
6,7,99.93521780779659
7,8,99.93570134247804
8,9,99.93874954898429
9,10,99.93562573281756
10,11,99.93964906810106
11,12,99.9396106037153
12,13,99.93772227252306
13,14,99.94847311813983
14,15,99.93992653427762
15,16,99.94535011342613
16,17,99.94300594570814
17,18,99.94150735545006
18,19,99.95570426961443
19,20,99.94377812312526
20,21,99.95280955405028
21,22,99.9514770099178
22,23,99.95638229134029
23,24,99.95270905603701
24,25,99.94682619674371
25,26,99.93506948635778
26,27,99.93775621204686
27,28,99.92752197872463
28,29,99.93731691735572
29,30,99.94354497313273
30,31,99.93655872992787
31,32,99.95142672627499
32,33,99.93723398313858
33,34,99.94911470299321
34,35,99.94557001284431
35,36,99.9466065091342
36,37,99.95264477933051
37,38,99.94718675264464
38,39,99.95491443975507
39,40,99.96517705453753
40,41,99.96520966294302
41,42,99.94578417554104
42,43,99.95282954507799
43,44,99.96332105287095
44,45,99.94447900744449
45,46,99.96562633815236
46,47,99.95253511540531
47,48,99.96266934035198
48,49,99.95727638410708
49,50,99.9536692733386
50,51,99.97186181225524
51,52,99.95802320485033
52,53,99.96247217092154
53,54,99.96052310941434
54,55,99.95581204784516
55,56,99.96396548614914
56,57,99.94343367655433
57,58,99.95769289133345
58,59,99.97000809424023
59,60,99.97130852305828
60,61,99.96094451879716
61,62,99.96637051054438
62,63,99.95938570389774
63,64,99.96861313939763
64,65,99.96029604464778
65,66,99.96464917884072
66,67,99.96971810873343
67,68,99.96513726592339
68,69,99.96465001730137
69,70,99.96705506385436
70,71,99.96390366730293
71,72,99.96448837099742
72,73,99.96767262735767
73,74,99.96728311090504
74,75,99.97819975457666
75,76,100.04239668767363
76,77,99.94373184054609
77,78,99.9452807661082
78,79,99.93687591576148
79,80,99.93495632179135
80,81,99.94049731783711
81,82,99.94240872350477
82,83,99.94921777527131
83,84,99.95395295543172
84,85,99.94632273407458
85,86,99.95397928288818
86,87,99.9484260533792
87,88,99.9594265576875
88,89,99.96030210648773
89,90,99.95432782042751
90,91,99.95906508683655
91,92,99.95477896718798
92,93,99.9580562377549
93,94,99.95036036620998
94,95,99.95831305531864
95,96,99.97126549674488
96,97,99.9546444180817
97,98,99.96094001126019
98,99,99.96496581488248
99,100,99.95746529525255
100,101,99.95739956834593
101,102,99.96619752335975
102,103,99.95307987591006
103,104,99.96580648157138
104,105,99.95405201182372
105,106,99.95840181122605
106,107,99.95385488677073
107,108,99.95443748972977
108,109,99.96742669951925
109,110,99.96385371960812
110,111,99.9653471182735
111,112,99.95959859712299
112,113,99.96843206756316
113,114,99.95713055305482
114,115,99.96619066193226
115,116,99.9600516405622
116,117,99.97109403241171
117,118,99.95492086793568
118,119,99.96566995871301
119,120,99.95816757070834
120,121,99.95923847731841
121,122,99.96355694600712
122,123,99.96190049305244
123,124,99.96823367542221
124,125,99.96462916817158
125,126,99.91901665396404
126,127,99.93855949591537
127,128,99.92596149478616
128,129,99.93721075574888
129,130,99.94217180878924
130,131,99.93940751126169
131,132,99.95725341680549
132,133,99.91901906281524
133,134,99.94503973013956
134,135,99.94224412263335
135,136,99.94305017299241
136,137,99.94516000518205
137,138,99.94008950530493
138,139,99.95911466857876
139,140,99.94099126235506
140,141,99.94956113641716
141,142,99.94101940935616
142,143,99.95166904207261
143,144,99.94838641779977
144,145,99.9455268868827
145,146,99.95825668209815
146,147,99.9513051297236
147,148,99.95117223984275
148,149,99.95591386146816
149,150,99.94418399139693
150,151,99.95064731937619
151,152,99.95123049585361
152,153,99.95021967356193
153,154,99.955870850422
154,155,99.96201146220449
155,156,99.95203483129163
156,157,99.95801422901678
157,158,99.94946547143027
158,159,99.95079579833816
159,160,99.95820275757794
160,161,99.94731672819007
161,162,99.96590542704996
162,163,99.94806121755816
163,164,99.95686743839389
164,165,99.95842482418315
165,166,99.95049458284618
166,167,99.96788273427157
167,168,99.9444471532823
168,169,99.9602092137126
169,170,99.94707489649859
170,171,99.96270931308085
171,172,99.95415771631299
172,173,99.9503199615565
173,174,99.96374666363634
174,175,99.94586360554891
175,176,99.95405448819041
176,177,99.9605235089983
177,178,99.95756292150506
178,179,99.95232514123596
179,180,99.95720224993886
180,181,99.90432395868565
181,182,100.01063660919212
182,183,99.95641896594564
183,184,99.96136008594453
184,185,99.94525889323435
185,186,99.95130632097299
186,187,99.95576043102352
187,188,99.95195313592808
188,189,99.95842572062084
189,190,99.95536688776106
190,191,99.95165663850975
191,192,99.95816141884194
192,193,99.95487330852178
193,194,99.95623834581599
194,195,99.76511546564501
195,196,100.14842776634774
196,197,99.9562337462872
197,198,99.95145086108016
198,199,99.9609171231488
199,200,99.94718227355092
200,201,99.95746449326607
201,202,99.96055445080533
202,203,99.9547288940962
203,204,99.95899080938472
204,205,99.95485744619427
205,206,99.9532281677745
206,207,99.95351895372076
207,208,99.95934361255277
208,209,99.95608826876453
209,210,99.95292864555594
210,211,99.95673512651965
211,212,99.95507414719012
212,213,99.95595145348808
213,214,99.95422317277692
214,215,99.95747737281795
215,216,99.96056946676634
216,217,99.95721358172466
217,218,99.95272003094688
218,219,99.95721160327537
219,220,101.60701015807308
220,221,98.3973454992554
221,222,99.9402610348612
222,223,99.94181829074054
223,224,99.9531764777901
224,225,99.94887660407795
225,226,99.9620912238092
226,227,99.95144433574744
227,228,99.93500053542373
228,229,99.94443133265514
229,230,99.9442311830705
230,231,99.9360210150616
231,232,99.95291261219074
232,233,99.93252548449274
233,234,99.95296920948861
234,235,99.93400627819838
235,236,99.9420449814342
236,237,99.94614507207861
237,238,99.94089614990874
238,239,99.95385854646601
239,240,99.93876828112236
240,241,99.95264474071448
241,242,99.94152732961767
242,243,99.94712894181934
243,244,99.93897638757817
244,245,99.94907515327172
245,246,99.95758253717723
246,247,99.94639536548155
247,248,99.94988290795214
248,249,99.94945710408119
249,250,99.94697422053571
250,251,99.95456828455322
251,252,99.94621981387294
252,253,99.96193550302054
253,254,99.92710545378404
254,255,99.956222161764
255,256,99.93687962209977
256,257,99.95582404790056
257,258,99.9543209747643
258,259,99.94900148297032
259,260,99.96622636947178
260,261,99.93173967888936
261,262,99.96090341184633
262,263,99.9463486048353
263,264,99.94833530679624
264,265,99.94594943922543
265,266,99.95410595062376
266,267,99.95018650681082
267,268,99.95423324527096
268,269,99.95021487586038
269,270,99.95070134680003
270,271,99.95112321911556
271,272,101.53084631487657
272,273,98.43848803676163
273,274,99.89484708251271
274,275,99.9064079977551
275,276,99.97026377987876
276,277,99.95896014952098
277,278,99.95529886531659
278,279,99.96150463921384
279,280,99.9604602169329
280,281,99.96647067589365
281,282,99.9510826516928
282,283,99.9509481452288
283,284,99.95855871932062
284,285,99.95603925808648
285,286,99.94469635783679
286,287,99.9538739808389
287,288,99.95609334757005
288,289,99.95478469767701
289,290,99.94863458229878
290,291,99.95477782275654
291,292,99.9487265680743
292,293,99.95810743725436
293,294,99.95414935276023
294,295,99.95113795580046
295,296,99.95325906026834
296,297,99.95240495629598
297,298,99.95632767784939
298,299,99.94837784408473
299,300,99.95301941842227
300,301,99.95066090825809
301,302,99.97192471766834
302,303,99.96665666475681
303,304,99.95095018875506
304,305,99.95353243485133
305,306,99.94214190156792
306,307,99.95283704331138
307,308,99.95977281624327
308,309,99.96507314671635
309,310,99.95842616519674
310,311,99.94958712180112
