,Cycle,Cell05
4793,1,0.02401127
9537,2,0.0242597
14271,3,0.02417668
19000,4,0.02413595
23726,5,0.02410388
28449,6,0.02407615
33168,7,0.02404795
37884,8,0.02402362
42598,9,0.02400305
47310,10,0.02399056
52020,11,0.02398238
56730,12,0.02397484
61439,13,0.02396356
66148,14,0.02396046
70856,15,0.02395022
75563,16,0.02394285
80270,17,0.02394045
84975,18,0.02393558
89680,19,0.0239249
94384,20,0.02392016
99088,21,0.02391392
103792,22,0.02391552
108495,23,0.02390906
113197,24,0.02390161
117899,25,0.02390359
126460,26,0.02419089
131175,27,0.02402082
135880,28,0.02392834
140582,29,0.02389752
145283,30,0.02388813
149983,31,0.02387892
154681,32,0.02386101
159377,33,0.02384999
164072,34,0.02383746
168766,35,0.02382665
173459,36,0.02382209
178151,37,0.02381051
182841,38,0.02380048
187530,39,0.02379217
192218,40,0.02377774
196904,41,0.02376289
201590,42,0.02375695
206275,43,0.02375105
210961,44,0.02376311
215646,45,0.02374929
220330,46,0.02374214
225013,47,0.02373826
229695,48,0.02372544
234377,49,0.0237241
239059,50,0.02373026
243741,51,0.02372246
248422,52,0.02371527
253103,53,0.02371536
257783,54,0.02371114
262464,55,0.02371433
267145,56,0.02371424
271825,57,0.0237105
276505,58,0.02370942
281185,59,0.02370852
285865,60,0.02370692
290545,61,0.02370804
295224,62,0.02370133
299903,63,0.02369715
304581,64,0.02368983
309258,65,0.02368552
313935,66,0.0236841
318612,67,0.02368023
323288,68,0.02367571
327964,69,0.02367691
332639,70,0.02366968
337313,71,0.02366904
341987,72,0.02366262
346661,73,0.02365827
351335,74,0.02365721
356008,75,0.0236529
363903,76,0.02400339
368590,77,0.02377258
373268,78,0.02369043
377943,79,0.0236711
382618,80,0.02366834
387292,81,0.02365526
391964,82,0.02364299
396635,83,0.02363123
401305,84,0.02362202
405974,85,0.02361341
410642,86,0.02360807
415309,87,0.02360144
419976,88,0.02359442
424642,89,0.02359038
429307,90,0.02357923
433971,91,0.02357092
438635,92,0.02356818
443298,93,0.0235637
447961,94,0.02356422
452624,95,0.023562
457287,96,0.02356086
461950,97,0.02356231
466612,98,0.02355628
471273,99,0.02354685
475934,100,0.0235444
480594,101,0.02354125
485255,102,0.02354418
489916,103,0.02354375
494576,104,0.02353652
499236,105,0.02353445
503895,106,0.02352502
508553,107,0.02352403
513212,108,0.02352469
517871,109,0.02352575
522529,110,0.02352327
527187,111,0.02352098
531845,112,0.02351818
536503,113,0.02351986
541160,114,0.0235146
545818,115,0.02351835
550476,116,0.02351802
555133,117,0.02351223
559790,118,0.02351086
564447,119,0.02351004
569103,120,0.02350565
573759,121,0.02350526
578415,122,0.0235019
583071,123,0.0235032
587726,124,0.02349635
592381,125,0.02349709
600907,126,0.02373435
605567,127,0.02353458
610218,128,0.0234594
614868,129,0.02345437
619518,130,0.02345058
624167,131,0.02344167
628815,132,0.02343211
633462,133,0.02342897
638109,134,0.0234241
642755,135,0.0234142
647401,136,0.02341502
652046,137,0.02340938
656690,138,0.02340365
661333,139,0.02339022
665975,140,0.02338286
670617,141,0.02337911
675258,142,0.02337468
679899,143,0.02337661
684539,144,0.02336882
689179,145,0.02336478
693818,146,0.02336056
698457,147,0.02335948
703096,148,0.02335845
707735,149,0.02335502
712373,150,0.02334519
717011,151,0.02334361
721649,152,0.02334372
726286,153,0.02334049
730923,154,0.02333778
735559,155,0.0233349
740196,156,0.02333692
744833,157,0.02333769
749470,158,0.02333487
754107,159,0.02333515
758743,160,0.02333003
763378,161,0.02332547
768014,162,0.02333335
772650,163,0.02332805
777286,164,0.02332695
781921,165,0.02332521
786556,166,0.0233217
791191,167,0.02332241
795826,168,0.02332108
800461,169,0.02331828
805096,170,0.02332
809731,171,0.0233195
814366,172,0.02331785
819000,173,0.02331535
823634,174,0.02331617
828268,175,0.02331229
832903,176,0.02331789
837537,177,0.02331621
842171,178,0.02331522
846806,179,0.02332185
851441,180,0.02332326
856076,181,0.02332276
860712,182,0.02332728
865347,183,0.02332151
869982,184,0.02331918
874617,185,0.02331923
879252,186,0.02331923
883887,187,0.02331832
888521,188,0.02331656
893155,189,0.02331661
897789,190,0.02331369
902423,191,0.02331225
907057,192,0.02331651
911691,193,0.02331182
916325,194,0.02331415
920959,195,0.02331419
925593,196,0.02331105
930226,197,0.02330782
934859,198,0.02330786
939492,199,0.02330274
944125,200,0.02330295
948758,201,0.02330063
953390,202,0.02329582
958023,203,0.02330304
962655,204,0.02329942
967287,205,0.02329843
971919,206,0.02329288
976550,207,0.02328706
981181,208,0.02328633
985812,209,0.02328612
990443,210,0.02328629
995073,211,0.02328117
999703,212,0.02327824
1004334,213,0.02328543
1008964,214,0.02327772
1013595,215,0.02326665
1018222,216,0.02325524
1022850,217,0.02326538
1027479,218,0.02327346
1032108,219,0.02327161
1036736,220,0.02326541
1041364,221,0.02326166
1045992,222,0.02326067
1050620,223,0.0232608
1055248,224,0.02325818
1059875,225,0.0232562
1068320,226,0.02347164
1072956,227,0.02332835
1077583,228,0.02325916
1082209,229,0.0232453
1086834,230,0.02323915
1091459,231,0.0232363
1096084,232,0.02323239
1100708,233,0.02322698
1105331,234,0.02321863
1109952,235,0.02320319
1114573,236,0.02320599
1119194,237,0.02320018
1123813,238,0.02318697
1128432,239,0.02318283
1133050,240,0.02317684
1137669,241,0.0231821
1142285,242,0.02317009
1146900,243,0.02316238
1151516,244,0.02315394
1156131,245,0.02315201
1160746,246,0.02314606
1165360,247,0.02314155
1169973,248,0.02313725
1174586,249,0.02313285
1179199,250,0.02312979
1183811,251,0.02312721
1188423,252,0.02312227
1193034,253,0.02311512
1197644,254,0.0231096
1202254,255,0.02310904
1206863,256,0.02309931
1211472,257,0.02309466
1216080,258,0.02308575
1220687,259,0.02308373
1225295,260,0.02309083
1229902,261,0.0230806
1234508,262,0.02307511
1239114,263,0.02307072
1243719,264,0.02306224
1248323,265,0.02305737
1252927,266,0.02305053
1257530,267,0.02304917
1262133,268,0.02305015
1266736,269,0.02304902
1271340,270,0.02305282
1275943,271,0.02304954
1280546,272,0.02304536
1285148,273,0.02303757
1289749,274,0.02303374
1294350,275,0.02302805
1298951,276,0.02302536
1303551,277,0.0230192
1308151,278,0.02302078
1312750,279,0.02301592
1317349,280,0.02301264
1321947,281,0.02300618
1326545,282,0.02300024
1331142,283,0.0229999
1335739,284,0.0229937
1340337,285,0.02299921
1344934,286,0.0229903
1349531,287,0.02299081
1354128,288,0.02299397
1358724,289,0.02298956
1363320,290,0.02298763
1367916,291,0.02298621
1372512,292,0.02298595
1377108,293,0.02298431
1381704,294,0.02298698
1386300,295,0.02298209
1390896,296,0.02298332
1395491,297,0.02298048
1400086,298,0.02297777
1404681,299,0.02297859
1409276,300,0.02297553
1413871,301,0.0229641
1418456,302,0.02288789
1423043,303,0.02291225
1427630,304,0.02290608
1432216,305,0.0228992
1436799,306,0.02287758
1441382,307,0.02287267
1445965,308,0.02287104
1450548,309,0.02287196
1455132,310,0.02287926
1459716,311,0.02287969
1464299,312,0.02287819
1468883,313,0.02288219
1473468,314,0.02289029
1478053,315,0.02288875
