,Cycle,Cell10
6237,1,3.26550698
11519,2,3.26108186
16797,3,3.25986114
22074,4,3.2589456
27351,5,3.25772488
32627,6,3.25757229
37903,7,3.25680934
43180,8,3.25558862
48456,9,3.25406271
53733,10,3.25329976
59008,11,3.25314717
64285,12,3.2526894
69561,13,3.25207904
74837,14,3.25101091
80113,15,3.25070573
85390,16,3.2496376
90666,17,3.2496376
95943,18,3.24856947
101220,19,3.2481117
106497,20,3.24719615
111774,21,3.24734874
117050,22,3.24689097
122327,23,3.24612802
127604,24,3.24597543
132881,25,3.24505989
134639,26,3.23514153
135192,27,3.23636225
135744,28,3.23666743
136297,29,3.23743038
136850,30,3.23804074
137403,31,3.23804074
137955,32,3.23804074
138506,33,3.23758297
139058,34,3.2371252
139610,35,3.23682002
140162,36,3.23636225
140713,37,3.23590448
141264,38,3.23575189
141815,39,3.2355993
142366,40,3.23514153
142917,41,3.23468376
143468,42,3.23392081
144019,43,3.23346304
144570,44,3.23300526
145121,45,3.23270008
145672,46,3.2323949
146223,47,3.23193713
146774,48,3.23193713
147325,49,3.23117418
147876,50,3.230869
148427,51,3.230869
148978,52,3.22964828
149529,53,3.22919051
150080,54,3.22888533
150631,55,3.22888533
151182,56,3.22903792
151733,57,3.22766461
152284,58,3.2278172
152835,59,3.2278172
153386,60,3.22674907
153937,61,3.2261387
154488,62,3.22598611
155039,63,3.22568093
155590,64,3.22552834
156141,65,3.2246128
156692,66,3.22507057
157243,67,3.22430762
157794,68,3.22384985
158345,69,3.22369726
158896,70,3.22339208
159447,71,3.22262913
159998,72,3.22247654
160549,73,3.22232395
161100,74,3.22201877
161651,75,3.22171359
162554,76,3.2121004
163106,77,3.21271077
163658,78,3.21301595
164210,79,3.21332113
164762,80,3.21423667
165314,81,3.21438926
165866,82,3.21454185
166418,83,3.21469444
166970,84,3.21469444
167522,85,3.21423667
168074,86,3.21454185
168626,87,3.21408408
169178,88,3.21408408
169730,89,3.21423667
170282,90,3.21362631
170834,91,3.21347372
171386,92,3.21316854
171938,93,3.21301595
172490,94,3.21286336
173042,95,3.21164263
173594,96,3.21179522
174146,97,3.21164263
174698,98,3.21087968
175250,99,3.21087968
175802,100,3.21072709
176354,101,3.21042191
176906,102,3.20981155
177458,103,3.21026932
178010,104,3.20950637
178562,105,3.20965896
179114,106,3.20920119
179666,107,3.20859083
180218,108,3.20813306
180770,109,3.20828565
181322,110,3.20813306
181874,111,3.2075227
182426,112,3.20767529
182978,113,3.20721752
183530,114,3.2075227
184082,115,3.20645457
184634,116,3.20584421
185186,117,3.20660716
