,Cycle,Cell08
6266,1,3.2589456
11577,2,3.25482567
16886,3,3.25345235
22194,4,3.25162127
27502,5,3.24979019
32808,6,3.24933242
38114,7,3.24841688
43420,8,3.24673838
48727,9,3.2449073
54033,10,3.24460212
59339,11,3.24383917
64644,12,3.24307622
69949,13,3.24277104
75254,14,3.24155032
80560,15,3.24032959
85866,16,3.23941405
91171,17,3.23895628
96477,18,3.23834592
101783,19,3.23743038
107088,20,3.23727779
112393,21,3.23697261
117698,22,3.23605707
123003,23,3.23529412
128308,24,3.23483635
133613,25,3.2340734
135377,26,3.21881437
135932,27,3.21988251
136488,28,3.22064546
137044,29,3.221561
137599,30,3.22232395
138154,31,3.22262913
138709,32,3.22293431
139264,33,3.22262913
139819,34,3.22278172
140374,35,3.221561
140929,36,3.22201877
141484,37,3.221561
142039,38,3.22125582
142594,39,3.22110323
143149,40,3.22064546
143704,41,3.22018769
144259,42,3.21988251
144814,43,3.21957733
145369,44,3.21866178
145924,45,3.21896696
146479,46,3.21850919
147034,47,3.21805142
147589,48,3.21744106
148144,49,3.21713588
148699,50,3.21698329
149254,51,3.21667811
149809,52,3.21606775
150364,53,3.21591516
150919,54,3.2153048
151474,55,3.2153048
152029,56,3.21499962
152584,57,3.21408408
153139,58,3.21438926
153694,59,3.2137789
154249,60,3.21332113
154804,61,3.21347372
155359,62,3.21301595
155914,63,3.21286336
156469,64,3.21271077
157024,65,3.21194781
157579,66,3.21240558
158134,67,3.21194781
158689,68,3.21118486
159244,69,3.21087968
159799,70,3.21133745
160354,71,3.21011673
160909,72,3.21042191
161464,73,3.20996414
162019,74,3.20996414
162574,75,3.20950637
163484,76,3.19607843
164039,77,3.19714656
164593,78,3.19836728
165147,79,3.19943542
165701,80,3.20050355
166255,81,3.2012665
166809,82,3.20141909
167363,83,3.20233463
167917,84,3.20218204
168471,85,3.20233463
169025,86,3.20309758
169579,87,3.2027924
170133,88,3.20294499
170687,89,3.20294499
171241,90,3.20294499
171795,91,3.2027924
172349,92,3.20248722
172903,93,3.20309758
173457,94,3.20233463
174011,95,3.20233463
174565,96,3.20233463
175119,97,3.20218204
175673,98,3.20218204
176227,99,3.20202945
176781,100,3.20218204
177335,101,3.20218204
177889,102,3.20187686
178443,103,3.20202945
178997,104,3.20172427
179551,105,3.20157168
180105,106,3.20172427
180659,107,3.20141909
181213,108,3.20080873
181767,109,3.2012665
182321,110,3.20111391
182875,111,3.20050355
183429,112,3.20080873
183982,113,3.20035096
184535,114,3.20096132
185087,115,3.20035096
185640,116,3.20080873
186193,117,3.20050355
186745,118,3.20035096
187297,119,3.20004578
187849,120,3.20050355
188401,121,3.20019837
188953,122,3.19943542
189505,123,3.1997406
190057,124,3.20035096
190609,125,3.19958801
191517,126,3.18585489
192069,127,3.18707561
192622,128,3.18799115
193175,129,3.18921187
193728,130,3.19073777
194281,131,3.19089036
194834,132,3.19211109
195387,133,3.19241627
195940,134,3.19256886
196493,135,3.19378958
197045,136,3.19363699
197597,137,3.19424735
198149,138,3.19333181
198701,139,3.19439994
199253,140,3.19439994
199805,141,3.19485771
200357,142,3.19470512
200909,143,3.19531548
201461,144,3.1950103
202013,145,3.1950103
202565,146,3.19485771
203117,147,3.19546807
203668,148,3.1950103
204220,149,3.19531548
204771,150,3.19546807
205322,151,3.19562066
205873,152,3.19546807
206424,153,3.19607843
206975,154,3.1950103
207526,155,3.19623102
208078,156,3.19455253
208629,157,3.19455253
209180,158,3.19546807
209732,159,3.19562066
210283,160,3.19577325
210835,161,3.19546807
211386,162,3.19577325
211937,163,3.19638361
212488,164,3.19577325
213039,165,3.19577325
213590,166,3.1950103
214141,167,3.19516289
214692,168,3.19546807
215243,169,3.19577325
215794,170,3.19546807
216345,171,3.19562066
216896,172,3.19607843
217447,173,3.19607843
217998,174,3.19562066
218549,175,3.19546807
219100,176,3.1965362
219651,177,3.19592584
220202,178,3.19607843
220753,179,3.19607843
221304,180,3.19638361
221855,181,3.19592584
222406,182,3.19607843
222957,183,3.19623102
223508,184,3.19577325
224059,185,3.19577325
224610,186,3.19623102
225161,187,3.19577325
225712,188,3.19607843
226263,189,3.19562066
226814,190,3.1965362
227365,191,3.19668879
227916,192,3.1965362
228467,193,3.19592584
229018,194,3.19607843
229569,195,3.19607843
230120,196,3.19607843
230670,197,3.19592584
231221,198,3.19623102
231771,199,3.19623102
232321,200,3.19623102
232870,201,3.19623102
233419,202,3.19607843
233969,203,3.19623102
234519,204,3.19668879
235068,205,3.19714656
235617,206,3.1965362
236166,207,3.19577325
236715,208,3.19638361
237264,209,3.19684138
237813,210,3.19684138
238362,211,3.1965362
238911,212,3.19638361
239460,213,3.19592584
240009,214,3.19668879
240559,215,3.19684138
241109,216,3.19638361
241659,217,3.19592584
242209,218,3.19638361
242759,219,3.1965362
243309,220,3.19607843
243859,221,3.19714656
244409,222,3.19577325
244959,223,3.19546807
245509,224,3.19562066
246059,225,3.19577325
