,Cycle,Cell08
2004,1,4.0061799
7292,2,4.01152056
12603,3,4.01136797
17912,4,4.01106279
23220,5,4.01106279
28528,6,4.01106279
33834,7,4.01075761
39140,8,4.0109102
44446,9,4.01060502
49753,10,4.0109102
55059,11,4.01075761
60365,12,4.01075761
65670,13,4.01045243
70975,14,4.01060502
76280,15,4.01060502
81586,16,4.01045243
86892,17,4.01045243
92197,18,4.01060502
97503,19,4.01060502
102809,20,4.01060502
108114,21,4.01029984
113419,22,4.01060502
118724,23,4.01045243
124029,24,4.01045243
129334,25,4.01045243
134992,26,4.01075761
135547,27,4.00999466
136103,28,4.0093843
136659,29,4.00907912
137215,30,4.00892653
137770,31,4.00907912
138325,32,4.00907912
138880,33,4.00892653
139435,34,4.00892653
139990,35,4.00892653
140545,36,4.00907912
141100,37,4.00907912
141655,38,4.00877394
142210,39,4.00877394
142765,40,4.00907912
143320,41,4.00923171
143875,42,4.00877394
144430,43,4.00892653
144985,44,4.00907912
145540,45,4.00862135
146095,46,4.00907912
146650,47,4.00907912
147205,48,4.00892653
147760,49,4.00877394
148315,50,4.00862135
148870,51,4.00892653
149425,52,4.00892653
149980,53,4.00907912
150535,54,4.00877394
151090,55,4.00877394
151645,56,4.00892653
152200,57,4.00892653
152755,58,4.00862135
153310,59,4.00877394
153865,60,4.00892653
154420,61,4.00877394
154975,62,4.00877394
155530,63,4.00892653
156085,64,4.00862135
156640,65,4.00877394
157195,66,4.00877394
157750,67,4.00862135
158305,68,4.00907912
158860,69,4.00892653
159415,70,4.00877394
159970,71,4.00862135
160525,72,4.00862135
161080,73,4.00877394
161635,74,4.00892653
162190,75,4.00862135
163100,76,4.0093843
163655,77,4.00831617
164209,78,4.00770581
164763,79,4.00724804
165317,80,4.00755322
165872,81,4.00724804
166426,82,4.00755322
166980,83,4.00740063
167534,84,4.00755322
168088,85,4.00755322
168642,86,4.00740063
169196,87,4.00755322
169750,88,4.00770581
170304,89,4.00740063
170858,90,4.00740063
171412,91,4.00740063
171966,92,4.00755322
172520,93,4.00770581
173074,94,4.00740063
173628,95,4.00740063
174182,96,4.00740063
174736,97,4.00755322
175290,98,4.00770581
175844,99,4.0078584
176398,100,4.00755322
176952,101,4.0078584
177506,102,4.00755322
178060,103,4.0078584
178614,104,4.00755322
179168,105,4.00755322
179722,106,4.00770581
180276,107,4.0078584
180830,108,4.00770581
181384,109,4.00801099
181938,110,4.00755322
182492,111,4.0078584
183046,112,4.00801099
183600,113,4.00770581
184153,114,4.00770581
184705,115,4.00801099
185258,116,4.00770581
185811,117,4.0078584
186363,118,4.0078584
186915,119,4.0078584
187467,120,4.00816358
188019,121,4.0078584
188571,122,4.00770581
189123,123,4.0078584
189675,124,4.00801099
190227,125,4.00770581
191134,126,4.00877394
