,Cycle,Cell10
5336,1,0.01695302
10618,2,0.01704951
15896,3,0.01703451
21173,4,0.01702785
26450,5,0.01702763
31726,6,0.01702404
37002,7,0.01701982
42279,8,0.01702021
47555,9,0.01702522
52832,10,0.01702555
58107,11,0.01701923
63384,12,0.01702108
68660,13,0.0170193
73936,14,0.01701784
79212,15,0.01701824
84489,16,0.01702158
89765,17,0.01702074
95042,18,0.0170219
100319,19,0.01702151
105596,20,0.0170216
110873,21,0.01701857
116149,22,0.01701784
121426,23,0.01701866
126703,24,0.01701891
131980,25,0.01702048
134593,26,0.01699512
135146,27,0.01698912
135698,28,0.01698325
136251,29,0.01697894
136804,30,0.01697927
137357,31,0.01698122
137909,32,0.01697491
138460,33,0.01697567
139012,34,0.01697737
139564,35,0.01697679
140116,36,0.01697475
140667,37,0.01697607
141218,38,0.01697411
141769,39,0.0169731
142320,40,0.01697317
142871,41,0.01697126
143422,42,0.0169734
143973,43,0.01697448
144524,44,0.01697411
145075,45,0.01697382
145626,46,0.01697316
146177,47,0.01697325
146728,48,0.01697086
147279,49,0.01697351
147830,50,0.01697197
148381,51,0.01697028
148932,52,0.01697069
149483,53,0.01697242
150034,54,0.01697278
150585,55,0.01696933
151136,56,0.01696712
151687,57,0.01697086
152238,58,0.01696945
152789,59,0.01696612
153340,60,0.01697014
153891,61,0.01697203
154442,62,0.01696849
154993,63,0.01696749
155544,64,0.01696965
156095,65,0.01697036
156646,66,0.01696777
157197,67,0.01696767
157748,68,0.01697137
158299,69,0.01697156
158850,70,0.01696899
159401,71,0.01696698
159952,72,0.01697278
160503,73,0.01697006
161054,74,0.01696919
161605,75,0.01696676
162508,76,0.01696618
163060,77,0.01696031
163612,78,0.01694936
164164,79,0.01694669
164716,80,0.01694777
165268,81,0.01694815
165820,82,0.01694669
166372,83,0.01693825
166924,84,0.01694064
167476,85,0.01694447
168028,86,0.01693953
168580,87,0.01693745
169132,88,0.0169391
169684,89,0.01693496
170236,90,0.01693508
170788,91,0.01693592
171340,92,0.0169359
171892,93,0.0169371
172444,94,0.01693294
172996,95,0.01693806
173548,96,0.01693462
174100,97,0.01693094
174652,98,0.01693463
175204,99,0.01693476
175756,100,0.01693127
176308,101,0.01693207
176860,102,0.01693209
177412,103,0.01692915
177964,104,0.01693143
178516,105,0.01692937
179068,106,0.01692797
179620,107,0.01693054
180172,108,0.01692926
180724,109,0.01693319
181276,110,0.01692889
181828,111,0.01693108
182380,112,0.01693004
182932,113,0.01693011
183484,114,0.01692923
184036,115,0.01693037
184588,116,0.01693319
185140,117,0.01692727
185691,118,0.01692648
186243,119,0.0169294
186795,120,0.01693111
187347,121,0.01692696
187899,122,0.01692864
188451,123,0.01693205
189003,124,0.01693184
189555,125,0.01692826
190457,126,0.01690899
191008,127,0.01690099
191559,128,0.01689481
192110,129,0.0168925
192661,130,0.01689595
193212,131,0.01689793
193763,132,0.0168926
194314,133,0.01689039
194865,134,0.01688988
195416,135,0.01689179
195967,136,0.01688549
196518,137,0.01688672
197069,138,0.01689282
197620,139,0.01688977
198171,140,0.01688845
198722,141,0.01688693
199273,142,0.01688714
199824,143,0.01688337
200375,144,0.01688258
200926,145,0.01688994
201477,146,0.01689027
202028,147,0.01688484
202579,148,0.01687917
203130,149,0.01688739
203681,150,0.01688493
204232,151,0.01688223
204783,152,0.0168817
205334,153,0.01688417
205885,154,0.01688322
206436,155,0.01688385
206987,156,0.01688209
207538,157,0.01689494
208089,158,0.01688697
208640,159,0.01688253
209191,160,0.01688194
209742,161,0.01688325
210293,162,0.01687889
210844,163,0.0168776
211394,164,0.01687575
211945,165,0.01688125
212496,166,0.01688199
213047,167,0.01688402
213598,168,0.01688341
214149,169,0.01687867
214700,170,0.01687707
215251,171,0.01687758
215801,172,0.01687588
216351,173,0.01686711
216901,174,0.01687082
217451,175,0.01687377
218001,176,0.01687045
218551,177,0.0168707
219101,178,0.01687105
219651,179,0.01686688
220201,180,0.01686294
220751,181,0.01686777
221301,182,0.01686749
