,Cycle,Cell02
6510,1,3.27908751
12085,2,3.27557794
17660,3,3.27359426
23235,4,3.27161059
28809,5,3.27115282
34385,6,3.26932174
39961,7,3.26764324
45536,8,3.26749065
51111,9,3.26642252
56687,10,3.26550698
62263,11,3.26443885
67839,12,3.26337072
73415,13,3.26276036
78991,14,3.26184482
84566,15,3.26215
90143,16,3.26077668
95719,17,3.25986114
101295,18,3.25909819
106871,19,3.2589456
112449,20,3.25772488
118027,21,3.2558938
123605,22,3.25497826
129181,23,3.25574121
134758,24,3.25513085
140335,25,3.2542153
142179,26,3.23697261
142816,27,3.23773556
143453,28,3.23834592
144090,29,3.23849851
144727,30,3.23895628
145364,31,3.2386511
146001,32,3.23834592
146638,33,3.23834592
147275,34,3.23743038
147912,35,3.23758297
148549,36,3.23682002
149186,37,3.23636225
149823,38,3.2355993
150460,39,3.23468376
151097,40,3.23498894
151734,41,3.23437858
152371,42,3.23376822
153008,43,3.23361563
153645,44,3.23331044
154282,45,3.23208972
154919,46,3.23163195
155556,47,3.23163195
156193,48,3.23071641
156830,49,3.23071641
157467,50,3.22980087
158104,51,3.22919051
158741,52,3.2293431
159378,53,3.22873274
160015,54,3.22735943
160652,55,3.22735943
161289,56,3.22659648
161926,57,3.22629129
162563,58,3.2261387
163200,59,3.22537575
163837,60,3.22522316
164474,61,3.22446021
165111,62,3.22354467
165748,63,3.22369726
166385,64,3.2230869
167022,65,3.22278172
167659,66,3.22217136
168296,67,3.22201877
168933,68,3.22140841
169570,69,3.22110323
170208,70,3.21972992
170845,71,3.22034028
171482,72,3.21896696
172119,73,3.21911955
172756,74,3.21881437
173393,75,3.21805142
174382,76,3.20630198
175019,77,3.20828565
175656,78,3.20889601
176293,79,3.20889601
176929,80,3.20950637
177565,81,3.20965896
178202,82,3.20920119
178839,83,3.20981155
179475,84,3.2090486
180111,85,3.20950637
180747,86,3.20889601
181383,87,3.20859083
182019,88,3.20859083
182656,89,3.20843824
183292,90,3.20828565
183928,91,3.20782788
184565,92,3.20737011
185202,93,3.20767529
185839,94,3.2075227
186476,95,3.20767529
187113,96,3.20660716
187750,97,3.20706493
188387,98,3.2059968
189024,99,3.20614939
189661,100,3.20645457
190298,101,3.20553902
190935,102,3.20538643
191572,103,3.20538643
192209,104,3.20492866
192846,105,3.20462348
193483,106,3.20523384
194120,107,3.2043183
194757,108,3.20462348
195394,109,3.20386053
196031,110,3.20386053
196668,111,3.20370794
197305,112,3.20370794
197942,113,3.20309758
198579,114,3.2027924
199216,115,3.20263981
199853,116,3.20202945
200490,117,3.20263981
201127,118,3.20187686
201764,119,3.20187686
202401,120,3.20187686
203038,121,3.20202945
203675,122,3.20141909
204312,123,3.20141909
204949,124,3.2012665
205586,125,3.20050355
206575,126,3.19394217
207212,127,3.19439994
207849,128,3.19531548
208486,129,3.19546807
209123,130,3.19699397
209760,131,3.19684138
210397,132,3.19699397
211033,133,3.19684138
211670,134,3.19684138
212307,135,3.19699397
212943,136,3.19699397
213580,137,3.19729915
214217,138,3.19745174
214854,139,3.19775692
215491,140,3.19668879
216127,141,3.19760433
216764,142,3.19607843
217401,143,3.1965362
218038,144,3.19684138
218675,145,3.19607843
219312,146,3.19592584
219949,147,3.19684138
220586,148,3.19470512
221223,149,3.19638361
221860,150,3.19638361
222497,151,3.19546807
223133,152,3.19684138
223770,153,3.19592584
224407,154,3.19592584
225044,155,3.19531548
225681,156,3.19531548
226317,157,3.19577325
226954,158,3.19562066
227591,159,3.19638361
228227,160,3.19623102
228864,161,3.19562066
229500,162,3.19638361
230136,163,3.19623102
230772,164,3.19562066
231408,165,3.19577325
232044,166,3.19546807
232680,167,3.19577325
233316,168,3.19531548
233952,169,3.19638361
234588,170,3.19562066
235224,171,3.19592584
235860,172,3.19684138
236496,173,3.19592584
237132,174,3.19577325
237768,175,3.19638361
238404,176,3.19577325
239040,177,3.19562066
239676,178,3.19638361
240312,179,3.19699397
240948,180,3.19684138
241584,181,3.19592584
242220,182,3.19684138
242856,183,3.19668879
