,Cycle,Cell02
5609,1,0.018038
11184,2,0.0182348
16759,3,0.01823262
22334,4,0.01823578
27908,5,0.01822991
33484,6,0.01823662
39060,7,0.01823957
44635,8,0.01823202
50210,9,0.01823471
55786,10,0.01823464
61362,11,0.01823794
66938,12,0.01823812
72514,13,0.01823713
78090,14,0.01823835
83665,15,0.01823263
89242,16,0.01823888
94818,17,0.01823789
100394,18,0.01823817
105970,19,0.01823662
111548,20,0.01824366
117126,21,0.01824587
122704,22,0.01824437
128280,23,0.01823463
133857,24,0.01823982
139434,25,0.0182418
142133,26,0.01823151
142770,27,0.01823666
143407,28,0.0182408
144044,29,0.01823739
144681,30,0.01823736
145318,31,0.01823911
145955,32,0.01823781
146592,33,0.01823876
147229,34,0.01823995
147866,35,0.01823858
148503,36,0.01824007
149140,37,0.01823866
149777,38,0.01824147
150414,39,0.01824157
151051,40,0.01823502
151688,41,0.01824005
152325,42,0.0182402
152962,43,0.01823903
153599,44,0.0182402
154236,45,0.0182447
154873,46,0.01824061
155510,47,0.01823817
156147,48,0.01824315
156784,49,0.01823975
157421,50,0.01824369
158058,51,0.01824221
158695,52,0.01823962
159332,53,0.0182413
159969,54,0.01824585
160606,55,0.01823931
161243,56,0.01824539
161880,57,0.01824119
162517,58,0.01824071
163154,59,0.01824399
163791,60,0.01824147
164428,61,0.01824218
165065,62,0.0182462
165702,63,0.01824051
166339,64,0.0182477
166976,65,0.01824447
167613,66,0.01824463
168250,67,0.01824391
168887,68,0.01824445
169524,69,0.01824191
170162,70,0.01825042
170799,71,0.01824147
171436,72,0.01824775
172073,73,0.01824396
172710,74,0.01824559
173347,75,0.01824635
174336,76,0.01823883
174973,77,0.01823657
175610,78,0.01824158
176247,79,0.01823926
176883,80,0.01823764
177519,81,0.01823875
178156,82,0.0182432
178793,83,0.01823286
179429,84,0.01823952
180065,85,0.0182383
180701,86,0.01823987
181337,87,0.01823738
181973,88,0.01824028
182610,89,0.01823845
183246,90,0.01823751
183882,91,0.01823674
184519,92,0.01823786
185156,93,0.01823497
185793,94,0.01823895
186430,95,0.01823565
187067,96,0.01823776
187704,97,0.01823454
188341,98,0.0182383
188978,99,0.0182369
189615,100,0.01823184
190252,101,0.01823827
190889,102,0.01823423
