,CycleReorder,Volts
169744,292,3.92698558
170299,293,3.92698558
170854,294,3.92698558
171409,295,3.92713817
171964,296,3.92744335
172519,297,3.92729076
173074,298,3.92713817
173629,299,3.92729076
174185,300,3.92729076
174741,301,3.92729076
175297,302,3.92759594
175853,303,3.92744335
176409,304,3.92744335
176965,305,3.92774853
177521,306,3.92729076
178076,307,3.92759594
178631,308,3.92744335
179186,309,3.92729076
179740,310,3.92713817
180294,311,3.92759594
180848,312,3.92759594
181402,313,3.92759594
181956,314,3.92744335
182510,315,3.92729076
183065,316,3.92759594
183620,317,3.92759594
184175,318,3.92759594
184730,319,3.92729076
185284,320,3.92744335
185838,321,3.92744335
186392,322,3.92774853
186946,323,3.92759594
187500,324,3.92744335
188054,325,3.92759594
189276,326,3.9297322
189831,327,3.92790112
190385,328,3.92759594
190940,329,3.92698558
191495,330,3.92683299
192049,331,3.92652781
192602,332,3.9266804
193155,333,3.92652781
193708,334,3.9266804
194262,335,3.92652781
194816,336,3.92652781
195370,337,3.92652781
195924,338,3.9266804
196477,339,3.92652781
197030,340,3.92637522
197582,341,3.92637522
198134,342,3.9266804
198686,343,3.92652781
199238,344,3.92652781
199790,345,3.9266804
200342,346,3.9266804
200895,347,3.92652781
201447,348,3.92683299
202000,349,3.9266804
202552,350,3.92652781
203104,351,3.9266804
203656,352,3.92698558
204208,353,3.9266804
204759,354,3.92637522
205311,355,3.92652781
205863,356,3.92683299
206415,357,3.92683299
206967,358,3.92683299
207519,359,3.92683299
208070,360,3.92652781
208621,361,3.9266804
209172,362,3.92683299
209723,363,3.92683299
210274,364,3.92683299
210825,365,3.9266804
211375,366,3.92683299
211926,367,3.92683299
212477,368,3.92698558
213028,369,3.92698558
213579,370,3.92698558
214130,371,3.92698558
214681,372,3.92652781
215232,373,3.92652781
215783,374,3.9266804
216334,375,3.92683299
217578,376,3.93003738
218130,377,3.92790112
218682,378,3.92683299
219233,379,3.92637522
219783,380,3.92622263
220333,381,3.92607004
220883,382,3.92591745
221434,383,3.92591745
221984,384,3.92576486
222534,385,3.92622263
223085,386,3.92637522
223635,387,3.92637522
224185,388,3.92622263
224735,389,3.92622263
225285,390,3.92622263
225834,391,3.92637522
226383,392,3.92652781
226933,393,3.92652781
227483,394,3.92637522
228033,395,3.92637522
228583,396,3.92652781
229133,397,3.92652781
229683,398,3.92652781
230233,399,3.92637522
230783,400,3.92652781
231333,401,3.92652781
231883,402,3.9266804
232432,403,3.9266804
232980,404,3.92652781
233528,405,3.92637522
234076,406,3.92622263
234624,407,3.92637522
235173,408,3.92637522
235722,409,3.92637522
236271,410,3.92637522
236820,411,3.92652781
237369,412,3.92652781
237918,413,3.92637522
238467,414,3.92622263
239016,415,3.92637522
239565,416,3.92652781
240114,417,3.9266804
240663,418,3.92652781
241211,419,3.92637522
241759,420,3.9266804
242306,421,3.92652781
242853,422,3.9266804
243400,423,3.9266804
243947,424,3.9266804
244494,425,3.9266804
245670,426,3.9266804
246217,427,3.92683299
246764,428,3.92683299
247311,429,3.92683299
247859,430,3.9266804
248407,431,3.92652781
248955,432,3.92652781
249503,433,3.92622263
250051,434,3.92652781
250598,435,3.92652781
251145,436,3.9266804
251692,437,3.92637522
252238,438,3.92637522
252785,439,3.92637522
253332,440,3.92652781
253879,441,3.92652781
254425,442,3.92652781
254972,443,3.9266804
255518,444,3.92652781
256064,445,3.92652781
256610,446,3.92652781
257156,447,3.92637522
257703,448,3.92622263
258250,449,3.92637522
258796,450,3.92652781
