,Cycle,CE
0,1,100.0183453
1,2,99.99933661
2,3,99.96350793
3,4,99.99986028
4,5,99.99262993
5,6,99.99444599
6,7,99.99353826
7,8,99.99350329
8,9,100.00915359999999
9,10,99.98714487
10,11,99.98895985
11,12,100.0020618
12,13,99.99685437
13,14,99.98171763
14,15,99.98789783
15,16,99.98348617
16,17,99.99055074
17,18,99.97899647
18,19,100.00934840000001
19,20,100.00469129999999
20,21,100.0025553
21,22,99.97017767
22,23,99.99572795
23,24,99.98255959
24,25,99.99817838
25,26,99.99762535
26,27,99.98365575
27,28,99.97406629999999
28,29,99.96783037
29,30,99.97047464
30,31,99.97186433
31,32,99.97938239
32,33,99.96275076
33,34,99.9603124
34,35,99.97326659
35,36,99.97193109
36,37,99.99176438
37,38,99.98202595
38,39,99.9802725
39,40,99.97725486
40,41,99.9792143
41,42,99.95789212
42,43,99.97151943
43,44,99.96129913
44,45,99.98217256
45,46,99.98722758
46,47,99.98442079
47,48,99.99210488
48,49,99.98045412
49,50,99.99578797
50,51,100.0425743
51,52,100.6218681
52,53,99.32927502
53,54,99.9576256
54,55,99.98164294
55,56,99.94846251
56,57,99.97696119
57,58,99.98155774
58,59,99.96082552
59,60,99.9680862
60,61,99.97243646
61,62,99.97436919
62,63,99.97914517
63,64,99.96957968
64,65,99.97100993
65,66,99.96509106
66,67,99.96849967
67,68,99.97550363
68,69,99.97947604
69,70,99.97517911
70,71,99.98855735
71,72,99.95510756
72,73,99.99017405
73,74,99.98915051
74,75,99.98576747
75,76,100.1715189
76,77,100.03175390000001
77,78,100.0060843
78,79,99.98381938
79,80,99.98057501
80,81,99.97198243
81,82,99.96809906
82,83,99.98401159999999
83,84,99.97823642
84,85,99.96671652
85,86,99.99457481
86,87,99.96829666
87,88,99.98319071
88,89,99.97620807
89,90,99.98244219
90,91,99.97665740000001
91,92,99.97989774
92,93,99.99139498
93,94,99.98765733
94,95,99.98709079999999
95,96,99.98945376
96,97,99.98645276
97,98,99.99513029
98,99,99.99057774
99,100,99.98845919
100,101,100.01544709999999
101,102,99.97662891
102,103,99.94116554
103,104,99.95745512
104,105,99.96442771
105,106,99.94791532
106,107,99.97093433
107,108,99.94387309999999
108,109,99.95495228
109,110,99.9560073
110,111,99.96647841
111,112,99.97628329
112,113,99.95521206
113,114,99.97775494
114,115,99.97980653
115,116,99.97172461
116,117,99.97823725
117,118,99.97128507
118,119,99.98110084
119,120,99.99088555
120,121,99.98216287
121,122,99.98191107
122,123,99.97963644
123,124,99.97750336
124,125,99.98462973
125,126,99.98594945
126,127,99.98484801
127,128,99.9655982
128,129,99.95816484
129,130,99.96743365
130,131,99.96224175
131,132,99.97170506
132,133,99.97080759999999
133,134,99.96440327
134,135,99.96258345
135,136,99.96331421
136,137,99.98176015
137,138,99.97375982
138,139,99.980333
139,140,99.97669945
140,141,99.97253126
141,142,99.98708144
142,143,99.96910713
143,144,101.6134378
144,145,98.438969
145,146,100.061557
146,147,99.99385474
147,148,99.97952661
148,149,99.95309945
149,150,99.97719538
150,151,99.98395075
151,152,99.96586762
152,153,99.98077461
153,154,99.99291381
154,155,99.96420915
155,156,99.99454887
156,157,99.99871761
157,158,99.96797742
158,159,99.98545847
159,160,99.9977542
160,161,99.96716935
161,162,99.98170494
162,163,99.98712453
163,164,99.97699429
164,165,99.99107988
165,166,99.98544231
166,167,99.98272833
167,168,99.98507919
168,169,99.99004035
169,170,99.98654093
170,171,99.97636388
171,172,99.99053521
172,173,99.99446323
173,174,99.98435548
174,175,99.98924620000001
175,176,100.0607512
176,177,100.0643133
177,178,99.96068761
178,179,99.97853924
179,180,99.97137541
180,181,99.96420133
181,182,99.96418723
182,183,99.97850387
183,184,99.95341504
184,185,99.99641564
185,186,99.99641770000001
186,187,99.94625967
187,188,99.97131897
188,189,100.0071718
189,190,99.93546074
190,191,99.97847225
191,192,99.98205699
192,193,99.95692749
193,194,100.0143632
194,195,99.99282357
195,196,99.98205956
196,197,99.97488068
197,198,99.97846065
198,199,99.9676875
199,200,99.95688106
200,201,99.98562289
201,202,99.98921833
202,203,99.97123751
203,204,100.0215765
204,205,99.99281429
205,206,99.89937469
206,207,99.98560167
207,208,99.98559856
208,209,99.97479839
209,210,99.97838695
210,211,99.99639718
211,212,99.97118156
212,213,99.99279253
213,214,100.01801540000001
214,215,99.96399251
215,216,99.98558559
216,217,99.98918763
217,218,99.99639536
218,219,99.96394967
219,220,99.98557207
220,221,99.99278577
221,222,99.96391976
222,223,100.0
223,224,99.98557051
224,225,99.98917554
225,226,99.97681425
226,227,99.99288174
227,228,99.97172259
228,229,99.95225923
229,230,99.9552085
230,231,99.95391782
231,232,99.96839834
232,233,99.97787845
233,234,99.94491361
234,235,99.97174812
235,236,99.9720397
236,237,99.96624679
237,238,99.97194842
238,239,99.9697319
239,240,99.98039397
240,241,99.95800476
241,242,99.97234669
242,243,99.98037684
243,244,99.96190787
244,245,99.98648582
245,246,99.99808028
246,247,99.97779881
247,248,99.97138245
248,249,99.97995825
249,250,99.9805683
250,251,99.98600619
251,252,99.97773422
252,253,99.98744904
253,254,99.96463006
254,255,99.99012579999999
255,256,99.9904911
256,257,99.95836846
257,258,99.98834009
258,259,99.99317183
259,260,99.95532345
260,261,99.99004131
261,262,99.97892058
262,263,99.96920748
263,264,100.00232779999999
264,265,99.97730832
265,266,99.98654198
266,267,99.9722394
267,268,99.97305796
268,269,99.99056642
269,270,99.96718033
270,271,99.97700683
271,272,99.98862928
272,273,99.97729662
273,274,100.00054659999999
274,275,99.98990623
275,276,100.2442253
276,277,100.05725679999999
277,278,100.0142175
278,279,99.95445959999999
279,280,99.98055523
280,281,99.97363168
281,282,99.97125559
282,283,99.96935023
283,284,99.95652754
284,285,99.97048528
285,286,99.97372864
286,287,99.97755644
287,288,99.95564928
288,289,99.97848514
289,290,99.96959822
290,291,99.97986393
291,292,99.95503648
292,293,99.97897044
293,294,99.98957462
294,295,99.97699722
295,296,99.99396556
296,297,99.97260334
297,298,99.97091085
298,299,99.96172023
299,300,99.98080737
300,301,99.97882948
301,302,99.99058582
302,303,99.9817519
303,304,99.98508652
304,305,99.99014231
305,306,99.97068659
306,307,99.98222145
307,308,99.98068008
308,309,99.96804777
309,310,99.95424197
310,311,99.9803194
311,312,99.98310629
312,313,99.99250785
313,314,99.96977099
314,315,99.98574461
315,316,99.98655018
316,317,99.97578155
317,318,99.98816159
318,319,99.97580272
319,320,99.98602071
320,321,99.97991086
321,322,99.97302734
322,323,99.99473594
323,324,99.98660268
324,325,99.97548961
325,326,100.1867795
326,327,100.0643869
327,328,99.99592476
328,329,99.99544367
329,330,99.95294806
330,331,99.97917808
331,332,99.96157575
332,333,99.96446037
333,334,99.97667726
334,335,99.9421999
335,336,99.97746837
336,337,99.97905229
337,338,99.96060903
338,339,99.97947804
339,340,99.96152497
340,341,99.97861625
341,342,99.96025524
342,343,99.96817464
343,344,99.97918029
344,345,99.96653561
345,346,99.97821640000001
346,347,99.99274903
347,348,99.95760963
348,349,99.97020334
349,350,99.98037445
350,351,99.97818941
351,352,99.96896657
352,353,99.97584
353,354,99.99143802
354,355,99.98128193
355,356,99.9935893
356,357,99.98684438
357,358,99.97494301
358,359,99.97945916
359,360,99.96691427
360,361,99.97773366
361,362,99.98378202
362,363,99.98188457
363,364,99.97898548
364,365,100.0006684
365,366,100.0057555
366,367,99.99161169
367,368,99.97040908
368,369,99.98450995
369,370,99.97347013
370,371,99.97427683
371,372,99.98144014
372,373,99.98463741
373,374,99.98973000000001
374,375,99.99006567
375,376,100.3983979
376,377,100.13031679999999
377,378,100.04092879999999
378,379,100.00040909999998
379,380,99.99642672
380,381,99.98838613
381,382,99.97985526
382,383,99.97988338
383,384,100.0318963
384,385,99.99966500000001
385,386,99.98008964
386,387,99.97736591
387,388,99.98261009
388,389,99.97195526
389,390,99.97160262
390,391,99.99243326
391,392,99.97741064
392,393,99.97340985
393,394,99.98623444
394,395,99.98369405
395,396,99.99455145
396,397,99.97488198
397,398,99.98278641
398,399,99.98267128
399,400,99.98412083
400,401,99.98232448
401,402,99.99117979
402,403,99.99211241
403,404,99.98537941
404,405,99.97524084
405,406,99.98574622
406,407,99.98585592
407,408,99.97903814
408,409,99.99910132
409,410,99.98636939
410,411,99.98636451
411,412,99.9942308
412,413,99.976771
413,414,99.9915292
414,415,99.99655096
415,416,99.98672734
416,417,99.98938778
417,418,99.99095971
418,419,100.0044276
419,420,99.98915601
420,421,99.98682529
421,422,99.98130365
422,423,99.98809564
423,424,99.99139903
424,425,99.99229940000001
425,426,99.82695904
426,427,99.96766512
427,428,99.97103828
428,429,99.98507809
429,430,99.9798454
430,431,99.97416001
431,432,99.98596637
432,433,99.98201558
433,434,99.98129820000001
434,435,99.97952214
435,436,99.99209339
436,437,99.96120833
437,438,99.99031640000001
438,439,100.00041440000001
439,440,99.98267126
440,441,99.98797896
441,442,100.034188
442,443,99.95819502
443,444,99.98412832
444,445,99.98970348
445,446,99.99241719
446,447,99.98120831
447,448,99.98569256
448,449,99.99932034
449,450,99.99233438
