,Cycle,CE
0,1,99.90023142
1,2,99.94709305
2,3,99.86203779
3,4,99.82802248
4,5,99.80591878
5,6,99.81523122
6,7,99.83204484
7,8,99.83611772
8,9,99.84592957
9,10,99.87859813
10,11,99.89604443
11,12,99.86732464
12,13,99.90130283
13,14,99.89197779
14,15,99.9155388
15,16,99.88974504
16,17,99.91639719
17,18,99.91454779
18,19,99.93398792
19,20,99.9197557
20,21,99.93280819
21,22,99.94373276
22,23,99.95940227
23,24,99.94910311
24,25,99.91938551
25,26,99.55158217
26,27,99.71400499
27,28,99.75835349
28,29,99.7461152
29,30,99.76569256
30,31,99.78961888
31,32,99.81626411
32,33,99.83455649999999
33,34,99.83966555
34,35,99.85875793
35,36,99.87939914
36,37,99.88949466
37,38,99.88800379
38,39,99.89955598
39,40,99.89091895
40,41,99.89453372
41,42,99.88651083
42,43,99.91135174
43,44,99.89249498
44,45,99.91514486
45,46,99.92204163
46,47,99.91919934
47,48,99.92262396
48,49,99.91896981
49,50,99.92467631
50,51,99.69656243
51,52,99.78543725
52,53,99.8208145
53,54,99.84469927
54,55,99.86032803
55,56,99.88803274
56,57,99.8850084
57,58,99.90392565
58,59,99.92672179
59,60,99.91951083
60,61,99.92141225
61,62,99.93433320000001
62,63,99.94704151
63,64,99.95243848
64,65,99.94698355
65,66,99.95860221
66,67,99.95892675
67,68,99.95864035
68,69,99.96409424
69,70,99.97096009
70,71,99.98230242
71,72,99.98161825
72,73,99.97936875
73,74,100.00926559999999
74,75,99.98561519
75,76,99.9857066
76,77,99.91261807
77,78,99.92129105
78,79,99.93218086
79,80,99.94341187
80,81,99.94735192
81,82,99.95402285
82,83,99.96401105
83,84,99.96517899
84,85,99.97353181
85,86,99.97994364
86,87,99.99710322
87,88,99.97707665
88,89,99.98021684
89,90,99.98140274
90,91,99.99044261
91,92,99.98257939
92,93,99.99102691
93,94,99.99730657
94,95,99.99401147
95,96,99.99195531
96,97,100.0041537
97,98,100.0092944
98,99,100.0067681
99,100,99.99969998
100,101,100.0554255
101,102,99.99743309
102,103,99.98998117
103,104,99.97968112
104,105,99.99274863
105,106,99.99338928
