,Cycle,Cell36
6545,1,0.01917247
11250,2,0.01917047
15956,3,0.0191777
20663,4,0.01918229
25371,5,0.01918527
30079,6,0.01918569
34788,7,0.01918717
39496,8,0.01918609
44204,9,0.01918525
48912,10,0.0191829
53620,11,0.01918388
58327,12,0.01918152
63034,13,0.01918167
67741,14,0.0191806
72448,15,0.0191797
77155,16,0.01917838
81862,17,0.01917723
86569,18,0.01917699
91276,19,0.01917713
95982,20,0.01917482
100688,21,0.01917382
105394,22,0.01917115
110099,23,0.01917039
114805,24,0.01916923
119510,25,0.01916677
120464,26,0.01920639
121046,27,0.01920038
121628,28,0.01919898
122210,29,0.01919546
122792,30,0.0191885
123374,31,0.01918049
123956,32,0.01916914
124536,33,0.01915747
125116,34,0.0191498
125697,35,0.01913961
126278,36,0.0191317
126859,37,0.01912501
127440,38,0.01911896
128021,39,0.01911359
128602,40,0.01910761
129182,41,0.01910222
129762,42,0.0190961
130342,43,0.01909133
130922,44,0.0190851
131502,45,0.01908069
132082,46,0.01907415
132662,47,0.01907333
133242,48,0.01906673
133822,49,0.01905764
134402,50,0.01905317
134981,51,0.01905162
135560,52,0.01904511
136139,53,0.01904128
136718,54,0.01903604
137297,55,0.01902882
137876,56,0.01902354
138455,57,0.01902017
139034,58,0.0190147
139613,59,0.01901147
140191,60,0.01900588
140769,61,0.01900018
141346,62,0.01899432
141923,63,0.01898986
142500,64,0.01898632
143077,65,0.01898078
143654,66,0.01897678
144232,67,0.01897397
144809,68,0.01897073
145387,69,0.01896587
145965,70,0.01895969
146543,71,0.01895376
147121,72,0.01895108
147698,73,0.01894468
148275,74,0.01894006
148852,75,0.01893571
149714,76,0.0190508
150293,77,0.01903884
150872,78,0.01903217
151451,79,0.01902356
152030,80,0.01901026
152607,81,0.01899362
153185,82,0.01898043
153763,83,0.01896558
154341,84,0.01895199
154918,85,0.01894035
155495,86,0.01893246
156072,87,0.01892283
156649,88,0.01891383
157226,89,0.01890581
157803,90,0.01889615
158379,91,0.01889016
158955,92,0.01888462
159531,93,0.01887748
160107,94,0.01887092
160682,95,0.01886285
161257,96,0.01885704
161832,97,0.01885098
162407,98,0.01884321
162981,99,0.01883767
163556,100,0.01883081
164131,101,0.0188225
164706,102,0.01881949
165281,103,0.01881276
165856,104,0.01880727
166431,105,0.01880228
167006,106,0.01879494
167581,107,0.01878998
168155,108,0.01878276
168729,109,0.01877901
169303,110,0.01877294
169877,111,0.01876755
170451,112,0.01876085
171025,113,0.01875468
171599,114,0.0187485
172173,115,0.01874408
172747,116,0.01873904
173320,117,0.01873328
173893,118,0.01872729
174466,119,0.01872173
175039,120,0.01871581
175611,121,0.01870815
176183,122,0.01870311
176755,123,0.01869918
177327,124,0.01869211
177899,125,0.01868815
178840,126,0.01878203
179414,127,0.01877094
179988,128,0.01876517
180562,129,0.01875632
181136,130,0.01874313
181708,131,0.01872894
182281,132,0.01871469
182854,133,0.01869824
183426,134,0.01868315
183998,135,0.01866847
184570,136,0.01865768
185142,137,0.01864739
185714,138,0.0186381
186285,139,0.01862763
186856,140,0.01861982
187427,141,0.01861189
187997,142,0.01860548
188568,143,0.01860265
189139,144,0.0185966
189709,145,0.01858865
190279,146,0.01858229
190848,147,0.01857461
191417,148,0.01856693
191986,149,0.01855758
192555,150,0.01855456
193125,151,0.01854714
193695,152,0.01854297
194265,153,0.01853595
194835,154,0.01852695
195404,155,0.01852152
195973,156,0.01851469
196542,157,0.01850771
197111,158,0.01850111
197680,159,0.01849325
198249,160,0.01848949
198818,161,0.01848585
199387,162,0.01848086
199955,163,0.01847126
200523,164,0.018464
201091,165,0.01845804
201659,166,0.01845033
202227,167,0.01844597
202795,168,0.01843885
203362,169,0.01843231
203929,170,0.01842949
204496,171,0.01842625
205062,172,0.01841875
205628,173,0.01841264
206194,174,0.01840598
206761,175,0.01839819
207328,176,0.01839405
207895,177,0.01838764
208462,178,0.01838041
209029,179,0.01837283
209596,180,0.01836832
210162,181,0.01836125
210728,182,0.01835473
211294,183,0.01834705
211860,184,0.01834159
212426,185,0.01833403
212992,186,0.01832721
213558,187,0.01832187
214124,188,0.01831796
214689,189,0.01831308
215254,190,0.01831119
215819,191,0.01830087
216383,192,0.01829515
216947,193,0.01828913
217511,194,0.01828274
218075,195,0.0182777
218639,196,0.01827351
219204,197,0.01826642
219769,198,0.01826216
220333,199,0.01825569
220897,200,0.01825031
221461,201,0.01824448
222025,202,0.01824039
222589,203,0.0182317
223153,204,0.01822509
223717,205,0.01821934
224281,206,0.01821511
224845,207,0.01821017
225408,208,0.0182047
225971,209,0.01819846
226534,210,0.0181927
227097,211,0.01818704
227660,212,0.0181811
228223,213,0.0181749
228786,214,0.01816893
229349,215,0.01816346
229911,216,0.01815919
230472,217,0.01815304
231033,218,0.01814734
231594,219,0.01814175
232155,220,0.01813552
232717,221,0.0181295
233279,222,0.01812504
233841,223,0.01811871
234403,224,0.01811132
234965,225,0.01810831
235888,226,0.0182002
236451,227,0.01819033
237013,228,0.01817908
237576,229,0.01816615
238138,230,0.01815278
238700,231,0.01813604
239262,232,0.0181162
239823,233,0.0180987
240383,234,0.01808202
240943,235,0.01805606
241503,236,0.01804503
242063,237,0.01803977
242623,238,0.01802996
243183,239,0.01801703
243743,240,0.01800713
244302,241,0.0179946
244861,242,0.01798169
245420,243,0.01797209
245979,244,0.01796392
246538,245,0.01795832
247097,246,0.0179528
247656,247,0.01794605
248214,248,0.01793929
248772,249,0.01793266
249330,250,0.01792379
249888,251,0.01791398
250446,252,0.01790837
251003,253,0.01789676
251560,254,0.01789174
252116,255,0.01788343
252672,256,0.01787581
253229,257,0.01786898
253786,258,0.01786125
254343,259,0.01785218
254900,260,0.0178455
255456,261,0.01783679
256012,262,0.01783056
256571,263,0.01786935
257127,264,0.01781623
257683,265,0.01781043
258239,266,0.01780171
258795,267,0.01779346
259351,268,0.01778736
259906,269,0.01777886
260461,270,0.01777348
261016,271,0.0177668
261570,272,0.01776035
262124,273,0.01775286
262678,274,0.01774464
263232,275,0.01773984
263785,276,0.01773168
264339,277,0.0177264
264893,278,0.01771756
265447,279,0.01770708
266001,280,0.01770302
266555,281,0.01769647
267109,282,0.01768844
267663,283,0.01768514
268216,284,0.01767917
268769,285,0.01767416
269322,286,0.01766767
269875,287,0.01765691
270428,288,0.01765168
270981,289,0.01764636
271534,290,0.01763964
272087,291,0.01763252
272639,292,0.01762611
273191,293,0.01761903
273743,294,0.0176116
274295,295,0.01760579
274846,296,0.01759795
275397,297,0.01759185
275948,298,0.0175845
276499,299,0.01757901
277050,300,0.01757209
277601,301,0.01756514
278152,302,0.01755868
278703,303,0.01755265
279254,304,0.01754823
279805,305,0.01753937
280356,306,0.01753425
280907,307,0.0175262
281457,308,0.01752002
282007,309,0.01751362
282557,310,0.0175065
283107,311,0.01750185
283657,312,0.0174942
284207,313,0.01748616
284757,314,0.01747762
285307,315,0.01747273
285856,316,0.01746582
286404,317,0.01745777
286954,318,0.01745217
287503,319,0.0174431
288052,320,0.01743275
288601,321,0.01742763
289150,322,0.01742353
289698,323,0.01741532
290246,324,0.01741316
290794,325,0.01740688
291602,326,0.01746098
292152,327,0.01751015
292702,328,0.01749473
293252,329,0.01748037
293800,330,0.01746304
294349,331,0.01744221
294898,332,0.01742292
295446,333,0.01740316
295994,334,0.01738738
296541,335,0.0173698
297087,336,0.0173531
297634,337,0.01733729
298181,338,0.01732209
298727,339,0.01730932
299273,340,0.01730148
299819,341,0.01728736
300365,342,0.01727443
300911,343,0.01726596
301456,344,0.01725437
302001,345,0.01724588
302546,346,0.01723646
303091,347,0.01722757
303636,348,0.01722033
304185,349,0.0174306
304737,350,0.0174624
305279,351,0.01696023
305807,352,0.01632183
306333,353,0.01621664
306857,354,0.01617048
307381,355,0.01613876
307905,356,0.0161177
308427,357,0.01609057
308950,358,0.01606406
309472,359,0.01603854
309994,360,0.01601666
310515,361,0.01599449
311036,362,0.01597533
311557,363,0.01596346
312078,364,0.01595214
312599,365,0.01594736
313120,366,0.01594039
313640,367,0.01593089
314160,368,0.01591977
314680,369,0.01591182
315200,370,0.01590523
315720,371,0.01589239
316238,372,0.01588397
316760,373,0.01600423
317290,374,0.01642379
317828,375,0.01683637
318615,376,0.01680618
319153,377,0.01686505
319691,378,0.01685249
320228,379,0.01684389
320764,380,0.01682418
321301,381,0.01680419
321838,382,0.01678723
322374,383,0.01676467
322909,384,0.01674281
323443,385,0.01672329
323978,386,0.016705
324513,387,0.01669476
325048,388,0.01668985
325583,389,0.01667902
326117,390,0.01666902
326651,391,0.01665699
327185,392,0.01664318
327719,393,0.01663832
