,Cycle,Cell28
6655,1,3.29007401
11384,2,3.29159991
16112,3,3.2917525
20840,4,3.29221027
25568,5,3.29190509
30296,6,3.29190509
35024,7,3.29159991
39752,8,3.29083696
44480,9,3.2902266
49207,10,3.28931106
53934,11,3.2885481
58662,12,3.28747997
63390,13,3.28656443
68117,14,3.2854963
72844,15,3.28473335
77571,16,3.28366522
82298,17,3.28290227
87025,18,3.28168154
91753,19,3.280766
96481,20,3.27969787
101209,21,3.27878233
105937,22,3.27801938
110665,23,3.27679866
115393,24,3.2761883
120121,25,3.27557794
121131,26,3.25009537
121765,27,3.25299458
122399,28,3.25482567
123033,29,3.25574121
123667,30,3.25635157
124301,31,3.25619898
124935,32,3.25650416
125569,33,3.25619898
126203,34,3.25604639
126837,35,3.25619898
127471,36,3.2558938
128105,37,3.25558862
128739,38,3.25513085
129373,39,3.25452049
130007,40,3.25452049
130641,41,3.25391012
131275,42,3.25314717
131909,43,3.25284199
132543,44,3.25238422
133177,45,3.25146868
133811,46,3.25131609
134445,47,3.25085832
135079,48,3.25055314
135713,49,3.25009537
136347,50,3.2496376
136981,51,3.24902724
137615,52,3.24856947
138249,53,3.24826429
138883,54,3.24765393
139517,55,3.24750134
140151,56,3.24673838
140785,57,3.24628061
141419,58,3.24597543
142053,59,3.24536507
142687,60,3.24505989
143321,61,3.2449073
143955,62,3.24444953
144589,63,3.24399176
145223,64,3.24322881
145857,65,3.24292363
146491,66,3.24277104
147125,67,3.24246586
147759,68,3.24200809
148393,69,3.24170291
149027,70,3.24155032
149661,71,3.24063478
150295,72,3.24048219
150929,73,3.24002441
151563,74,3.23987182
152197,75,3.23941405
153122,76,3.23132677
153756,77,3.23208972
154390,78,3.23285267
155024,79,3.23300526
155658,80,3.23331044
156292,81,3.23285267
156926,82,3.23270008
157560,83,3.23224231
158194,84,3.2323949
158828,85,3.23208972
159462,86,3.23208972
160096,87,3.23208972
160730,88,3.23193713
161364,89,3.23178454
161998,90,3.23147936
162632,91,3.23132677
163266,92,3.23117418
163900,93,3.23132677
164534,94,3.23102159
165168,95,3.230869
165802,96,3.23056382
166436,97,3.23025864
167070,98,3.23041123
167704,99,3.23010605
168338,100,3.22995346
168972,101,3.22980087
169606,102,3.22964828
170240,103,3.2293431
170874,104,3.2293431
171508,105,3.22903792
172142,106,3.22919051
172776,107,3.22903792
173410,108,3.22842756
174044,109,3.22842756
174678,110,3.22888533
175312,111,3.22858015
175946,112,3.22858015
176580,113,3.22827497
177214,114,3.22827497
177848,115,3.22812238
178482,116,3.22766461
179116,117,3.22766461
179750,118,3.22735943
180384,119,3.22720684
181018,120,3.22720684
181652,121,3.22674907
182286,122,3.22690166
182920,123,3.22690166
183554,124,3.22674907
184188,125,3.22690166
191737,126,3.21484703
196465,127,3.21744106
201192,128,3.21927214
205919,129,3.22034028
210646,130,3.22079805
215373,131,3.22125582
220100,132,3.22186618
224827,133,3.22232395
229554,134,3.22262913
234285,135,3.22247654
239011,136,3.22293431
243738,137,3.22293431
248465,138,3.22262913
253192,139,3.22217136
257919,140,3.22247654
262646,141,3.22232395
267372,142,3.22247654
272099,143,3.22278172
276826,144,3.22262913
281553,145,3.22262913
286279,146,3.22262913
291006,147,3.22278172
295733,148,3.22262913
300460,149,3.22247654
305187,150,3.22247654
309914,151,3.22247654
314641,152,3.22247654
319368,153,3.22278172
324095,154,3.22262913
328821,155,3.22293431
333548,156,3.22262913
338274,157,3.22293431
343001,158,3.22232395
347728,159,3.22217136
352455,160,3.22278172
357182,161,3.22262913
361909,162,3.22262913
366636,163,3.22247654
371363,164,3.22278172
376090,165,3.22262913
380816,166,3.2230869
385543,167,3.22339208
390270,168,3.22323949
394997,169,3.22323949
399724,170,3.22354467
404450,171,3.22354467
409177,172,3.22339208
413904,173,3.22278172
418630,174,3.22354467
423357,175,3.2230869
428083,176,3.22354467
432810,177,3.22339208
437537,178,3.22339208
442264,179,3.22323949
446991,180,3.22339208
451717,181,3.22354467
456444,182,3.22369726
461171,183,3.22384985
465898,184,3.22384985
470625,185,3.22369726
475351,186,3.22354467
480078,187,3.22369726
484805,188,3.22384985
489532,189,3.22400244
494259,190,3.22384985
498986,191,3.22384985
503713,192,3.22400244
508440,193,3.22415503
513167,194,3.22400244
517894,195,3.22415503
522620,196,3.22446021
527347,197,3.22430762
532074,198,3.22430762
536801,199,3.22415503
541528,200,3.22430762
546255,201,3.22430762
550982,202,3.22446021
555709,203,3.22430762
560436,204,3.22415503
565163,205,3.22446021
569890,206,3.2246128
574617,207,3.2246128
579344,208,3.22491798
584071,209,3.22476539
588798,210,3.22507057
593525,211,3.22507057
598252,212,3.22491798
602979,213,3.22522316
607706,214,3.22507057
612433,215,3.22552834
617160,216,3.22537575
621887,217,3.22552834
626614,218,3.22552834
631341,219,3.22598611
636068,220,3.22583352
640795,221,3.22552834
645522,222,3.22568093
650249,223,3.22568093
654976,224,3.2261387
659703,225,3.2261387
667197,226,3.20782788
671927,227,3.21225299
676655,228,3.21515221
681382,229,3.21789883
686109,230,3.22018769
690836,231,3.22110323
695560,232,3.22491798
700289,233,3.2230869
705016,234,3.22369726
709743,235,3.22476539
714470,236,3.22476539
719197,237,3.22491798
723924,238,3.22522316
728651,239,3.22598611
