,Cycle,Cell43
6587,1,3.29755093
11356,2,3.29449912
16127,3,3.29343099
20901,4,3.29190509
25677,5,3.29068437
30453,6,3.28976883
35230,7,3.28824292
40007,8,3.28732738
44784,9,3.28656443
49561,10,3.28580148
54338,11,3.28488594
59115,12,3.2839704
63891,13,3.28290227
68667,14,3.28229191
73443,15,3.28137636
78218,16,3.28046082
82993,17,3.27954528
87768,18,3.27908751
92542,19,3.27832456
97316,20,3.27756161
102089,21,3.27725643
106862,22,3.2761883
111634,23,3.27588312
116406,24,3.27512016
121177,25,3.27466239
122143,26,3.23743038
122731,27,3.24216068
123319,28,3.24628061
123906,29,3.24872206
124494,30,3.25101091
125082,31,3.2526894
125670,32,3.25406271
126258,33,3.25513085
126846,34,3.2558938
127433,35,3.25665675
128020,36,3.25726711
128607,37,3.25818265
129193,38,3.25818265
129779,39,3.25879301
130365,40,3.25909819
130951,41,3.25925078
131537,42,3.25940337
132123,43,3.25940337
132709,44,3.25986114
133294,45,3.25970855
133879,46,3.26001373
134465,47,3.26016632
135051,48,3.26001373
135637,49,3.26001373
136223,50,3.25986114
136809,51,3.26031891
137395,52,3.26031891
137981,53,3.2604715
138566,54,3.26062409
139151,55,3.2604715
139736,56,3.26016632
140321,57,3.26077668
140906,58,3.26062409
141491,59,3.2604715
142076,60,3.2604715
142661,61,3.26062409
143246,62,3.2604715
143831,63,3.2604715
144416,64,3.26031891
145000,65,3.26016632
145584,66,3.26016632
146168,67,3.26016632
146752,68,3.26016632
147336,69,3.26031891
147920,70,3.2604715
148504,71,3.26001373
149088,72,3.26001373
149672,73,3.26001373
150256,74,3.25986114
150840,75,3.25955596
151709,76,3.22980087
152294,77,3.23361563
152878,78,3.23651484
153462,79,3.23910887
154046,80,3.24124514
154630,81,3.24261845
155213,82,3.24429694
155796,83,3.24582284
156379,84,3.24658579
156962,85,3.24719615
157545,86,3.24795911
158128,87,3.24856947
158711,88,3.24948501
159293,89,3.25024796
159875,90,3.25055314
160457,91,3.2511635
161039,92,3.25192645
161621,93,3.25207904
162203,94,3.25238422
162784,95,3.2526894
163365,96,3.25299458
163945,97,3.25375753
164525,98,3.25391012
165105,99,3.25406271
165685,100,3.2543679
166266,101,3.25452049
166847,102,3.25497826
167428,103,3.25467308
168009,104,3.25513085
168589,105,3.25528344
169169,106,3.25543603
169749,107,3.25558862
170329,108,3.2558938
170909,109,3.2558938
171489,110,3.25635157
172069,111,3.25650416
172649,112,3.25665675
173229,113,3.25650416
173809,114,3.25696193
174388,115,3.25696193
174967,116,3.25711452
175546,117,3.25711452
176125,118,3.2574197
176704,119,3.2574197
177283,120,3.25803006
177862,121,3.25818265
178441,122,3.25803006
179020,123,3.25833524
179597,124,3.25818265
180174,125,3.25833524
181123,126,3.21927214
181702,127,3.22446021
182281,128,3.22949569
182859,129,3.23270008
183437,130,3.23529412
184015,131,3.23743038
184593,132,3.23971923
185171,133,3.24124514
185749,134,3.24277104
186326,135,3.24414435
186903,136,3.24505989
187480,137,3.2464332
188057,138,3.24719615
188634,139,3.24826429
189210,140,3.24933242
189785,141,3.2496376
190360,142,3.24979019
190935,143,3.25040055
191510,144,3.25085832
192085,145,3.25131609
192660,146,3.25207904
193235,147,3.2526894
193810,148,3.25314717
194385,149,3.25329976
194960,150,3.25375753
195535,151,3.25391012
196110,152,3.25452049
196685,153,3.25497826
197260,154,3.25543603
197835,155,3.25558862
198410,156,3.2558938
198984,157,3.25650416
199558,158,3.25635157
200132,159,3.25680934
200706,160,3.25711452
201280,161,3.25726711
201854,162,3.2574197
202428,163,3.2574197
203002,164,3.25803006
203575,165,3.25803006
204148,166,3.25803006
204721,167,3.25848783
205293,168,3.25833524
205866,169,3.25864042
206439,170,3.25833524
207011,171,3.25909819
207583,172,3.25909819
208155,173,3.25940337
208726,174,3.25940337
209298,175,3.25955596
209870,176,3.26016632
210442,177,3.26016632
211014,178,3.26016632
211586,179,3.26077668
212158,180,3.26092927
212730,181,3.26108186
213301,182,3.26123445
213872,183,3.26153964
214443,184,3.26169223
215014,185,3.26169223
215585,186,3.26153964
216156,187,3.26215
216727,188,3.26153964
217298,189,3.26230259
217869,190,3.26245518
218440,191,3.26260777
219010,192,3.26291295
219580,193,3.26260777
