,Cycle,Cell42
2852,1,4.03456168
7625,2,4.03364614
12395,3,4.03379873
17165,4,4.03334096
21935,5,4.03334096
26705,6,4.03318837
31475,7,4.03334096
36244,8,4.03288319
41013,9,4.03288319
45781,10,4.03257801
50548,11,4.03227283
55315,12,4.03242542
60081,13,4.03196765
64846,14,4.03212024
69610,15,4.03181506
74374,16,4.03181506
79136,17,4.03166247
83897,18,4.03166247
88658,19,4.03150988
93418,20,4.03150988
98177,21,4.0312047
102935,22,4.0312047
107693,23,4.0312047
112450,24,4.03135729
117207,25,4.03105211
121484,26,4.03196765
122073,27,4.03105211
122660,28,4.03013657
123248,29,4.02922103
123835,30,4.02891585
124422,31,4.02891585
125009,32,4.02891585
125594,33,4.02891585
126179,34,4.02845808
126765,35,4.02845808
127351,36,4.02830549
127936,37,4.02800031
128521,38,4.02830549
129106,39,4.02830549
129691,40,4.02830549
130275,41,4.02800031
130859,42,4.02830549
131443,43,4.02830549
132027,44,4.02800031
132611,45,4.0281529
133194,46,4.02800031
133777,47,4.02800031
134359,48,4.02800031
134941,49,4.02845808
135523,50,4.0281529
136105,51,4.02830549
136687,52,4.0281529
137269,53,4.02784771
137851,54,4.02784771
138433,55,4.02800031
139015,56,4.0281529
139597,57,4.0281529
140179,58,4.02784771
140760,59,4.02784771
141341,60,4.02769512
141922,61,4.02784771
142503,62,4.02754253
143084,63,4.02769512
143665,64,4.02784771
144246,65,4.02784771
144826,66,4.02769512
145406,67,4.02738994
145986,68,4.02738994
146566,69,4.02738994
147146,70,4.02738994
147726,71,4.02769512
148306,72,4.02723735
148884,73,4.02738994
149462,74,4.02723735
150040,75,4.02723735
150903,76,4.02922103
151487,77,4.02723735
152070,78,4.02632181
152652,79,4.02540627
153234,80,4.02540627
153814,81,4.0249485
154394,82,4.0249485
154974,83,4.02464332
155554,84,4.02449073
156134,85,4.02449073
156713,86,4.02449073
157292,87,4.02449073
157871,88,4.02418555
158450,89,4.02418555
159028,90,4.02433814
159606,91,4.02449073
160184,92,4.02418555
160761,93,4.02418555
161338,94,4.02403296
161914,95,4.02433814
162490,96,4.02403296
163067,97,4.02403296
163644,98,4.02388037
164221,99,4.02403296
164797,100,4.02403296
165373,101,4.02388037
165949,102,4.02388037
166525,103,4.02357519
167101,104,4.02357519
167677,105,4.02388037
168252,106,4.02372778
168827,107,4.02357519
169402,108,4.0234226
169977,109,4.0234226
170552,110,4.02357519
171127,111,4.02327001
171702,112,4.02357519
172275,113,4.02327001
172848,114,4.0234226
173421,115,4.02327001
173994,116,4.02327001
174567,117,4.02311742
175141,118,4.02311742
175715,119,4.02281224
176288,120,4.02296483
176861,121,4.02281224
177434,122,4.02265965
178007,123,4.02265965
178580,124,4.02265965
179153,125,4.02250706
180091,126,4.0249485
180669,127,4.02281224
