,Cycle,Cell30
2973,1,3.99336233
7627,2,3.99290455
12281,3,3.99259937
16935,4,3.99244678
21591,5,3.9921416
26247,6,3.9921416
30903,7,3.99198901
35559,8,3.99183642
40216,9,3.99198901
44873,10,3.99153124
49530,11,3.99168383
54187,12,3.99153124
58845,13,3.99137865
63504,14,3.99137865
68162,15,3.99122606
72820,16,3.99122606
77478,17,3.99107347
82137,18,3.99076829
86795,19,3.9906157
91454,20,3.99076829
96112,21,3.99076829
100770,22,3.99076829
105429,23,3.99031052
110087,24,3.99046311
114745,25,3.9906157
118923,26,3.98847944
119554,27,3.98771649
120185,28,3.98817426
120816,29,3.98802167
121447,30,3.98817426
122078,31,3.98832685
122709,32,3.98817426
123340,33,3.98832685
123971,34,3.98832685
124602,35,3.98847944
125233,36,3.98832685
125864,37,3.98847944
126495,38,3.98863203
127126,39,3.98863203
127757,40,3.98893721
128388,41,3.98878462
129019,42,3.98878462
129650,43,3.9890898
130281,44,3.9890898
130912,45,3.98924239
131543,46,3.98878462
132173,47,3.9890898
132803,48,3.98924239
133433,49,3.98924239
134062,50,3.98954757
134691,51,3.98939498
135321,52,3.98939498
135951,53,3.98939498
136581,54,3.98970016
137211,55,3.98939498
137841,56,3.98970016
138471,57,3.98970016
139101,58,3.98970016
139731,59,3.99000534
140361,60,3.98985275
140991,61,3.99015793
141621,62,3.99015793
142251,63,3.99031052
142881,64,3.99015793
143511,65,3.99046311
144141,66,3.99031052
144771,67,3.99046311
145400,68,3.99046311
146029,69,3.9906157
146658,70,3.9906157
147287,71,3.99046311
147917,72,3.9906157
148547,73,3.99076829
149177,74,3.99092088
149806,75,3.99092088
150720,76,3.98771649
151350,77,3.98802167
151980,78,3.98802167
152610,79,3.98817426
153239,80,3.98832685
153868,81,3.98847944
154497,82,3.98863203
155127,83,3.98863203
155757,84,3.98863203
156386,85,3.98878462
157015,86,3.98878462
157644,87,3.98878462
158273,88,3.98893721
158902,89,3.9890898
159531,90,3.98924239
160160,91,3.98939498
160789,92,3.98970016
161417,93,3.98954757
162045,94,3.99015793
162674,95,3.99000534
163303,96,3.99015793
163932,97,3.99015793
164561,98,3.99031052
165190,99,3.99046311
165818,100,3.99031052
166446,101,3.99046311
167074,102,3.9906157
167702,103,3.99076829
168330,104,3.99092088
168957,105,3.99107347
169584,106,3.99092088
170211,107,3.99107347
170838,108,3.99107347
171466,109,3.99107347
172094,110,3.99153124
172722,111,3.99137865
173350,112,3.99137865
173978,113,3.99153124
174606,114,3.99168383
175234,115,3.99153124
175861,116,3.99168383
176488,117,3.99183642
177115,118,3.99198901
177741,119,3.9921416
178367,120,3.99229419
178993,121,3.99229419
179620,122,3.9921416
180247,123,3.99229419
180874,124,3.99259937
181501,125,3.99244678
182498,126,3.99092088
183126,127,3.99015793
183754,128,3.99046311
184381,129,3.99031052
185008,130,3.99015793
185634,131,3.99031052
186260,132,3.99031052
186887,133,3.99046311
187514,134,3.9906157
188141,135,3.99076829
188768,136,3.99076829
189395,137,3.99122606
190022,138,3.99107347
190649,139,3.99092088
191275,140,3.99122606
191900,141,3.99137865
192525,142,3.99137865
193150,143,3.99168383
193775,144,3.99183642
194401,145,3.99168383
195027,146,3.99198901
195653,147,3.99198901
196279,148,3.9921416
196905,149,3.9921416
197531,150,3.99244678
198157,151,3.9921416
198783,152,3.99259937
199409,153,3.99244678
200034,154,3.99244678
200658,155,3.99290455
201282,156,3.99259937
201906,157,3.99275196
202531,158,3.99305715
203156,159,3.99275196
203781,160,3.99290455
204406,161,3.99320974
205031,162,3.99320974
205656,163,3.99336233
206281,164,3.99351492
206906,165,3.99351492
207531,166,3.99336233
