,Cycle,Cell31
6560,1,0.01869662
11235,2,0.01869938
15911,3,0.01870104
20589,4,0.0187073
25266,5,0.01870703
29943,6,0.01870792
34621,7,0.018709
39299,8,0.01871082
43978,9,0.01871456
48657,10,0.01871405
53335,11,0.01871332
58013,12,0.01871363
62692,13,0.01871693
67371,14,0.01871592
72049,15,0.0187164
76728,16,0.01871598
81407,17,0.0187176
86087,18,0.01872147
90766,19,0.0187169
95445,20,0.01871892
100125,21,0.01871987
104805,22,0.01872163
109485,23,0.01872076
114165,24,0.0187212
118846,25,0.01872178
119853,26,0.01872711
120486,27,0.01872004
121119,28,0.01871689
121752,29,0.01871813
122385,30,0.01871446
123018,31,0.01871358
123651,32,0.0187069
124284,33,0.01870836
124917,34,0.01871002
125550,35,0.01870509
126183,36,0.01870228
126816,37,0.01870316
127449,38,0.01870293
128082,39,0.01870125
128715,40,0.01869959
129348,41,0.01869764
129980,42,0.01869695
130612,43,0.01870037
131244,44,0.01869491
131876,45,0.01869175
132508,46,0.01869226
133140,47,0.01869601
133772,48,0.01869164
134404,49,0.01869088
135036,50,0.01868731
135668,51,0.01868907
136301,52,0.01869147
136934,53,0.0186861
137567,54,0.0186855
138199,55,0.01868142
138832,56,0.01868424
139464,57,0.0186817
140096,58,0.01868029
140728,59,0.01867794
141360,60,0.01867815
141992,61,0.01868013
142624,62,0.01867523
143256,63,0.01867395
143888,64,0.0186715
144520,65,0.01867395
145152,66,0.0186709
145784,67,0.01866992
146416,68,0.01866596
147048,69,0.0186668
147680,70,0.01866734
148312,71,0.01866411
148944,72,0.01866055
149576,73,0.01866129
150208,74,0.01866227
150840,75,0.01865949
151762,76,0.01866608
152394,77,0.01866288
153025,78,0.01865836
153656,79,0.01865553
154287,80,0.01865058
154919,81,0.01864533
155551,82,0.0186408
156183,83,0.01863902
156815,84,0.01863843
157447,85,0.01863423
158079,86,0.0186316
158711,87,0.01863123
159343,88,0.01863189
159974,89,0.01862801
160605,90,0.01862454
161236,91,0.01862261
161867,92,0.01862087
162497,93,0.01861913
163127,94,0.01861596
163757,95,0.01861347
164387,96,0.01860977
165018,97,0.0186112
165649,98,0.01860539
166280,99,0.01860385
166911,100,0.0185999
167542,101,0.01860049
168173,102,0.0185996
168804,103,0.01859867
169435,104,0.01859278
170066,105,0.01859225
170697,106,0.01859365
171328,107,0.01858942
171959,108,0.01858696
172590,109,0.0185829
173221,110,0.01858357
173851,111,0.01858126
174481,112,0.01857854
175110,113,0.01857394
175739,114,0.01857414
176368,115,0.01857323
176998,116,0.01856936
177628,117,0.01856634
178258,118,0.01856436
178888,119,0.01856536
179518,120,0.01855765
180148,121,0.01855653
180778,122,0.0185535
181408,123,0.01855006
182038,124,0.01855228
182668,125,0.01854969
183668,126,0.01855869
184298,127,0.01854385
184927,128,0.01853794
185556,129,0.01853628
186185,130,0.01852915
186814,131,0.01852346
187443,132,0.01852031
188072,133,0.01851686
188701,134,0.01851381
189330,135,0.01850757
189959,136,0.01850224
190588,137,0.0185006
191217,138,0.01850039
191845,139,0.01849168
192473,140,0.01848837
193101,141,0.01848642
193729,142,0.01848953
194357,143,0.01848642
194986,144,0.01848167
195615,145,0.01847693
196244,146,0.01847606
196872,147,0.01847101
197500,148,0.01846793
198128,149,0.01846401
198756,150,0.01846307
199384,151,0.01846434
200012,152,0.01845684
200640,153,0.01845137
201268,154,0.01845036
201895,155,0.01844792
202522,156,0.01844515
203149,157,0.0184387
203776,158,0.01843635
204404,159,0.01843572
205032,160,0.01843493
205660,161,0.01843124
206288,162,0.01842497
206916,163,0.01842278
207544,164,0.01842265
208171,165,0.01841538
208798,166,0.01841245
209425,167,0.01840923
210052,168,0.01841072
210679,169,0.01840904
211306,170,0.01840619
211933,171,0.01839895
212559,172,0.01839744
213185,173,0.01839658
213811,174,0.01839159
214438,175,0.01838616
215065,176,0.01838499
215692,177,0.01838497
216319,178,0.01837785
216946,179,0.01837188
217573,180,0.01836848
218200,181,0.01836973
218826,182,0.01836466
