,Cycle,Cell33
6438,1,3.30762188
10953,2,3.30746929
15469,3,3.30746929
19985,4,3.30701152
24502,5,3.3057908
29020,6,3.30472267
33538,7,3.30380713
38057,8,3.3025864
42576,9,3.30151827
47095,10,3.30014496
51615,11,3.29938201
56135,12,3.29816129
60655,13,3.29709316
65175,14,3.29617762
69695,15,3.29510948
74216,16,3.29419394
78737,17,3.2932784
83257,18,3.29221027
87777,19,3.29129473
92298,20,3.29037919
96819,21,3.28946365
101340,22,3.28870069
105861,23,3.28793774
110382,24,3.2870222
114904,25,3.28641184
115838,26,3.26459144
116400,27,3.2682536
116962,28,3.26977951
117524,29,3.27161059
118087,30,3.27161059
118650,31,3.27237354
119213,32,3.27222095
119776,33,3.27206836
120339,34,3.27206836
120902,35,3.27161059
121465,36,3.27161059
122028,37,3.27100023
122591,38,3.27100023
123154,39,3.27023728
123717,40,3.26977951
124280,41,3.26947433
124843,42,3.26901656
125406,43,3.26886397
125969,44,3.26855879
126532,45,3.26764324
127095,46,3.26764324
127658,47,3.26718547
128221,48,3.2667277
128784,49,3.26657511
129347,50,3.26611734
129910,51,3.26565957
130473,52,3.26474403
131036,53,3.26474403
131599,54,3.26443885
132162,55,3.26428626
132725,56,3.26398108
133288,57,3.26352331
133851,58,3.26321813
134414,59,3.26276036
134977,60,3.26260777
135539,61,3.26215
136101,62,3.26184482
136663,63,3.26153964
137225,64,3.26108186
137787,65,3.26108186
138349,66,3.26108186
138910,67,3.26062409
139472,68,3.26031891
140033,69,3.26031891
140594,70,3.26016632
141155,71,3.25970855
141716,72,3.25955596
142277,73,3.2589456
142838,74,3.2589456
143399,75,3.2589456
144251,76,3.24750134
144812,77,3.24917983
145373,78,3.25040055
145935,79,3.2511635
146497,80,3.25192645
147059,81,3.2526894
147621,82,3.25314717
148183,83,3.25314717
148745,84,3.25329976
149306,85,3.25329976
149867,86,3.25329976
150428,87,3.25329976
150989,88,3.25299458
151550,89,3.25329976
152111,90,3.25314717
152672,91,3.25329976
153233,92,3.25329976
153794,93,3.25299458
154355,94,3.25314717
154915,95,3.25223163
155475,96,3.25299458
156035,97,3.25238422
156595,98,3.2526894
157155,99,3.25284199
157715,100,3.2526894
158275,101,3.25284199
158836,102,3.25238422
159397,103,3.25223163
159958,104,3.25192645
160518,105,3.25192645
161078,106,3.25177386
161638,107,3.25192645
162198,108,3.25177386
162758,109,3.25177386
163318,110,3.25146868
163878,111,3.25192645
164438,112,3.25177386
164998,113,3.25162127
165558,114,3.2511635
166118,115,3.25131609
166678,116,3.2511635
167238,117,3.25146868
167798,118,3.25131609
168358,119,3.25101091
168918,120,3.25146868
169478,121,3.25146868
170038,122,3.25177386
170597,123,3.25177386
171156,124,3.25192645
171715,125,3.25223163
172644,126,3.23483635
173203,127,3.23849851
173762,128,3.24093996
174321,129,3.24277104
174880,130,3.24399176
175439,131,3.2449073
175998,132,3.24567025
176557,133,3.2464332
177116,134,3.24719615
177675,135,3.24795911
178234,136,3.24780652
178792,137,3.24841688
179350,138,3.24856947
179907,139,3.24902724
180464,140,3.24933242
181021,141,3.24979019
181578,142,3.24979019
182136,143,3.24917983
182693,144,3.24933242
183251,145,3.24917983
183809,146,3.24933242
184367,147,3.2496376
184925,148,3.24979019
185483,149,3.2496376
186041,150,3.24979019
186599,151,3.25009537
187156,152,3.25009537
187713,153,3.24994278
188270,154,3.25055314
188827,155,3.25040055
189384,156,3.25055314
189941,157,3.25101091
190498,158,3.25070573
191055,159,3.25085832
191612,160,3.25101091
192169,161,3.25085832
192726,162,3.25055314
193282,163,3.25085832
193838,164,3.25146868
194394,165,3.25101091
194950,166,3.2511635
195506,167,3.25101091
196062,168,3.25146868
196618,169,3.25146868
197174,170,3.25146868
197730,171,3.25131609
198286,172,3.25101091
198842,173,3.25162127
199398,174,3.25162127
199954,175,3.25177386
200510,176,3.25207904
201066,177,3.25177386
201622,178,3.25207904
202178,179,3.25223163
202734,180,3.25238422
203290,181,3.25238422
203846,182,3.25284199
204401,183,3.25329976
204956,184,3.25329976
205510,185,3.25345235
206064,186,3.2542153
206618,187,3.25375753
207172,188,3.25375753
207726,189,3.25345235
208280,190,3.25391012
208835,191,3.25360494
209390,192,3.25375753
209945,193,3.2542153
210500,194,3.2543679
211055,195,3.25452049
211610,196,3.2543679
212165,197,3.25467308
212720,198,3.25482567
213274,199,3.25467308
213828,200,3.25482567
214382,201,3.25513085
214936,202,3.25528344
215490,203,3.25528344
216044,204,3.25543603
216598,205,3.25558862
217152,206,3.25604639
217706,207,3.25604639
218260,208,3.2558938
218814,209,3.25574121
219367,210,3.25635157
219920,211,3.25619898
220473,212,3.25650416
221025,213,3.25650416
221578,214,3.25680934
222131,215,3.25696193
222684,216,3.25680934
223237,217,3.25696193
223790,218,3.25696193
224343,219,3.25696193
224896,220,3.25711452
225449,221,3.25696193
226002,222,3.25726711
226555,223,3.25711452
227108,224,3.25696193
227661,225,3.25711452
228576,226,3.23102159
229128,227,3.23636225
229679,228,3.24032959
230231,229,3.24368658
230783,230,3.24582284
231335,231,3.24734874
231887,232,3.24902724
