,Cycle,Cell29
6578,1,0.01901278
11308,2,0.01900452
16037,3,0.01900306
20766,4,0.01900103
25495,5,0.01900259
30224,6,0.01899958
34953,7,0.01900058
39682,8,0.01900167
44411,9,0.01899921
49140,10,0.01899927
53869,11,0.01899869
58598,12,0.01899884
63327,13,0.0189995
68055,14,0.01899905
72784,15,0.01899863
77513,16,0.01899966
82241,17,0.01899742
86970,18,0.01899908
91699,19,0.01899752
96428,20,0.0189979
101157,21,0.01899789
105886,22,0.0189989
110615,23,0.01899813
115344,24,0.01899739
120073,25,0.01899742
121079,26,0.01901159
121714,27,0.01900214
122349,28,0.01900072
122983,29,0.01899822
123617,30,0.01899803
124251,31,0.01899826
124885,32,0.01899687
125519,33,0.01899794
126153,34,0.01899852
126787,35,0.01899665
127421,36,0.01899649
128055,37,0.01899774
128689,38,0.01899705
129323,39,0.01899766
129957,40,0.01899644
130591,41,0.01899715
131225,42,0.01899742
131859,43,0.01899565
132493,44,0.01899785
133127,45,0.01899853
133761,46,0.01899557
134395,47,0.01899726
135029,48,0.01899718
135663,49,0.0189976
136297,50,0.01899705
136931,51,0.01899658
137565,52,0.01899738
138199,53,0.01899642
138833,54,0.01899736
139467,55,0.01899663
140101,56,0.01899823
140735,57,0.01899594
141369,58,0.01899711
142003,59,0.0189971
142637,60,0.01899724
143271,61,0.01899624
143905,62,0.01899705
144539,63,0.01899626
145173,64,0.01899665
145807,65,0.01899605
146441,66,0.01899644
147075,67,0.01899597
147709,68,0.01899734
148343,69,0.01899615
148977,70,0.01899626
149611,71,0.018997
150245,72,0.01899644
150879,73,0.01899707
151513,74,0.01899546
152147,75,0.01899739
153069,76,0.01899223
153703,77,0.0189957
154337,78,0.01899549
154971,79,0.01899456
155605,80,0.01899591
156239,81,0.01899594
156873,82,0.01899555
157507,83,0.0189965
158141,84,0.01899525
158775,85,0.01899636
159409,86,0.0189961
160043,87,0.018996
160677,88,0.01899679
161311,89,0.01899499
161945,90,0.01899602
162579,91,0.01899607
163213,92,0.0189948
163847,93,0.01899567
164481,94,0.01899662
165115,95,0.01899608
165749,96,0.01899614
166383,97,0.01899684
167017,98,0.01899634
167651,99,0.01899559
168285,100,0.01899661
168919,101,0.01899692
169553,102,0.01899625
170187,103,0.01899608
170821,104,0.01899676
171455,105,0.01899713
172089,106,0.01899574
172723,107,0.01899566
173357,108,0.01899711
173991,109,0.0189961
174625,110,0.01899401
175259,111,0.01899618
175893,112,0.01899557
176527,113,0.01899639
177161,114,0.01899436
177795,115,0.01899554
178429,116,0.01899689
179063,117,0.01899578
179697,118,0.01899779
180331,119,0.01899555
180965,120,0.01899557
181599,121,0.01899586
182233,122,0.0189947
182867,123,0.01899494
183501,124,0.01899481
184135,125,0.01899531
191652,126,0.019015
196381,127,0.01900014
201109,128,0.0189978
205837,129,0.01899516
210565,130,0.01899694
215293,131,0.01899457
220021,132,0.01899569
224749,133,0.01899469
229477,134,0.01899376
234205,135,0.01899602
238933,136,0.01899333
243661,137,0.01899446
248389,138,0.01899724
253117,139,0.01899634
257845,140,0.01899468
262573,141,0.01899576
267301,142,0.01899304
272029,143,0.01899489
276757,144,0.0189957
281485,145,0.01899544
286213,146,0.01899452
290941,147,0.01899499
295669,148,0.01899496
300397,149,0.0189956
305125,150,0.01899396
309853,151,0.01899532
314581,152,0.01899599
319309,153,0.01899449
324037,154,0.01899542
328764,155,0.01899313
333492,156,0.01899497
338220,157,0.01899408
342948,158,0.01899634
347676,159,0.01899657
352404,160,0.01899469
357132,161,0.01899585
361860,162,0.01899514
366588,163,0.01899453
371316,164,0.01899519
376044,165,0.01899495
380772,166,0.01899322
385500,167,0.01899547
390228,168,0.01899479
394956,169,0.01899451
399684,170,0.01899413
404412,171,0.01899395
409140,172,0.01899657
413868,173,0.01899703
418596,174,0.01899309
423324,175,0.01899501
428052,176,0.01899324
432780,177,0.01899485
437508,178,0.01899465
442236,179,0.01899533
446964,180,0.0189954
451692,181,0.0189939
456420,182,0.01899505
461148,183,0.01899482
465876,184,0.01899416
470604,185,0.01899564
475332,186,0.01899493
480060,187,0.01899447
484788,188,0.01899469
489516,189,0.01899411
494244,190,0.0189943
498972,191,0.018995
503700,192,0.0189944
508428,193,0.01899618
513156,194,0.01899433
517884,195,0.01899456
522612,196,0.01899469
527340,197,0.01899474
532069,198,0.0189949
536797,199,0.01899448
541525,200,0.01899419
546253,201,0.01899331
550982,202,0.01899561
555711,203,0.01899524
560440,204,0.018995
565169,205,0.01899458
569898,206,0.01899537
574627,207,0.01899569
579356,208,0.01899503
584085,209,0.01899463
588814,210,0.01899498
593543,211,0.01899516
598272,212,0.01899551
603001,213,0.01899477
607730,214,0.01899603
612459,215,0.01899506
617188,216,0.01899471
621917,217,0.01899535
626646,218,0.0189953
631375,219,0.01899514
636104,220,0.01899572
640833,221,0.01899593
645562,222,0.01899519
650291,223,0.01899464
655020,224,0.01899474
659749,225,0.01899477
667206,226,0.01904605
671938,227,0.01901419
676668,228,0.01900543
681397,229,0.01900082
686126,230,0.01899858
690854,231,0.0189976
695580,232,0.01898433
700310,233,0.01900676
705038,234,0.01899809
709766,235,0.01899472
714494,236,0.01899726
719222,237,0.01899638
723950,238,0.01899522
728678,239,0.01899485
733406,240,0.01899675
738134,241,0.01899471
742862,242,0.01899624
747590,243,0.01899398
752318,244,0.01899506
757046,245,0.01899519
761774,246,0.01899532
766502,247,0.01899447
771230,248,0.01899522
775958,249,0.01899522
780686,250,0.01899556
785414,251,0.01899403
790142,252,0.01899503
794872,253,0.01899535
799600,254,0.01899474
804328,255,0.01899548
809056,256,0.01899453
813784,257,0.01899422
818512,258,0.01899576
823240,259,0.01899469
827968,260,0.01899482
832696,261,0.01899565
837424,262,0.01899545
842152,263,0.0189946
846880,264,0.01899411
851608,265,0.01899619
856336,266,0.01899374
861064,267,0.01899661
865792,268,0.01899602
870520,269,0.01899641
875248,270,0.01899527
879976,271,0.01899535
884704,272,0.01899569
889432,273,0.01899518
894160,274,0.01899441
898888,275,0.01899652
903616,276,0.01899388
908344,277,0.01899662
913072,278,0.0189952
917800,279,0.01899544
922528,280,0.01899473
927256,281,0.01899528
931984,282,0.01899668
936712,283,0.01899497
941440,284,0.01899416
946168,285,0.018995
950896,286,0.01899583
955624,287,0.01899563
960352,288,0.01899373
965080,289,0.01899435
969810,290,0.01898483
974540,291,0.01898207
979268,292,0.01897552
983995,293,0.01896541
988722,294,0.01896821
993448,295,0.01896337
998173,296,0.01895716
1002897,297,0.01895104
1007621,298,0.01894816
1012345,299,0.01894787
1017069,300,0.01894822
1021793,301,0.01894885
1026517,302,0.0189494
1031241,303,0.01895022
1035965,304,0.01894819
1040689,305,0.01895012
1045413,306,0.01894735
1050136,307,0.0189502
1054860,308,0.01894853
1059584,309,0.01895046
1064308,310,0.0189489
1069032,311,0.01894887
1073756,312,0.01894803
1078480,313,0.01894819
1083204,314,0.01894827
1087928,315,0.01894771
1092652,316,0.01894735
1097375,317,0.01894634
1102098,318,0.0189455
1106821,319,0.01894347
1111544,320,0.01894368
1116267,321,0.01894222
1120990,322,0.01894183
1125712,323,0.01893903
1130433,324,0.01893869
1135155,325,0.01893703
1136059,326,0.01886113
1136696,327,0.01891751
1137333,328,0.01891663
1137970,329,0.0189157
1138607,330,0.01891486
1139244,331,0.01891135
1139881,332,0.01890854
1140518,333,0.01890809
1141155,334,0.0189056
1141792,335,0.01890296
1142429,336,0.01889735
1143066,337,0.0188999
1143702,338,0.01889427
1144338,339,0.01889106
1144974,340,0.01889209
1145610,341,0.01888729
1146249,342,0.01905211
1146886,343,0.01881454
1147514,344,0.01833302
1148142,345,0.01842178
1148769,346,0.01841929
1149396,347,0.01840909
1150023,348,0.01839536
1150650,349,0.01838535
1151277,350,0.01837846
1151904,351,0.01837181
1152531,352,0.01837248
1153158,353,0.01837251
1153785,354,0.0183689
1154411,355,0.01836376
1155037,356,0.01835886
1155663,357,0.01835265
1156289,358,0.01834792
1156920,359,0.01861336
1157557,360,0.01891889
1158195,361,0.01899751
1158824,362,0.01838304
1159457,363,0.01872525
1160090,364,0.01873687
1160723,365,0.01873486
1161357,366,0.01873686
1161990,367,0.01873238
1162624,368,0.01873713
1163257,369,0.01873922
1163891,370,0.01873594
1164523,371,0.0187338
1165155,372,0.01873328
1165788,373,0.01873066
1166421,374,0.01872707
1167054,375,0.01871839
1167941,376,0.01859104
1168573,377,0.01864377
1169205,378,0.01864844
1169837,379,0.0186404
1170469,380,0.01863574
1171100,381,0.01862644
1171731,382,0.01862134
1172361,383,0.01861851
1172992,384,0.01862978
1173623,385,0.01862583
1174253,386,0.0186189
1174884,387,0.01861328
1175515,388,0.01861121
1176146,389,0.01860273
1176777,390,0.0186034
1177408,391,0.01859455
1178039,392,0.01859476
1178670,393,0.01858196
1179301,394,0.01857856
1179931,395,0.01857231
1180561,396,0.01856525
1181191,397,0.01856503
1181821,398,0.01856766
1182451,399,0.01856242
1183080,400,0.01855883
1183710,401,0.01855498
1184340,402,0.01855011
1184970,403,0.01854066
1185600,404,0.01853369
1186230,405,0.01853901
1186860,406,0.01853615
1187490,407,0.01852685
1188119,408,0.01852456
1188748,409,0.0185202
1189377,410,0.01851227
1190006,411,0.01852158
1190636,412,0.01853022
1191266,413,0.01852807
1191895,414,0.01851696
1192524,415,0.0185132
1193153,416,0.01850517
1193782,417,0.01850153
1194411,418,0.01849727
1195040,419,0.01849832
1195668,420,0.01849026
