,Cycle,Cell39
6644,1,3.28915846
11440,2,3.28839551
16237,3,3.28824292
21035,4,3.28793774
25834,5,3.28656443
30633,6,3.28595407
35434,7,3.28503853
40235,8,3.28336004
45036,9,3.28259709
49836,10,3.28107118
54636,11,3.28000305
59436,12,3.27878233
64236,13,3.27801938
69036,14,3.27695125
73835,15,3.27557794
78634,16,3.27466239
83433,17,3.27344167
88232,18,3.27237354
93031,19,3.27176318
97829,20,3.27069505
102627,21,3.26977951
107425,22,3.26886397
112223,23,3.26794842
117021,24,3.26718547
121818,25,3.2667277
122787,26,3.2355993
123378,27,3.23941405
123969,28,3.24216068
124560,29,3.24429694
125151,30,3.24521248
125742,31,3.24658579
126333,32,3.24704356
126924,33,3.24765393
127513,34,3.24795911
128102,35,3.24826429
128691,36,3.24780652
129280,37,3.24826429
129869,38,3.24826429
130458,39,3.2481117
131047,40,3.24780652
131636,41,3.24795911
132226,42,3.24765393
132816,43,3.24734874
133405,44,3.24719615
133994,45,3.24704356
134583,46,3.24689097
135172,47,3.24689097
135761,48,3.2464332
136350,49,3.24673838
136939,50,3.24597543
137528,51,3.24612802
138117,52,3.24597543
138706,53,3.24597543
139295,54,3.24567025
139884,55,3.24567025
140473,56,3.24536507
141061,57,3.24536507
141649,58,3.24475471
142237,59,3.24460212
142825,60,3.24429694
143413,61,3.24460212
144001,62,3.24414435
144589,63,3.24399176
145177,64,3.24368658
145765,65,3.24353399
146353,66,3.2433814
146941,67,3.24322881
147529,68,3.24322881
148117,69,3.24307622
148704,70,3.24292363
149291,71,3.24277104
149878,72,3.24292363
150465,73,3.24246586
151052,74,3.24231327
151639,75,3.24246586
152517,76,3.22064546
153105,77,3.22247654
153693,78,3.22446021
154281,79,3.22598611
154868,80,3.22735943
155454,81,3.22873274
156040,82,3.2293431
156626,83,3.23010605
157213,84,3.23056382
157800,85,3.23102159
158387,86,3.23132677
158973,87,3.23193713
159559,88,3.23224231
160145,89,3.23224231
160731,90,3.23254749
161317,91,3.23285267
161903,92,3.23285267
162489,93,3.23331044
163075,94,3.23346304
163660,95,3.23361563
164245,96,3.23376822
164830,97,3.2340734
165415,98,3.23437858
166000,99,3.23422599
166585,100,3.23422599
167170,101,3.23437858
167755,102,3.23453117
168340,103,3.23468376
168925,104,3.23483635
169509,105,3.23483635
170093,106,3.23468376
170677,107,3.23468376
171261,108,3.23498894
171845,109,3.23498894
172428,110,3.23514153
173011,111,3.23483635
173594,112,3.23483635
174177,113,3.23514153
174760,114,3.23529412
175343,115,3.23529412
175925,116,3.23514153
176507,117,3.23544671
177089,118,3.2355993
177672,119,3.2355993
178255,120,3.23575189
178838,121,3.23575189
179421,122,3.23620966
180004,123,3.23605707
180587,124,3.23605707
181170,125,3.23605707
182124,126,3.21164263
182707,127,3.21499962
183290,128,3.21789883
183873,129,3.2200351
184455,130,3.22186618
185037,131,3.22339208
185619,132,3.22415503
186201,133,3.22507057
186783,134,3.22629129
187364,135,3.22720684
187944,136,3.2278172
188524,137,3.22842756
189104,138,3.22858015
189684,139,3.2293431
190265,140,3.22964828
190846,141,3.23010605
191427,142,3.23010605
192007,143,3.22995346
192587,144,3.23071641
193167,145,3.23102159
193747,146,3.23117418
194327,147,3.23147936
194907,148,3.23193713
195487,149,3.23178454
196067,150,3.23208972
196647,151,3.23208972
197226,152,3.23254749
197805,153,3.23300526
198384,154,3.23300526
198963,155,3.23331044
199542,156,3.23361563
200121,157,3.23376822
200700,158,3.23437858
201279,159,3.23422599
