,Cycle,CE
0,1,99.92240729013515
1,2,99.91851482209069
2,3,99.91277717067459
3,4,99.90188084523545
4,5,99.91361939473568
5,6,99.90030172676987
6,7,99.90472340309054
7,8,99.90972410845319
8,9,99.89903839067826
9,10,99.8985120006401
10,11,99.89556421642631
11,12,99.89772241558282
12,13,99.89924894669353
13,14,99.8983014446248
14,15,99.8955115774225
15,16,99.90093339481567
16,17,99.89209004217436
17,18,99.89593268945302
18,19,99.89035295504837
19,20,99.89161629114001
20,21,99.89261643221255
21,22,99.89482727037286
22,23,99.89287962723162
23,24,99.89077406707894
24,25,99.88982656501021
25,26,99.9637831452654
26,27,99.91035577649899
27,28,99.90635521220888
28,29,99.88951073098731
29,30,99.89077406707894
30,31,99.89040559405221
31,32,99.886720863785
32,33,99.89135309612092
33,34,99.8970381085332
34,35,99.88519433267429
35,36,99.88340460654449
36,37,99.89051087205985
37,38,99.89177420815145
38,39,99.88893176041054
39,40,99.8867735027888
40,41,99.89066878907128
41,42,99.88908961895677
42,43,99.88466794263611
43,44,99.89440615834232
44,45,99.89619588447212
45,46,99.88187807543379
46,47,99.89024767704075
47,48,99.88966864799876
48,49,99.88956366065408
49,50,99.88982656501021
50,51,99.88719461481934
51,52,99.88982656501021
52,53,99.88661558577736
53,54,99.89209009897706
54,55,99.88766872063411
55,56,99.8949325483805
56,57,99.88372044056739
57,58,99.88777388016018
58,59,99.89351151949532
59,60,99.88793179683914
60,61,99.88877401912686
61,62,99.88819499130405
62,63,99.8855630466549
63,64,99.88250999086188
64,65,99.88640526894264
65,66,99.8858788800128
66,67,99.88114137964432
67,68,99.8889319358058
68,69,99.88919513027072
69,70,99.88598415779877
70,71,99.88972151920055
71,72,99.88598415779877
72,73,99.8842997132233
73,74,99.88529985218997
74,75,99.888352907983
75,76,99.81970533798538
76,77,99.87845686008116
77,78,99.88082554628642
78,79,99.87487735137933
79,80,99.87929939960269
80,81,99.88135199767126
81,82,99.88208887971801
82,83,99.88451026879524
83,84,99.87961485174782
84,85,99.8856159866003
85,86,99.8833522131496
86,87,99.88377363019485
87,88,99.88919513027072
88,89,99.87640387927584
89,90,99.88666846340753
90,91,99.88682638008649
91,92,99.8752984625232
92,93,99.8814575873987
93,94,99.88935304694968
94,95,99.88540543158251
95,96,99.88482616277938
96,97,99.89072165816724
97,98,99.88377332429349
98,99,99.8864579676029
99,100,99.88187832414607
100,101,99.89019526923741
101,102,99.88456321151146
102,103,99.88408915765137
103,104,99.8886687413409
104,105,99.88787915794614
105,106,99.88261526864784
106,107,99.88566862535471
107,108,99.88398387986541
108,109,99.88440499100926
109,110,99.87171942295323
110,111,99.88451026879524
111,112,99.88266796930311
112,113,99.88382596318644
113,114,99.87603540702497
114,115,99.87703554599166
115,116,99.89145860266899
116,117,99.8827205464338
117,118,99.89093221373916
118,119,99.8827205464338
119,120,99.8811940185373
120,121,99.88577360222682
121,122,99.87703554599166
122,123,99.88035179624958
123,124,99.87814096274428
124,125,99.88440499100926
125,126,99.95599244923075
126,127,99.90030198917009
127,128,99.88756332458824
128,129,99.87935165728288
129,130,99.8843523521163
130,131,99.87782551525416
131,132,99.87671971263376
132,133,99.88019387957064
133,134,99.87208755738295
134,135,99.88572102348904
135,136,99.87192964078713
136,137,99.8781936657548
137,138,99.89135332488303
138,139,99.8831416575777
139,140,99.88003634177693
140,141,99.88298374089872
141,142,99.87261387898107
142,143,99.88298374089872
143,144,99.88072033128795
144,145,99.8829311636295
145,146,99.87761457381445
146,147,99.8784041572092
147,148,99.88150985189522
148,149,99.88035179624958
149,150,99.87361408447592
150,151,99.88329957425663
151,152,99.88577360222682
152,153,99.8768776293127
153,154,99.88140463653653
154,155,99.87245596230213
155,156,99.88240477497675
156,157,99.87450887912847
157,158,99.88672146007195
