,Cycle,Cell28
3007,1,4.00953689
7737,2,4.00816358
12466,3,4.00770581
17194,4,4.00663767
21922,5,4.00648508
26650,6,4.00633249
31378,7,4.00572213
36106,8,4.00556954
40834,9,4.00526436
45562,10,4.00495918
50289,11,4.004654
55016,12,4.00434882
59744,13,4.00434882
64472,14,4.00404364
69199,15,4.00373846
73926,16,4.00358587
78653,17,4.00358587
83380,18,4.0031281
88107,19,4.0031281
92835,20,4.00297551
97563,21,4.00282292
102291,22,4.00251774
107019,23,4.00251774
111747,24,4.00251774
116475,25,4.00236515
120723,26,4.00251774
121358,27,4.00175479
121992,28,4.00129702
122626,29,4.00099184
123260,30,4.00083925
123894,31,4.00083925
124528,32,4.00099184
125162,33,4.00068666
125796,34,4.00068666
126430,35,4.00053407
127064,36,4.00053407
127698,37,4.00053407
128332,38,4.00068666
128966,39,4.00053407
129600,40,4.00053407
130234,41,4.00038148
130868,42,4.00068666
131502,43,4.00053407
132136,44,4.00068666
132770,45,4.00022889
133404,46,4.00038148
134038,47,4.00068666
134672,48,4.00038148
135306,49,4.00053407
135940,50,4.00038148
136574,51,4.00053407
137208,52,4.00053407
137842,53,4.00022889
138476,54,4.00038148
139110,55,4.00038148
139744,56,4.00053407
140378,57,4.00038148
141012,58,4.00053407
141646,59,4.00038148
142280,60,4.00053407
142914,61,4.00053407
143548,62,4.00083925
144182,63,4.00068666
144816,64,4.00068666
145450,65,4.00068666
146084,66,4.00083925
146718,67,4.00083925
147352,68,4.00068666
147986,69,4.00068666
148620,70,4.00068666
149254,71,4.00068666
149888,72,4.00099184
150522,73,4.00083925
151156,74,4.00068666
151790,75,4.00099184
152715,76,4.00099184
153349,77,4.00144961
153983,78,4.0016022
154617,79,4.00144961
155251,80,4.0016022
155885,81,4.00205997
156519,82,4.00205997
157153,83,4.00190738
157787,84,4.00190738
158421,85,4.00190738
159055,86,4.00205997
159689,87,4.00236515
160323,88,4.00236515
160957,89,4.00236515
161591,90,4.00251774
162225,91,4.00221256
162859,92,4.00282292
163493,93,4.00267033
164127,94,4.00297551
164761,95,4.00297551
165395,96,4.00297551
166029,97,4.00297551
166663,98,4.00297551
167297,99,4.0031281
167931,100,4.0031281
168565,101,4.0031281
169199,102,4.00328069
169833,103,4.00328069
170467,104,4.00343328
171101,105,4.00358587
171735,106,4.00358587
172369,107,4.00358587
173003,108,4.00434882
173637,109,4.00389105
174271,110,4.00404364
174905,111,4.00434882
175539,112,4.00450141
