,Cycle,Cell26
6625,1,0.01902171
11356,2,0.01901326
16087,3,0.019011
20818,4,0.01900908
25549,5,0.01901006
30279,6,0.01900776
35009,7,0.01900808
39740,8,0.01900952
44470,9,0.01900685
49200,10,0.01900687
53930,11,0.01900603
58660,12,0.01900657
63390,13,0.01900677
68120,14,0.01900651
72850,15,0.01900625
77580,16,0.01900715
82310,17,0.01900525
87040,18,0.0190059
91770,19,0.01900492
96501,20,0.01900592
101232,21,0.01900544
105963,22,0.01900616
110694,23,0.01900565
115425,24,0.01900518
120155,25,0.01900462
121161,26,0.01902215
121796,27,0.01900991
122431,28,0.01900779
123066,29,0.01900531
123701,30,0.01900531
124336,31,0.01900489
124971,32,0.01900454
125606,33,0.01900517
126241,34,0.01900572
126876,35,0.01900422
127511,36,0.01900361
128146,37,0.01900543
128781,38,0.01900423
129416,39,0.01900531
130051,40,0.0190035
130686,41,0.01900503
131321,42,0.01900473
131956,43,0.01900329
132591,44,0.01900532
133226,45,0.01900559
133861,46,0.01900332
134496,47,0.01900447
135131,48,0.01900448
135766,49,0.01900528
136401,50,0.01900443
137036,51,0.01900403
137671,52,0.0190047
138306,53,0.01900397
138941,54,0.01900477
139576,55,0.01900428
140211,56,0.01900499
140846,57,0.01900351
141481,58,0.01900443
142116,59,0.01900483
142751,60,0.01900448
143386,61,0.01900371
144021,62,0.01900409
144656,63,0.01900386
145291,64,0.01900446
145926,65,0.01900338
146561,66,0.01900409
147196,67,0.01900378
147831,68,0.01900478
148466,69,0.01900394
149101,70,0.01900407
149736,71,0.01900478
150371,72,0.01900383
151006,73,0.01900468
151641,74,0.01900322
152276,75,0.0190051
153202,76,0.01899853
153837,77,0.01900237
154472,78,0.01900249
155107,79,0.01900261
155742,80,0.01900345
156377,81,0.01900291
157012,82,0.01900324
157647,83,0.01900451
158282,84,0.01900253
158917,85,0.01900447
159552,86,0.0190035
160187,87,0.01900441
160822,88,0.01900421
161457,89,0.01900303
162092,90,0.01900401
162727,91,0.01900425
163362,92,0.01900189
163997,93,0.0190034
164632,94,0.01900437
165267,95,0.01900415
165902,96,0.01900385
166537,97,0.01900461
167172,98,0.01900407
167807,99,0.0190037
168442,100,0.0190035
169077,101,0.01900465
169712,102,0.01900369
170347,103,0.01900375
170982,104,0.01900439
171617,105,0.01900427
172252,106,0.01900343
172887,107,0.01900301
173522,108,0.01900478
174157,109,0.01900394
174792,110,0.01900195
175427,111,0.01900341
176062,112,0.01900307
176697,113,0.01900437
177332,114,0.01900269
177967,115,0.01900371
178602,116,0.01900442
179237,117,0.01900384
179872,118,0.01900495
180507,119,0.01900421
181142,120,0.01900321
181777,121,0.01900369
182412,122,0.0190025
183047,123,0.01900324
183682,124,0.0190026
184317,125,0.01900382
191823,126,0.01902229
196553,127,0.0190078
201283,128,0.01900501
206012,129,0.01900287
210742,130,0.01900437
215471,131,0.0190026
220201,132,0.01900337
224930,133,0.019003
229659,134,0.01900184
234388,135,0.019004
239117,136,0.01900193
243846,137,0.01900251
248576,138,0.01900501
253305,139,0.01900418
258034,140,0.01900306
262763,141,0.01900366
267492,142,0.01900138
272222,143,0.01900272
276952,144,0.0190036
281681,145,0.01900328
