,Cycle,Cell40
2837,1,4.0264744
7576,2,4.0249485
12309,3,4.02433814
17040,4,4.02433814
21772,5,4.02464332
26505,6,4.02433814
31238,7,4.02449073
35971,8,4.02433814
40704,9,4.02433814
45437,10,4.02418555
50170,11,4.02403296
54903,12,4.02418555
59636,13,4.02449073
64368,14,4.02418555
69100,15,4.02433814
73832,16,4.02433814
78563,17,4.02388037
83294,18,4.02388037
88025,19,4.02418555
92755,20,4.02388037
97485,21,4.02388037
102215,22,4.02388037
106944,23,4.02403296
111672,24,4.02403296
116401,25,4.02388037
120648,26,4.02479591
121233,27,4.02311742
121818,28,4.02250706
122402,29,4.02250706
122986,30,4.02281224
123570,31,4.02281224
124154,32,4.02281224
124738,33,4.02265965
125322,34,4.02281224
125905,35,4.02265965
126488,36,4.02281224
127071,37,4.02296483
127654,38,4.02296483
128237,39,4.02265965
128820,40,4.02281224
129403,41,4.02296483
129986,42,4.02265965
130569,43,4.02296483
131151,44,4.02265965
131732,45,4.02281224
132313,46,4.02296483
132894,47,4.02296483
133475,48,4.02265965
134056,49,4.02296483
134637,50,4.02281224
135218,51,4.02296483
135799,52,4.02265965
136380,53,4.02296483
136961,54,4.02281224
137542,55,4.02296483
138123,56,4.02265965
138703,57,4.02296483
139284,58,4.02250706
139865,59,4.02265965
140446,60,4.02281224
141027,61,4.02281224
141608,62,4.02281224
142189,63,4.02281224
142770,64,4.02265965
143351,65,4.02296483
143932,66,4.02265965
144513,67,4.02281224
145094,68,4.02265965
145675,69,4.02281224
146255,70,4.02250706
146835,71,4.02250706
147415,72,4.02265965
147995,73,4.02250706
148575,74,4.02265965
149155,75,4.02250706
150017,76,4.02281224
150598,77,4.02098116
151179,78,4.02067597
151759,79,4.02082856
152339,80,4.02098116
152919,81,4.02082856
153499,82,4.02067597
154079,83,4.02113375
154659,84,4.02082856
155238,85,4.02082856
155817,86,4.02098116
156396,87,4.02098116
156974,88,4.02067597
157552,89,4.02052338
158130,90,4.02067597
158708,91,4.02082856
159286,92,4.02067597
159863,93,4.02067597
160441,94,4.02082856
161019,95,4.02067597
161597,96,4.02067597
162175,97,4.02052338
162753,98,4.02052338
163331,99,4.02037079
163909,100,4.02037079
164487,101,4.02052338
165064,102,4.02037079
165641,103,4.02052338
166218,104,4.02052338
166795,105,4.02052338
167372,106,4.02037079
167949,107,4.02006561
168526,108,4.02006561
169103,109,4.02006561
169680,110,4.02006561
170257,111,4.02006561
170833,112,4.01960784
171409,113,4.01976043
171985,114,4.01991302
172561,115,4.01976043
173137,116,4.01976043
173713,117,4.01976043
174289,118,4.01976043
174865,119,4.01976043
175441,120,4.01945525
176016,121,4.01960784
176590,122,4.01945525
177164,123,4.01945525
177738,124,4.01960784
178312,125,4.01930266
179254,126,4.01976043
179830,127,4.01823453
180406,128,4.01777676
180981,129,4.01777676
181556,130,4.01808194
182131,131,4.01792935
182706,132,4.01808194
183281,133,4.01762417
183855,134,4.01762417
184429,135,4.01731899
185003,136,4.01762417
185577,137,4.01762417
186151,138,4.01731899
186725,139,4.01747158
187298,140,4.01762417
187870,141,4.01731899
188442,142,4.01731899
189014,143,4.01747158
189586,144,4.01731899
190158,145,4.01731899
190730,146,4.0171664
191302,147,4.0171664
191874,148,4.01747158
192446,149,4.01701381
193018,150,4.01701381
193590,151,4.0171664
194162,152,4.01701381
194734,153,4.01701381
195306,154,4.01686122
195878,155,4.01670863
196450,156,4.01686122
197021,157,4.01670863
197592,158,4.01670863
198163,159,4.01640345
198734,160,4.01655604
199305,161,4.01640345
199876,162,4.01640345
200447,163,4.01625086
201018,164,4.01625086
201589,165,4.01609827
202159,166,4.0156405
202729,167,4.01579309
203299,168,4.01594568
203869,169,4.01579309
204439,170,4.0156405
205009,171,4.01579309
205578,172,4.01548791
206147,173,4.01548791
206716,174,4.01579309
207285,175,4.01533532
207853,176,4.01518273
208421,177,4.01548791
208990,178,4.01518273
209559,179,4.01518273
210128,180,4.01518273
210697,181,4.01503014
211266,182,4.01487755
211835,183,4.01487755
212403,184,4.01457237
212971,185,4.01457237
213539,186,4.01441978
214107,187,4.01441978
214675,188,4.01441978
215243,189,4.01441978
215811,190,4.01396201
216379,191,4.0141146
216947,192,4.01380941
217514,193,4.01396201
218081,194,4.01380941
218648,195,4.01396201
219215,196,4.01380941
219782,197,4.01350423
220348,198,4.01365682
220914,199,4.01350423
221480,200,4.01319905
222046,201,4.01289387
222612,202,4.01319905
223177,203,4.01304646
223742,204,4.01335164
224308,205,4.01289387
224874,206,4.01274128
225440,207,4.01274128
226006,208,4.01274128
226572,209,4.01289387
227138,210,4.0124361
227704,211,4.01258869
228269,212,4.0124361
228834,213,4.01228351
229399,214,4.01213092
229964,215,4.01182574
230529,216,4.01213092
231094,217,4.01167315
231659,218,4.01182574
232224,219,4.01182574
232789,220,4.01167315
233354,221,4.01182574
233918,222,4.01152056
234482,223,4.01121538
235046,224,4.01106279
235610,225,4.01106279
236534,226,4.01228351
237099,227,4.00999466
237664,228,4.00968948
238228,229,4.00907912
238792,230,4.00907912
239356,231,4.00907912
239920,232,4.00923171
240484,233,4.00862135
241047,234,4.00877394
241610,235,4.00862135
242173,236,4.00862135
242736,237,4.00831617
243299,238,4.00862135
243861,239,4.00816358
244423,240,4.00831617
244985,241,4.00816358
245547,242,4.0078584
246108,243,4.00770581
246668,244,4.00770581
247228,245,4.0078584
247788,246,4.00755322
248349,247,4.00724804
248910,248,4.00770581
249471,249,4.00740063
250032,250,4.00755322
250592,251,4.00694285
251152,252,4.00724804
251712,253,4.00663767
252272,254,4.00679026
252832,255,4.00694285
253392,256,4.00663767
253952,257,4.0061799
254511,258,4.00679026
255070,259,4.0061799
255629,260,4.00602731
256188,261,4.00602731
256747,262,4.00602731
257308,263,4.00587472
257867,264,4.00572213
258424,265,4.00587472
258981,266,4.00572213
259538,267,4.00541695
260095,268,4.00556954
260652,269,4.00511177
261209,270,4.00526436
261767,271,4.00526436
262325,272,4.00511177
262882,273,4.00495918
263439,274,4.00495918
263996,275,4.00495918
264553,276,4.004654
265110,277,4.004654
265667,278,4.00434882
266224,279,4.00434882
266781,280,4.00434882
267337,281,4.00434882
267893,282,4.00419623
268449,283,4.00358587
269005,284,4.00358587
269561,285,4.00343328
270117,286,4.00328069
270673,287,4.00343328
271229,288,4.00328069
271784,289,4.0031281
272339,290,4.00297551
272893,291,4.00328069
273447,292,4.00282292
274001,293,4.00251774
274555,294,4.00282292
275109,295,4.00251774
275663,296,4.00251774
276217,297,4.00221256
276771,298,4.00236515
277325,299,4.00221256
277879,300,4.00205997
278433,301,4.00205997
278987,302,4.00205997
279541,303,4.00221256
280095,304,4.0016022
280648,305,4.00144961
281201,306,4.00129702
281754,307,4.00114443
282307,308,4.00099184
282860,309,4.00099184
283413,310,4.00099184
