,Cycle,Cell30
6495,1,0.01858342
11149,2,0.01858557
15803,3,0.01858768
20459,4,0.01859277
25115,5,0.01859354
29771,6,0.01859506
34427,7,0.01859637
39084,8,0.01859969
43741,9,0.01860171
48398,10,0.0186015
53055,11,0.01860277
57713,12,0.01860365
62372,13,0.01860872
67030,14,0.01860312
71688,15,0.01860514
76346,16,0.01860597
81005,17,0.01860826
85663,18,0.01860731
90322,19,0.01860996
94980,20,0.01860808
99638,21,0.01860893
104297,22,0.01861178
108955,23,0.01860736
113613,24,0.01860747
118272,25,0.01860979
119277,26,0.01861593
119908,27,0.01861352
120539,28,0.018613
121170,29,0.01861279
121801,30,0.01861097
122432,31,0.01860909
123063,32,0.01860584
123694,33,0.01860541
124325,34,0.01860448
124956,35,0.01860223
125587,36,0.01860018
126218,37,0.01859842
126849,38,0.01860122
127480,39,0.01859463
128111,40,0.01859234
128742,41,0.01859048
129373,42,0.01859033
130004,43,0.01858973
130635,44,0.018588
131266,45,0.01858332
131897,46,0.0185825
132527,47,0.01858462
133157,48,0.01858032
133786,49,0.01857543
134415,50,0.01857414
135044,51,0.01857505
135674,52,0.01857204
136304,53,0.01856957
136934,54,0.01856634
137564,55,0.0185647
138194,56,0.01856566
138824,57,0.01856087
139454,58,0.01855796
140084,59,0.01855673
140714,60,0.01855657
141344,61,0.01855241
141974,62,0.01854949
142604,63,0.01854681
143234,64,0.01854721
143864,65,0.01854479
144494,66,0.01854054
145124,67,0.01853886
145753,68,0.01853769
146382,69,0.01853717
147011,70,0.01853274
147640,71,0.01852982
148270,72,0.01852717
148900,73,0.01852708
149529,74,0.01852444
150158,75,0.01852062
151073,76,0.01854575
151703,77,0.01854779
152333,78,0.01854636
152963,79,0.01854472
153592,80,0.01853797
154221,81,0.01853441
154850,82,0.01853052
155480,83,0.01852698
156109,84,0.01852452
156738,85,0.01851855
157367,86,0.01851693
157996,87,0.01851503
158625,88,0.01851408
159254,89,0.01850634
159883,90,0.01850104
160512,91,0.01849959
161141,92,0.01849811
161769,93,0.01849411
162397,94,0.01848988
163026,95,0.01848598
163655,96,0.01848335
164284,97,0.01847887
164913,98,0.01847431
165541,99,0.01846872
166169,100,0.01846612
166797,101,0.01846678
167425,102,0.01845997
168053,103,0.01845665
168681,104,0.01845454
169308,105,0.01845157
169935,106,0.01844778
170562,107,0.01844388
171189,108,0.01843919
171817,109,0.01843716
172445,110,0.01843585
173073,111,0.01842942
173701,112,0.01842588
174329,113,0.01842341
174957,114,0.01842375
175584,115,0.01841707
176211,116,0.01841147
176838,117,0.01841067
177465,118,0.01840729
178091,119,0.01840427
178717,120,0.0183965
179343,121,0.01839271
179970,122,0.01839222
180597,123,0.01838901
181224,124,0.01838621
181851,125,0.01838189
182849,126,0.0184284
183477,127,0.01842286
184104,128,0.01841818
184731,129,0.01841771
185358,130,0.01841008
185984,131,0.01840292
186610,132,0.01840113
187237,133,0.0183959
187864,134,0.01839258
188491,135,0.0183858
189118,136,0.01837916
189745,137,0.01837625
190372,138,0.01837419
190998,139,0.01836519
191624,140,0.01835948
192249,141,0.01835732
192874,142,0.01835954
193499,143,0.01835454
194124,144,0.01834969
194750,145,0.01834575
195376,146,0.01834286
196002,147,0.01833648
196628,148,0.01833241
197254,149,0.01832763
197880,150,0.01832763
198506,151,0.01832383
199132,152,0.0183189
199757,153,0.01831234
200382,154,0.01831315
201006,155,0.01830854
201630,156,0.01830125
202254,157,0.01829772
202879,158,0.01829423
203504,159,0.01829375
204129,160,0.01829071
204754,161,0.01828764
205379,162,0.01828144
206004,163,0.01827992
206629,164,0.01827517
207254,165,0.01826955
207879,166,0.01826608
208504,167,0.01826418
209129,168,0.01826282
209753,169,0.01826024
210376,170,0.01825684
210999,171,0.01825151
211623,172,0.01825156
212247,173,0.01824608
212871,174,0.01824097
213495,175,0.01823882
214119,176,0.01823798
214743,177,0.01822908
215367,178,0.01822809
215991,179,0.01822195
216615,180,0.01822082
217239,181,0.01821569
217863,182,0.01821048
218486,183,0.01820599
219108,184,0.01820317
219730,185,0.0181998
220352,186,0.01819807
220974,187,0.01819372
221597,188,0.01819458
222220,189,0.01819014
222843,190,0.01818503
223466,191,0.01818042
224089,192,0.01817787
224712,193,0.01817635
225335,194,0.01817314
225958,195,0.01817125
226581,196,0.01816651
227204,197,0.01816752
227827,198,0.01815994
228449,199,0.01815417
229070,200,0.01815396
229691,201,0.01815147
230312,202,0.01814774
230934,203,0.01814177
231556,204,0.01814076
232178,205,0.0181382
232800,206,0.01813632
233422,207,0.01813082
234044,208,0.0181265
234666,209,0.0181237
235288,210,0.01812087
235910,211,0.01811609
236532,212,0.01811176
237154,213,0.01811058
237776,214,0.01810931
238398,215,0.01810459
239018,216,0.01809988
239638,217,0.01809671
240258,218,0.01809521
240879,219,0.01808947
241500,220,0.01808586
242121,221,0.01808374
242742,222,0.01808165
243363,223,0.01807762
243984,224,0.01807429
244605,225,0.01807086
245592,226,0.0181146
246214,227,0.01810484
246835,228,0.01809491
247456,229,0.0180905
248077,230,0.01807982
248698,231,0.01806909
249319,232,0.01806085
249940,233,0.0180571
250559,234,0.01804707
251179,235,0.01802945
251799,236,0.01803002
252419,237,0.01802759
253039,238,0.01801921
253659,239,0.01801272
254279,240,0.01801001
254899,241,0.01800688
255519,242,0.01800464
256138,243,0.01799807
256756,244,0.01799411
257374,245,0.0179935
257992,246,0.01798982
258611,247,0.01798198
259230,248,0.01797698
259849,249,0.01797457
260468,250,0.01797164
261087,251,0.01796454
261706,252,0.01795889
262325,253,0.01795754
262944,254,0.01795588
263563,255,0.01795085
264181,256,0.01794433
264798,257,0.01794161
265415,258,0.01793707
266033,259,0.01793131
266651,260,0.01792652
267271,261,0.0179261
267889,262,0.01791818
268507,263,0.01791398
269125,264,0.01790893
269743,265,0.01790528
270361,266,0.01790106
270979,267,0.0178964
271596,268,0.01789139
272212,269,0.0178877
272828,270,0.01788417
273444,271,0.01788041
274060,272,0.01787405
274677,273,0.01786959
275294,274,0.01786729
275911,275,0.01786217
276528,276,0.01785426
277145,277,0.01785019
277762,278,0.01784853
278379,279,0.01784312
278995,280,0.01783756
279611,281,0.01783577
280227,282,0.01783485
280842,283,0.01783072
281457,284,0.01782317
282072,285,0.01781796
282688,286,0.01781491
283304,287,0.01781205
283920,288,0.01780472
284536,289,0.01780163
285152,290,0.0177977
285768,291,0.01779271
286384,292,0.0177867
286999,293,0.01778175
287614,294,0.01778051
288229,295,0.01777332
288843,296,0.01776746
289457,297,0.01776392
290071,298,0.01776075
290685,299,0.01775696
291300,300,0.01775144
291915,301,0.01774741
292530,302,0.01774441
293145,303,0.0177391
293759,304,0.01773169
294373,305,0.01772807
294987,306,0.01772295
295601,307,0.01771922
296215,308,0.01771508
296828,309,0.01770793
297441,310,0.01770536
298055,311,0.01770051
298669,312,0.01769118
299283,313,0.0176876
299897,314,0.01768255
300512,315,0.01767964
301125,316,0.01767231
301738,317,0.01767111
302351,318,0.01766998
302964,319,0.01766494
303577,320,0.01765851
304190,321,0.01765602
304802,322,0.01765116
305414,323,0.01764648
306026,324,0.01764051
306639,325,0.01763523
307513,326,0.01757701
308125,327,0.0176265
308737,328,0.0176221
309349,329,0.01761122
309960,330,0.01760023
310571,331,0.01758871
311183,332,0.01758298
311794,333,0.01757305
312405,334,0.0175645
313016,335,0.01755469
313627,336,0.01754873
314238,337,0.01754352
314848,338,0.01753501
315458,339,0.01753078
316068,340,0.01751727
316678,341,0.01751943
317288,342,0.0175026
317898,343,0.01750049
318508,344,0.01749613
319118,345,0.01749391
319728,346,0.01748278
320338,347,0.01747903
320952,348,0.01769063
321565,349,0.01759228
322171,350,0.01719945
322767,351,0.01676141
323363,352,0.01675793
323959,353,0.01674003
324554,354,0.01672136
325148,355,0.01670717
325743,356,0.01669336
326338,357,0.01667761
326932,358,0.01666557
327526,359,0.0166573
328120,360,0.01664817
328713,361,0.01664168
329306,362,0.01663798
329899,363,0.01663769
330492,364,0.01663258
331085,365,0.01662498
331678,366,0.01661719
332271,367,0.01661135
332864,368,0.01660676
333457,369,0.01659563
334050,370,0.01659261
334648,371,0.01683827
335252,372,0.01717243
335860,373,0.01739891
336470,374,0.01754281
337072,375,0.01696262
337929,376,0.01711179
338532,377,0.01716583
339136,378,0.01716026
339740,379,0.01715463
340343,380,0.01713988
340946,381,0.01712685
341549,382,0.01711745
342151,383,0.01710417
342753,384,0.01708906
343355,385,0.01707985
343957,386,0.01707365
344559,387,0.01708042
345161,388,0.01707662
345763,389,0.01706936
346365,390,0.01706426
346967,391,0.01705594
347569,392,0.01704767
348170,393,0.01704186
348770,394,0.01703315
349371,395,0.01702636
349972,396,0.01701911
350573,397,0.01701112
351174,398,0.01700878
351775,399,0.01699651
352375,400,0.0169825
352975,401,0.01697754
353575,402,0.01697055
354174,403,0.0169574
354774,404,0.01695152
355374,405,0.01695063
355974,406,0.01695295
356574,407,0.01694901
357174,408,0.01694382
357773,409,0.01693757
358372,410,0.01693503
358971,411,0.01692689
359570,412,0.01692145
360169,413,0.01691264
360767,414,0.01689973
361365,415,0.0168987
361963,416,0.01689914
362561,417,0.01689737
363159,418,0.01689056
363757,419,0.01687923
364355,420,0.01687534
364953,421,0.01687006
365551,422,0.01686137
366149,423,0.01685647
366747,424,0.01686114
367345,425,0.01686962
367943,426,0.01687554
368541,427,0.01686807
369139,428,0.01685977
369737,429,0.01685592
370335,430,0.01684534
370933,431,0.01683852
