,Cycle,Cell27
6595,1,3.31769284
11320,2,3.31754025
16045,3,3.31708248
20770,4,3.31708248
25495,5,3.31616693
30220,6,3.31540398
34945,7,3.31479362
39670,8,3.31372549
44395,9,3.31311513
49120,10,3.31219959
53844,11,3.31128405
58569,12,3.31021592
63294,13,3.30945296
68019,14,3.30853742
72744,15,3.30746929
77469,16,3.30685893
82193,17,3.3057908
86918,18,3.30487526
91643,19,3.3042649
96368,20,3.30350195
101093,21,3.30273899
105818,22,3.30167086
110543,23,3.3010605
115268,24,3.30014496
119993,25,3.2995346
120998,26,3.27740902
121632,27,3.27985046
122266,28,3.28122377
122900,29,3.28229191
123534,30,3.2824445
124168,31,3.28305486
124802,32,3.28320745
125436,33,3.28290227
126070,34,3.28274968
126704,35,3.28274968
127338,36,3.28320745
127972,37,3.28259709
128606,38,3.28229191
129240,39,3.28229191
129874,40,3.28183413
130508,41,3.28137636
131142,42,3.28107118
131776,43,3.28107118
132410,44,3.28046082
133044,45,3.27969787
133678,46,3.27969787
134312,47,3.27954528
134946,48,3.2792401
135580,49,3.27878233
136214,50,3.27832456
136848,51,3.27817197
137482,52,3.27786679
138116,53,3.27740902
138750,54,3.27725643
139384,55,3.27695125
140018,56,3.2761883
140652,57,3.27634089
141286,58,3.2761883
141920,59,3.27573053
142554,60,3.27542535
143188,61,3.27512016
143822,62,3.27481498
144456,63,3.2745098
145090,64,3.27420462
145724,65,3.27389944
146358,66,3.27359426
146992,67,3.27359426
147626,68,3.27328908
148260,69,3.27283131
148894,70,3.27283131
149528,71,3.27252613
150162,72,3.27191577
150796,73,3.27176318
151430,74,3.27176318
152064,75,3.271458
152982,76,3.26276036
153616,77,3.26337072
154250,78,3.26382849
154884,79,3.26428626
155518,80,3.26489662
156152,81,3.26474403
156786,82,3.26504921
157420,83,3.26489662
158054,84,3.2652018
158688,85,3.26504921
159322,86,3.26504921
159956,87,3.2652018
160590,88,3.26489662
161224,89,3.26489662
161858,90,3.26459144
162492,91,3.26474403
163126,92,3.26474403
163760,93,3.26459144
164394,94,3.26474403
165028,95,3.26474403
165662,96,3.26443885
166296,97,3.26443885
166930,98,3.26398108
167564,99,3.26382849
168198,100,3.2636759
168832,101,3.2636759
169466,102,3.2636759
170100,103,3.26337072
170734,104,3.2636759
171368,105,3.26352331
172002,106,3.26337072
172636,107,3.26321813
173270,108,3.26321813
173904,109,3.26306554
174538,110,3.26337072
175172,111,3.26337072
175806,112,3.2636759
176440,113,3.26321813
177074,114,3.26337072
177708,115,3.26337072
178342,116,3.26306554
178976,117,3.26291295
179610,118,3.26260777
180244,119,3.26260777
180878,120,3.26260777
181512,121,3.26230259
182146,122,3.26260777
182780,123,3.26245518
183414,124,3.26260777
184048,125,3.26230259
191550,126,3.25162127
196275,127,3.25329976
200999,128,3.25467308
205723,129,3.25558862
210447,130,3.2558938
215171,131,3.25680934
219895,132,3.25711452
224619,133,3.25787747
229343,134,3.25833524
234067,135,3.25848783
238791,136,3.25848783
243515,137,3.25879301
248239,138,3.25848783
252963,139,3.25848783
257687,140,3.2589456
262411,141,3.25864042
267135,142,3.25909819
271859,143,3.25909819
276583,144,3.25909819
281307,145,3.25909819
286031,146,3.25925078
290755,147,3.25925078
295479,148,3.25925078
300203,149,3.25955596
304927,150,3.25970855
309651,151,3.25970855
314375,152,3.25940337
319099,153,3.25986114
323823,154,3.25955596
328547,155,3.25955596
333271,156,3.25970855
337995,157,3.25986114
342719,158,3.25970855
347443,159,3.25970855
352167,160,3.25986114
356891,161,3.25970855
361615,162,3.26001373
366339,163,3.25970855
371063,164,3.26001373
375787,165,3.26001373
380511,166,3.26062409
385235,167,3.26062409
389959,168,3.26062409
394683,169,3.26062409
399407,170,3.26077668
404131,171,3.26138705
408855,172,3.26077668
413579,173,3.26062409
418303,174,3.26108186
423027,175,3.26062409
427751,176,3.26092927
432475,177,3.26123445
437199,178,3.26108186
441923,179,3.26092927
446647,180,3.26138705
451371,181,3.26123445
456095,182,3.26138705
460819,183,3.26153964
465543,184,3.26153964
470267,185,3.26153964
474991,186,3.26153964
479715,187,3.26184482
484439,188,3.26184482
489163,189,3.26215
493887,190,3.26184482
498611,191,3.26215
503335,192,3.26215
508059,193,3.26215
512783,194,3.26199741
517507,195,3.26245518
522231,196,3.26230259
526955,197,3.26260777
531680,198,3.26260777
536405,199,3.26260777
541130,200,3.26260777
545854,201,3.26276036
550579,202,3.26276036
555304,203,3.26276036
560029,204,3.26291295
564753,205,3.26321813
569478,206,3.26306554
574203,207,3.26291295
578928,208,3.26352331
583653,209,3.26337072
588378,210,3.2636759
593103,211,3.2636759
597828,212,3.2636759
602553,213,3.26382849
607278,214,3.2636759
612003,215,3.26413367
616728,216,3.26413367
621453,217,3.26428626
626178,218,3.26413367
630903,219,3.26459144
635628,220,3.26489662
640353,221,3.26459144
645078,222,3.26489662
649803,223,3.26489662
654528,224,3.26535439
659253,225,3.26535439
666694,226,3.25146868
671420,227,3.25467308
676145,228,3.25665675
680870,229,3.25848783
685594,230,3.25986114
690318,231,3.26092927
695040,232,3.2636759
699766,233,3.26291295
704490,234,3.26337072
709214,235,3.26413367
713939,236,3.26428626
718663,237,3.26489662
723387,238,3.26535439
728111,239,3.26581216
732837,240,3.26626993
737564,241,3.26657511
742290,242,3.2667277
747014,243,3.26718547
751738,244,3.26749065
756461,245,3.26764324
761182,246,3.26764324
765902,247,3.26810101
770622,248,3.2682536
775341,249,3.26855879
780060,250,3.26855879
784779,251,3.26871138
789498,252,3.26901656
794219,253,3.26901656
798938,254,3.26932174
803657,255,3.26947433
808375,256,3.26962692
813094,257,3.26977951
817813,258,3.26962692
822532,259,3.27008469
827251,260,3.27038987
831969,261,3.27023728
836688,262,3.27023728
841407,263,3.27069505
846126,264,3.27069505
850845,265,3.27054246
855563,266,3.27130541
860282,267,3.27115282
865001,268,3.27130541
869720,269,3.27084764
874439,270,3.27130541
879158,271,3.27176318
883876,272,3.271458
888594,273,3.27191577
893312,274,3.27191577
898030,275,3.27206836
902748,276,3.27252613
907466,277,3.27252613
912184,278,3.2729839
916902,279,3.27252613
921618,280,3.27313649
926335,281,3.27313649
931052,282,3.27344167
935769,283,3.27359426
940485,284,3.27344167
945201,285,3.27374685
949917,286,3.27389944
954633,287,3.27389944
959348,288,3.27405203
964063,289,3.27466239
968778,290,3.27512016
973492,291,3.27496757
978206,292,3.27542535
982922,293,3.27527276
987635,294,3.27496757
992348,295,3.27512016
997061,296,3.27573053
1001774,297,3.27603571
1006486,298,3.2761883
1011198,299,3.2761883
1015910,300,3.27649348
1020622,301,3.27664607
1025334,302,3.27664607
1030045,303,3.27664607
1034756,304,3.27679866
1039466,305,3.27710384
1044176,306,3.27756161
1048886,307,3.27725643
1053595,308,3.27801938
1058304,309,3.27786679
1063013,310,3.27801938
1067721,311,3.27832456
1072429,312,3.27832456
1077136,313,3.27893492
1081843,314,3.27908751
1086549,315,3.27908751
1091254,316,3.27908751
1095959,317,3.27969787
1100664,318,3.27954528
