,Cycle,Cell40
6550,1,3.30548562
11283,2,3.30243381
16014,3,3.3010605
20746,4,3.29968719
25479,5,3.29846647
30212,6,3.29678798
34945,7,3.29556725
39678,8,3.29419394
44411,9,3.29297322
49144,10,3.29159991
53877,11,3.29007401
58610,12,3.28870069
63342,13,3.28763256
68074,14,3.28641184
72806,15,3.28473335
77537,16,3.28336004
82268,17,3.28213931
86999,18,3.28061341
91729,19,3.27954528
96459,20,3.27801938
101189,21,3.27710384
105918,22,3.27557794
110646,23,3.2745098
115375,24,3.27359426
120103,25,3.27237354
121062,26,3.25360494
121647,27,3.25543603
122231,28,3.25696193
122815,29,3.25772488
123399,30,3.25833524
123983,31,3.25833524
124567,32,3.25848783
125151,33,3.25818265
125734,34,3.25833524
126317,35,3.25803006
126900,36,3.25757229
127483,37,3.2574197
128066,38,3.25726711
128649,39,3.25711452
129232,40,3.25680934
129815,41,3.25619898
130398,42,3.25574121
130981,43,3.25558862
131562,44,3.25528344
132143,45,3.25497826
132724,46,3.25452049
133305,47,3.2542153
133886,48,3.25391012
134467,49,3.25375753
135048,50,3.25329976
135629,51,3.25299458
136210,52,3.25284199
136791,53,3.2526894
137372,54,3.25253681
137953,55,3.25177386
138533,56,3.25177386
139113,57,3.25146868
139694,58,3.25146868
140275,59,3.25131609
140856,60,3.25085832
141437,61,3.25055314
142018,62,3.25055314
142599,63,3.25055314
143180,64,3.25024796
143761,65,3.25009537
144342,66,3.24994278
144923,67,3.24979019
145504,68,3.2496376
146084,69,3.2496376
146664,70,3.24948501
147244,71,3.24933242
147824,72,3.24948501
148404,73,3.24917983
148984,74,3.24917983
149564,75,3.24902724
150427,76,3.23697261
151008,77,3.23804074
151588,78,3.23941405
152168,79,3.24048219
152748,80,3.24124514
153328,81,3.24246586
153908,82,3.24277104
154488,83,3.24322881
155067,84,3.24368658
155646,85,3.24353399
156225,86,3.24353399
156804,87,3.24383917
157382,88,3.24444953
157960,89,3.24475471
158538,90,3.24475471
159116,91,3.24475471
159693,92,3.24475471
160270,93,3.24505989
160848,94,3.24536507
161426,95,3.24536507
162004,96,3.24582284
162582,97,3.24536507
163160,98,3.24582284
163738,99,3.24582284
164316,100,3.24582284
164893,101,3.24597543
165470,102,3.24628061
166047,103,3.24628061
166624,104,3.24658579
167201,105,3.24628061
167778,106,3.24628061
168355,107,3.2464332
168932,108,3.24658579
169509,109,3.24673838
170086,110,3.24673838
170662,111,3.24658579
171238,112,3.24673838
171814,113,3.24689097
172390,114,3.24689097
172966,115,3.24689097
173542,116,3.24689097
174118,117,3.24704356
174694,118,3.24719615
175270,119,3.24719615
175846,120,3.24765393
176420,121,3.24765393
176994,122,3.24734874
177568,123,3.24795911
178142,124,3.24750134
178716,125,3.24765393
179659,126,3.23346304
180235,127,3.23437858
180810,128,3.23605707
181385,129,3.23682002
181960,130,3.2386511
182535,131,3.23910887
183110,132,3.23987182
183684,133,3.24063478
184258,134,3.24124514
184832,135,3.24231327
185406,136,3.24277104
185980,137,3.24322881
186554,138,3.24368658
187127,139,3.24414435
187700,140,3.24460212
188272,141,3.2449073
188844,142,3.24460212
189416,143,3.24475471
189988,144,3.24505989
190560,145,3.24505989
191132,146,3.24567025
191704,147,3.24582284
192275,148,3.24582284
192847,149,3.2464332
193419,150,3.2464332
193991,151,3.24658579
194563,152,3.24673838
195135,153,3.24704356
195707,154,3.24734874
196279,155,3.24750134
196850,156,3.24765393
197421,157,3.24765393
197992,158,3.24780652
198563,159,3.24826429
199134,160,3.24780652
199705,161,3.24795911
200276,162,3.24841688
200847,163,3.24856947
201418,164,3.24902724
201988,165,3.24933242
202558,166,3.24917983
203128,167,3.24917983
203698,168,3.24933242
204268,169,3.24917983
204838,170,3.24917983
205408,171,3.2496376
205977,172,3.24948501
206546,173,3.24994278
207115,174,3.24979019
207683,175,3.24994278
208251,176,3.25024796
208819,177,3.25040055
209388,178,3.25055314
209957,179,3.25070573
