,Cycle,Cell29
2975,1,4.01518273
7706,2,4.01396201
12436,3,4.01350423
17165,4,4.01304646
21894,5,4.01304646
26623,6,4.01213092
31352,7,4.01197833
36081,8,4.01152056
40810,9,4.01136797
45539,10,4.01121538
50268,11,4.01106279
54997,12,4.01075761
59726,13,4.01060502
64455,14,4.01029984
69183,15,4.01014725
73912,16,4.00999466
78641,17,4.00968948
83369,18,4.00968948
88098,19,4.0093843
92827,20,4.00907912
97556,21,4.00907912
102285,22,4.00862135
107014,23,4.00877394
111743,24,4.00862135
116472,25,4.00846876
120717,26,4.00770581
121352,27,4.00709545
121987,28,4.00709545
122622,29,4.00663767
123256,30,4.00648508
123890,31,4.00679026
124524,32,4.00648508
125158,33,4.00663767
125792,34,4.00648508
126426,35,4.00648508
127060,36,4.00633249
127694,37,4.00663767
128328,38,4.0061799
128962,39,4.00633249
129596,40,4.00633249
130230,41,4.0061799
130864,42,4.0061799
131498,43,4.00648508
132132,44,4.00648508
132766,45,4.00633249
133400,46,4.0061799
134034,47,4.00633249
134668,48,4.0061799
135302,49,4.00633249
135936,50,4.00602731
136570,51,4.00633249
137204,52,4.0061799
137838,53,4.00633249
138472,54,4.00633249
139106,55,4.00633249
139740,56,4.0061799
140374,57,4.00648508
141008,58,4.00633249
141642,59,4.00633249
142276,60,4.0061799
142910,61,4.0061799
143544,62,4.00663767
144178,63,4.00648508
144812,64,4.00648508
145446,65,4.00648508
146080,66,4.00633249
146714,67,4.00633249
147348,68,4.00633249
147982,69,4.00648508
148616,70,4.00648508
149250,71,4.00679026
149884,72,4.00663767
150518,73,4.00663767
151152,74,4.00663767
151786,75,4.00679026
152708,76,4.00648508
153342,77,4.00648508
153976,78,4.00648508
154610,79,4.00679026
155244,80,4.00679026
155878,81,4.00694285
156512,82,4.00724804
157146,83,4.00694285
157780,84,4.00709545
158414,85,4.00694285
159048,86,4.00709545
159682,87,4.00740063
160316,88,4.00755322
160950,89,4.00724804
161584,90,4.00755322
162218,91,4.00740063
162852,92,4.00755322
163486,93,4.0078584
164120,94,4.00801099
164754,95,4.00801099
165388,96,4.00816358
166022,97,4.00801099
166656,98,4.00816358
167290,99,4.00831617
167924,100,4.00816358
168558,101,4.00831617
169192,102,4.00831617
169826,103,4.00846876
170460,104,4.00846876
171094,105,4.00877394
171728,106,4.00877394
172362,107,4.00907912
172996,108,4.00892653
173630,109,4.00907912
174264,110,4.00907912
174898,111,4.00953689
175532,112,4.00984207
176166,113,4.00984207
176800,114,4.00984207
177434,115,4.00984207
178068,116,4.00968948
178702,117,4.01014725
179336,118,4.01014725
179970,119,4.01029984
180604,120,4.01014725
181238,121,4.00999466
181872,122,4.01075761
182506,123,4.01060502
183140,124,4.01045243
183774,125,4.0109102
188048,126,4.0141146
192780,127,4.01289387
197509,128,4.0124361
202237,129,4.0124361
206965,130,4.01289387
211693,131,4.0124361
216421,132,4.01274128
221149,133,4.01304646
225877,134,4.01319905
230605,135,4.01365682
235333,136,4.01350423
240061,137,4.01365682
244789,138,4.01380941
249517,139,4.01350423
254245,140,4.01365682
258973,141,4.01396201
263701,142,4.01396201
268429,143,4.01426719
273157,144,4.01441978
277885,145,4.01457237
282613,146,4.01457237
