,Cycle,CE
0,1,100.10709553190607
1,2,100.08518845354459
2,3,100.0599657101868
3,4,100.04694166746543
4,5,100.04003805946454
5,6,100.03397375941398
6,7,100.03018668627332
7,8,100.02806816940127
8,9,100.01019989727615
9,10,100.01387731726601
10,11,100.01206513724222
11,12,100.01092561160124
12,13,100.01548371594684
13,14,100.01424330254017
14,15,100.0082351417843
15,16,100.00212352492707
16,17,99.99186776256768
17,18,99.99906756332541
18,19,100.00186503275981
19,20,99.99870462294164
20,21,100.0033164969294
21,22,100.01430612939895
22,23,99.99056707921011
23,24,99.99854859034429
24,25,99.98657448852171
25,26,100.09085646951812
26,27,99.99829246724512
27,28,99.9712051076753
28,29,99.96580682930873
29,30,99.97652159986899
30,31,99.96842522767278
31,32,99.9886391107173
32,33,99.96938498587816
33,34,99.97586548198188
34,35,99.97186130217793
35,36,99.98608017094381
36,37,99.98919285710203
37,38,99.98950096856166
38,39,99.97998509019185
39,40,99.9820604298321
40,41,99.98517635456913
41,42,99.98537994200882
42,43,99.97929115388857
43,44,100.00177000272268
44,45,99.98766034393796
45,46,99.9883340928325
46,47,99.98624824521877
47,48,99.99244443008597
48,49,99.98447059313996
49,50,99.98232990842826
50,51,99.98633910410592
51,52,99.98576343204543
52,53,99.98435145382817
53,54,99.98273118560063
54,55,99.98575302317717
55,56,99.98898554234981
56,57,99.99446566808523
57,58,100.00099235831865
58,59,99.99482864533492
59,60,99.99775336668452
60,61,100.00360587098507
61,62,99.99242096371889
62,63,99.9838981610968
63,64,99.9926791796916
64,65,99.99466519942216
65,66,99.98734057361848
66,67,99.99209886569014
67,68,99.9879637174111
68,69,99.9887460657031
69,70,99.98643993256616
70,71,100.00251410122713
71,72,99.98821420601985
72,73,99.99753748136739
73,74,99.98784336596238
74,75,99.98621646027169
75,76,100.01435794406773
76,77,99.99984309508544
77,78,99.9976964749785
78,79,99.977847360458
79,80,99.98218470997493
80,81,99.96792214095598
81,82,99.99339149516896
82,83,99.98179398026089
83,84,99.98467234244927
84,85,99.98204201223977
85,86,99.97610463543815
86,87,99.98303111557544
87,88,99.97545893628413
88,89,99.98748631644477
89,90,99.9895856290096
90,91,99.9852674768502
91,92,99.99247351783566
92,93,99.977677208219
93,94,99.97561757830418
94,95,99.98393083409508
95,96,99.99235876091775
96,97,99.98719009789296
97,98,99.99514839580654
98,99,99.99757317407727
99,100,99.99604236463964
100,101,99.98944367647191
101,102,99.99202736251425
102,103,100.00142598503878
103,104,100.00908672593114
104,105,99.99492749487993
105,106,99.98583683933214
106,107,99.97599683200478
