,Cycle,Cell41
6555,1,3.30395972
11312,2,3.30395972
16071,3,3.30472267
20831,4,3.30472267
25592,5,3.30472267
30354,6,3.30457008
35117,7,3.30411231
39880,8,3.30334936
44643,9,3.30289158
49407,10,3.30182345
54171,11,3.30121309
58935,12,3.30029755
63699,13,3.29968719
68463,14,3.29877165
73226,15,3.2980087
77990,16,3.29709316
82754,17,3.29678798
87518,18,3.29556725
92281,19,3.29510948
97045,20,3.29419394
101808,21,3.2932784
106571,22,3.29266804
111334,23,3.29205768
116097,24,3.29114214
120859,25,3.29083696
121817,26,3.25467308
122405,27,3.26031891
122993,28,3.26474403
123581,29,3.26779583
124169,30,3.26962692
124757,31,3.27115282
125344,32,3.27222095
125931,33,3.2729839
126518,34,3.27344167
127105,35,3.27374685
127692,36,3.27389944
128279,37,3.27405203
128866,38,3.27420462
129453,39,3.27435721
130040,40,3.27389944
130627,41,3.2745098
131214,42,3.27420462
131800,43,3.27405203
132386,44,3.27405203
132972,45,3.27389944
133558,46,3.27359426
134144,47,3.27313649
134730,48,3.27267872
135316,49,3.27283131
135902,50,3.27191577
136488,51,3.27222095
137074,52,3.27206836
137660,53,3.27191577
138246,54,3.27176318
138831,55,3.271458
139415,56,3.27100023
140000,57,3.27069505
140584,58,3.27084764
141168,59,3.27038987
141752,60,3.27008469
142336,61,3.26977951
142920,62,3.26977951
143504,63,3.26962692
144088,64,3.26901656
144672,65,3.26871138
145256,66,3.2684062
145840,67,3.26886397
146424,68,3.26810101
147008,69,3.26794842
147592,70,3.26794842
148176,71,3.26779583
148760,72,3.26749065
149344,73,3.26764324
149928,74,3.26733806
150512,75,3.26657511
151382,76,3.240177
151967,77,3.24399176
152552,78,3.24689097
153136,79,3.24887465
153720,80,3.25085832
154304,81,3.25238422
154888,82,3.25360494
155472,83,3.25482567
156055,84,3.25543603
156638,85,3.2558938
157221,86,3.25635157
157804,87,3.25680934
158387,88,3.25696193
158970,89,3.2574197
159553,90,3.25757229
160135,91,3.25787747
160716,92,3.25803006
161297,93,3.25833524
161878,94,3.25833524
162459,95,3.25864042
163040,96,3.2589456
163622,97,3.2589456
164204,98,3.25879301
164785,99,3.25848783
165366,100,3.25848783
165947,101,3.2589456
166528,102,3.2589456
167109,103,3.25864042
167690,104,3.25864042
168271,105,3.25879301
168852,106,3.25864042
169432,107,3.25848783
170012,108,3.25879301
170592,109,3.25833524
171172,110,3.25848783
171752,111,3.25864042
172332,112,3.25787747
172912,113,3.25818265
173492,114,3.25803006
174071,115,3.25787747
174650,116,3.25818265
175228,117,3.25803006
175806,118,3.25787747
176384,119,3.25772488
176962,120,3.25818265
177541,121,3.25818265
178119,122,3.25833524
178697,123,3.25848783
179275,124,3.25803006
179853,125,3.25833524
180796,126,3.22293431
181374,127,3.22888533
181952,128,3.2340734
182530,129,3.23727779
183108,130,3.24002441
183686,131,3.24231327
184263,132,3.24460212
184839,133,3.24567025
185415,134,3.24704356
185991,135,3.2481117
186566,136,3.24902724
187142,137,3.25009537
187718,138,3.25085832
188294,139,3.25162127
188870,140,3.25223163
189446,141,3.25284199
190022,142,3.25253681
190597,143,3.25238422
191172,144,3.25284199
191747,145,3.2526894
192322,146,3.25299458
192897,147,3.25299458
193472,148,3.2526894
194046,149,3.2526894
194620,150,3.2526894
195194,151,3.25238422
195768,152,3.25238422
196342,153,3.25253681
196916,154,3.25207904
197490,155,3.25207904
198064,156,3.25162127
198637,157,3.25162127
199210,158,3.25146868
199783,159,3.25101091
200356,160,3.25024796
200929,161,3.25009537
201501,162,3.24994278
202073,163,3.24948501
202645,164,3.24948501
203216,165,3.24917983
203787,166,3.24887465
204359,167,3.24856947
204931,168,3.24841688
205503,169,3.24826429
206075,170,3.24826429
206647,171,3.24856947
207219,172,3.24856947
207791,173,3.24841688
208363,174,3.24872206
208935,175,3.24826429
209506,176,3.24887465
210077,177,3.24856947
210648,178,3.24826429
211219,179,3.24856947
211790,180,3.24872206
212361,181,3.24826429
212932,182,3.24856947
213503,183,3.24887465
214073,184,3.24902724
214643,185,3.24917983
215213,186,3.24902724
215783,187,3.24902724
216352,188,3.2481117
216922,189,3.24780652
217491,190,3.24795911
218060,191,3.24734874
218629,192,3.24719615
219198,193,3.24689097
219766,194,3.24658579
220334,195,3.24658579
220903,196,3.24658579
221472,197,3.24612802
222041,198,3.24628061
222610,199,3.2464332
223179,200,3.24628061
223748,201,3.24612802
224317,202,3.24612802
224886,203,3.24597543
225454,204,3.24567025
226022,205,3.24505989
226590,206,3.24536507
227158,207,3.2449073
227726,208,3.2449073
228294,209,3.24505989
228862,210,3.2449073
229430,211,3.24475471
229998,212,3.24475471
230566,213,3.2449073
231133,214,3.24460212
231700,215,3.24460212
232267,216,3.2449073
232834,217,3.24460212
233400,218,3.24460212
233966,219,3.24475471
234532,220,3.24429694
235098,221,3.24414435
235664,222,3.24368658
236230,223,3.2433814
236796,224,3.24307622
237362,225,3.24322881
238283,226,3.2105745
238849,227,3.21606775
239415,228,3.22018769
239981,229,3.22354467
240547,230,3.22629129
241112,231,3.22858015
241677,232,3.23010605
242242,233,3.23178454
242807,234,3.23300526
243371,235,3.23514153
243935,236,3.23544671
244498,237,3.23590448
245061,238,3.23682002
245625,239,3.2371252
246189,240,3.23743038
246753,241,3.23834592
247316,242,3.23895628
247879,243,3.23926146
248442,244,3.24002441
249005,245,3.24032959
249568,246,3.24124514
250131,247,3.24124514
250694,248,3.2418555
251256,249,3.24216068
251818,250,3.24231327
252380,251,3.24246586
252942,252,3.24292363
253504,253,3.2433814
254066,254,3.24353399
254628,255,3.24353399
255190,256,3.24399176
255751,257,3.24429694
256311,258,3.2449073
256871,259,3.24521248
257431,260,3.24597543
257992,261,3.2464332
258555,262,3.24704356
259115,263,3.24765393
259675,264,3.24795911
260235,265,3.24826429
260795,266,3.24872206
261355,267,3.24933242
261915,268,3.24979019
262475,269,3.25009537
263034,270,3.25040055
263593,271,3.25070573
264152,272,3.2511635
264711,273,3.25177386
265270,274,3.25192645
265828,275,3.25223163
266386,276,3.25284199
266943,277,3.25299458
267500,278,3.25345235
268057,279,3.25360494
268614,280,3.25391012
269172,281,3.2543679
269730,282,3.2543679
270288,283,3.25452049
270846,284,3.25482567
271403,285,3.25467308
271960,286,3.25543603
272517,287,3.25513085
273074,288,3.2558938
273631,289,3.25574121
274188,290,3.25604639
274745,291,3.25650416
275302,292,3.25680934
275858,293,3.25680934
276414,294,3.25680934
276970,295,3.25711452
277526,296,3.2574197
278082,297,3.25757229
278638,298,3.25726711
279194,299,3.25787747
279750,300,3.25803006
280306,301,3.25833524
280861,302,3.25848783
281416,303,3.25848783
281971,304,3.25879301
282525,305,3.25909819
283079,306,3.25925078
283633,307,3.25940337
284187,308,3.25955596
284741,309,3.25955596
285296,310,3.25955596
285849,311,3.26001373
286403,312,3.26031891
286957,313,3.2604715
287511,314,3.2604715
288065,315,3.26031891
288619,316,3.26016632
289175,317,3.2604715
289729,318,3.26016632
290283,319,3.2604715
290837,320,3.26077668
291390,321,3.26062409
291943,322,3.26123445
292496,323,3.26138705
293049,324,3.26169223
293602,325,3.26169223
294411,326,3.24612802
294964,327,3.24902724
295516,328,3.25192645
296069,329,3.25345235
296622,330,3.25513085
297174,331,3.25680934
297726,332,3.25818265
298278,333,3.25925078
298830,334,3.26031891
299381,335,3.26092927
299932,336,3.26153964
300483,337,3.26276036
301034,338,3.26352331
301584,339,3.26352331
302134,340,3.26428626
302684,341,3.26504921
303233,342,3.26535439
303783,343,3.26626993
304331,344,3.26657511
304879,345,3.26688029
305427,346,3.26718547
305975,347,3.26779583
306524,348,3.26626993
307078,349,3.21637293
307635,350,3.25787747
308182,351,3.32104982
308714,352,3.3401236
309242,353,3.34439612
309771,354,3.34485389
310299,355,3.34546426
310826,356,3.34576944
311353,357,3.34622721
311880,358,3.34699016
312407,359,3.34729534
312934,360,3.34744793
313461,361,3.3479057
313987,362,3.34775311
314513,363,3.34744793
315039,364,3.34699016
315565,365,3.34699016
316091,366,3.34683757
316617,367,3.34699016
317143,368,3.34729534
317669,369,3.34744793
318195,370,3.34775311
318721,371,3.34821088
319247,372,3.34561685
319778,373,3.31006332
320318,374,3.27496757
320864,375,3.25085832
321657,376,3.27130541
322199,377,3.27389944
322741,378,3.27573053
323283,379,3.27679866
323825,380,3.27847715
324366,381,3.28015564
324907,382,3.28137636
325448,383,3.28274968
325987,384,3.2839704
326526,385,3.28488594
327065,386,3.2854963
327604,387,3.28473335
328144,388,3.28381781
328684,389,3.2839704
329224,390,3.28488594
329764,391,3.28519112
330304,392,3.28564889
330842,393,3.2854963
331381,394,3.28641184
331919,395,3.28686961
332457,396,3.28641184
332995,397,3.28747997
333533,398,3.28763256
334072,399,3.28747997
334610,400,3.28824292
335148,401,3.28900587
335686,402,3.28900587
336224,403,3.28976883
336761,404,3.29068437
337298,405,3.29053178
337835,406,3.29053178
338372,407,3.28976883
338909,408,3.28946365
339446,409,3.29007401
339983,410,3.29007401
340520,411,3.28976883
341057,412,3.29007401
341594,413,3.29053178
342130,414,3.29098955
